meshblock_id,census_id,full_time,not_in_the_labour_force,part_time,status_unidentifiable,total,total_stated,unemployed
147400,2,45,27,9,0,87,87,6
147500,2,93,27,33,0,159,159,9
147600,2,69,66,45,0,183,183,3
147700,2,33,30,18,0,87,87,6
147800,2,42,15,9,0,66,66,0
147900,2,18,12,9,0,39,39,0
148000,2,33,9,15,0,57,57,3
148100,2,12,6,6,0,30,30,3
148201,2,39,18,15,3,75,72,3
148202,2,9,0,0,0,12,12,0
148301,2,18,9,6,0,36,36,0
148302,2,12,3,3,0,21,18,0
148400,2,63,51,24,0,144,144,3
148500,2,57,39,18,0,117,117,0
148601,2,27,18,12,0,60,60,3
148602,2,39,12,12,0,63,63,3
148603,2,6,0,0,0,9,9,0
148701,2,0,0,0,0,0,0,0
148703,2,18,12,6,0,36,39,0
148704,2,21,9,6,0,39,39,3
148705,2,12,18,6,0,39,36,0
148706,2,18,18,15,3,57,54,0
148707,2,27,12,12,0,51,51,0
148801,2,0,0,0,0,3,0,0
148802,2,30,36,9,0,78,78,3
148900,2,30,21,12,0,60,60,3
149000,2,39,36,21,0,96,96,3
149100,2,45,27,18,3,96,93,0
149200,2,57,27,18,3,102,99,0
149300,2,45,24,18,0,87,90,3
149400,2,72,21,24,0,117,117,3
149500,2,54,36,21,3,117,114,3
149600,2,36,18,27,0,81,81,3
149700,2,39,27,9,6,81,75,0
149800,2,51,48,12,0,117,117,0
149900,2,87,33,18,3,150,144,6
150000,2,66,36,21,0,126,126,3
150103,2,18,6,6,3,33,30,3
150104,2,9,3,3,0,12,12,0
150105,2,21,12,9,0,42,42,0
150106,2,75,30,24,3,138,132,3
150107,2,18,6,6,0,33,33,0
150200,2,93,60,30,0,183,186,3
150300,2,36,21,21,0,81,78,0
150400,2,54,39,24,0,126,123,6
150500,2,27,18,6,3,54,54,6
150600,2,42,36,12,0,93,90,0
150700,2,30,18,18,3,66,66,3
150801,2,18,15,6,3,45,42,3
150802,2,24,15,9,3,51,48,3
150900,2,51,42,18,0,114,114,3
151000,2,51,45,21,3,123,120,0
151101,2,12,21,3,0,39,39,0
151103,2,27,21,6,0,57,60,0
151104,2,9,3,0,0,15,15,3
151201,2,9,15,3,0,27,27,0
151202,2,48,24,12,0,90,87,3
151300,2,60,27,24,0,114,114,0
151400,2,60,51,24,3,144,141,3
151500,2,72,42,24,0,138,135,0
151601,2,18,21,9,0,45,45,0
151602,2,15,12,15,3,42,42,0
151603,2,27,9,6,0,42,39,0
151700,2,51,30,15,0,99,96,0
151800,2,39,18,6,0,66,69,3
151900,2,18,24,6,3,51,48,3
152000,2,15,39,3,0,57,54,0
152100,2,51,42,18,6,120,117,3
152200,2,66,18,24,0,111,108,3
152300,2,57,30,15,0,99,99,0
152400,2,48,21,12,0,84,84,0
152500,2,78,30,18,3,135,135,6
152600,2,75,42,30,3,153,150,6
152700,2,45,30,15,3,99,93,3
152800,2,99,48,45,3,201,201,9
152900,2,99,72,42,3,216,216,3
153000,2,135,60,63,0,261,261,3
153100,2,72,63,15,0,159,156,9
153200,2,21,24,24,9,84,78,9
153300,2,33,21,18,0,72,72,3
153400,2,39,30,12,0,81,84,3
153500,2,66,45,36,0,150,150,0
153600,2,81,33,21,0,138,138,9
153700,2,90,57,30,0,177,177,3
153800,2,48,27,18,3,96,93,0
153902,2,33,15,6,0,63,63,9
153903,2,33,18,6,0,60,57,0
153904,2,0,0,0,0,0,0,0
154001,2,45,27,18,0,93,90,6
154002,2,42,21,12,0,75,75,3
154100,2,66,18,30,3,120,117,3
154201,2,18,12,9,0,36,36,0
154202,2,18,15,15,0,51,51,3
154300,2,21,33,24,0,81,81,3
154400,2,54,27,24,0,114,114,3
154500,2,57,39,21,3,120,117,3
154600,2,48,33,21,0,102,99,3
154700,2,78,48,24,3,156,156,3
154800,2,63,30,18,0,114,114,3
154900,2,54,15,18,3,90,87,3
155000,2,54,33,21,0,114,111,3
155100,2,48,36,18,0,105,108,3
155200,2,54,30,15,0,105,105,6
155300,2,51,18,12,0,87,87,3
155400,2,39,9,12,0,60,60,3
155500,2,45,24,18,0,90,87,3
155601,2,12,9,3,0,27,27,3
155602,2,30,9,9,0,48,51,0
155604,2,87,57,30,0,171,171,3
155605,2,9,6,0,0,18,18,3
155701,2,48,45,12,6,114,108,3
155704,2,27,6,12,0,51,51,0
155705,2,6,3,3,3,12,12,0
155706,2,27,18,12,3,60,60,3
155707,2,15,30,9,0,54,54,3
155708,2,30,30,18,0,81,78,3
155709,2,27,27,12,0,66,66,0
155801,2,105,84,42,6,246,243,9
155802,2,21,6,3,0,33,36,0
155901,2,51,36,18,0,105,105,3
155902,2,39,60,12,3,117,117,6
156001,2,15,12,6,0,30,33,3
156002,2,21,12,6,0,48,48,3
156101,2,30,18,9,0,57,57,3
156102,2,54,24,15,3,102,99,3
156200,2,81,42,24,0,156,153,3
156301,2,18,18,15,0,54,51,0
156302,2,81,36,27,3,153,150,6
156303,2,114,75,48,6,243,240,3
156304,2,81,60,27,3,180,174,6
156401,2,108,66,51,3,234,231,9
156402,2,21,6,9,3,36,36,0
156403,2,42,18,9,3,75,72,3
156502,2,27,51,12,3,90,90,0
156503,2,63,42,21,3,132,132,6
156505,2,6,3,3,0,12,12,0
156506,2,51,33,24,3,111,105,3
156507,2,54,15,18,6,93,87,3
156601,2,21,21,3,3,48,48,0
156602,2,36,12,6,3,60,57,0
156701,2,24,18,15,0,57,54,0
156702,2,18,18,6,0,45,45,3
156800,2,66,33,18,0,117,117,0
156900,2,51,24,21,0,102,102,3
157000,2,78,30,27,0,141,141,3
157100,2,66,39,30,0,135,135,3
157201,2,15,12,3,3,36,30,0
157202,2,27,3,18,3,48,45,0
157203,2,51,24,15,0,90,90,0
157300,2,57,30,24,3,117,114,3
157400,2,90,39,30,3,162,162,3
157500,2,66,54,24,6,150,147,0
157600,2,63,57,24,0,150,147,3
157700,2,87,57,27,3,177,177,6
157800,2,48,33,27,0,114,114,3
157900,2,48,39,9,3,99,96,0
158000,2,84,39,30,0,159,159,9
158100,2,66,30,18,6,126,120,0
158200,2,99,30,39,3,183,180,9
158300,2,30,21,12,3,63,60,0
158400,2,42,30,21,0,96,93,0
158501,2,21,24,6,3,57,57,3
158502,2,63,30,24,3,123,117,3
158600,2,63,33,18,0,114,117,3
158701,2,93,39,21,0,159,156,6
158702,2,75,30,21,0,132,129,3
158705,2,75,30,24,0,135,135,6
158706,2,75,51,24,6,156,153,6
158707,2,75,54,39,0,174,174,3
158708,2,45,15,3,6,72,66,3
158801,2,117,33,33,0,195,192,12
158804,2,63,21,21,0,105,102,0
158805,2,57,24,12,0,96,96,3
158806,2,33,24,12,0,72,72,3
158807,2,21,12,9,0,39,39,0
158808,2,27,15,9,0,57,60,3
158903,2,75,21,27,3,132,129,6
158904,2,72,33,24,6,135,132,0
158905,2,30,6,9,0,48,45,0
158906,2,27,15,12,3,57,54,0
158907,2,27,6,12,0,45,42,0
158908,2,18,3,3,0,21,21,0
158909,2,9,3,0,0,18,15,3
159002,2,117,66,30,0,219,222,9
159003,2,105,42,24,0,174,177,3
159004,2,120,66,27,0,225,225,12
159100,2,12,9,3,0,24,24,0
159201,2,15,12,9,0,36,36,0
159202,2,18,9,3,6,42,36,3
159203,2,42,9,9,0,63,60,0
159204,2,12,6,6,0,24,24,0
159205,2,24,12,6,0,45,42,0
159300,2,60,15,3,3,84,81,3
159400,2,84,24,21,3,138,135,9
159501,2,27,15,9,3,51,51,0
159502,2,27,9,6,0,45,45,0
159601,2,33,18,9,0,63,63,0
159602,2,24,12,9,0,54,51,3
159700,2,57,24,15,0,99,99,6
159801,2,24,15,9,0,48,48,0
159802,2,30,21,6,0,63,63,3
159900,2,39,21,15,0,75,75,0
160000,2,72,36,21,0,132,132,3
160100,2,57,27,18,3,108,105,0
160201,2,39,15,18,0,75,75,3
160202,2,27,15,9,0,57,57,0
160301,2,33,9,9,0,51,51,0
160302,2,33,15,9,0,63,60,0
160401,2,54,18,6,0,81,84,3
160403,2,78,36,15,0,135,132,3
160404,2,57,24,21,0,102,102,6
160405,2,39,18,18,0,78,78,0
160500,2,111,54,36,0,210,210,6
160600,2,117,45,42,0,210,213,6
160700,2,60,24,15,0,105,102,3
160800,2,15,21,3,0,39,42,0
160900,2,0,0,0,0,0,0,0
161000,2,0,0,0,0,0,0,0
161100,2,0,0,0,0,3,0,0
161200,2,9,3,0,0,15,12,0
161300,2,54,78,18,3,165,162,9
161400,2,30,57,15,0,105,102,0
161500,2,9,3,3,0,18,18,0
161600,2,24,36,6,3,66,69,0
161701,2,54,30,15,0,108,105,6
161702,2,9,3,6,0,18,18,0
161800,2,36,21,9,9,75,66,0
161900,2,33,30,6,6,78,72,3
162000,2,78,75,30,0,186,189,3
162100,2,66,51,36,3,153,153,3
162200,2,36,78,3,0,126,123,6
162300,2,24,30,3,3,63,60,3
162400,2,42,24,9,3,81,78,3
162501,2,66,111,18,3,204,201,6
162502,2,57,21,12,0,93,93,0
162600,2,60,30,18,0,111,114,0
162700,2,93,27,39,3,162,159,3
162800,2,69,54,24,3,153,150,3
162900,2,69,78,24,3,183,177,3
163000,2,69,39,21,6,141,135,6
163100,2,78,45,33,0,165,165,6
163200,2,33,27,9,0,72,69,0
163300,2,36,33,18,3,87,84,3
163400,2,60,24,15,3,105,102,3
163500,2,66,57,21,0,144,147,3
163600,2,78,39,15,0,138,135,3
163700,2,57,18,24,0,105,102,6
163800,2,33,15,12,0,66,63,3
163902,2,12,12,3,0,30,30,3
163903,2,30,9,12,0,48,51,3
163904,2,18,21,3,0,39,42,0
163905,2,27,12,9,3,51,48,3
164001,2,54,21,15,0,93,93,3
164002,2,114,33,30,3,177,177,3
164003,2,54,15,9,0,84,84,3
164101,2,96,24,27,0,153,150,9
164102,2,54,12,18,3,93,93,6
164201,2,6,6,3,0,18,18,0
164202,2,69,27,12,0,111,111,3
164203,2,72,30,24,3,132,129,6
164300,2,48,27,15,6,96,90,3
164400,2,72,27,21,6,126,123,3
164501,2,27,3,9,0,39,39,0
164502,2,27,21,6,3,60,57,3
164600,2,63,21,15,0,99,99,3
164700,2,51,21,18,0,93,93,3
164800,2,93,42,24,0,159,159,3
164900,2,87,33,30,0,153,153,6
165000,2,36,30,15,0,78,78,0
165100,2,57,30,12,0,102,99,0
165200,2,57,39,21,3,126,120,3
165300,2,63,24,15,0,102,99,0
165400,2,60,39,24,0,123,123,0
165500,2,75,21,24,6,123,117,3
165602,2,48,9,6,3,75,69,6
165604,2,57,15,21,0,96,96,3
165605,2,36,9,9,3,60,57,3
165606,2,21,15,9,0,48,48,0
165607,2,51,21,24,0,96,99,3
165608,2,54,18,15,3,90,90,3
165609,2,36,6,12,0,60,60,3
165700,2,60,27,21,0,111,111,6
165801,2,36,27,21,0,90,87,0
165805,2,30,15,15,0,63,63,3
165806,2,48,15,12,6,84,78,3
165807,2,69,18,24,3,114,111,0
165808,2,18,6,6,0,30,30,0
165809,2,18,6,0,0,27,24,0
165810,2,24,3,3,0,30,30,3
165811,2,33,9,9,3,57,54,3
165900,2,123,42,39,0,207,207,6
166000,2,102,30,27,3,165,165,6
166102,2,75,21,18,3,117,114,0
166103,2,75,30,21,3,132,132,3
166104,2,99,33,30,3,171,168,3
166105,2,63,18,27,0,108,111,3
166200,2,105,36,27,0,174,171,9
166301,2,24,21,6,3,57,54,0
166302,2,15,12,9,3,42,39,3
166303,2,33,18,12,0,66,63,0
166304,2,36,15,3,3,57,54,0
166305,2,27,12,9,3,48,48,0
166401,2,90,27,27,3,150,147,6
166404,2,147,81,48,0,279,276,3
166405,2,30,12,9,6,54,51,0
166406,2,45,24,12,3,81,78,0
166407,2,63,12,18,0,102,102,3
166408,2,36,18,15,3,72,72,3
166409,2,36,12,3,0,57,54,3
166410,2,42,18,18,6,81,81,0
166500,2,63,33,18,0,117,120,0
166600,2,135,45,36,3,225,222,9
166700,2,81,21,18,3,129,129,3
166800,2,105,36,18,0,165,162,3
166901,2,63,18,12,0,96,96,3
166902,2,39,21,9,3,72,72,0
166903,2,51,15,12,0,81,81,0
166904,2,48,21,18,0,93,93,6
166905,2,57,15,12,0,84,87,3
167000,2,66,30,12,0,111,111,6
167100,2,54,15,21,0,93,93,3
167201,2,33,3,9,0,48,48,0
167202,2,27,9,12,3,45,45,3
167301,2,6,48,3,3,60,57,0
167302,2,30,12,3,0,48,51,3
167303,2,18,12,6,3,39,36,0
167400,2,48,24,9,0,84,84,3
167500,2,60,24,9,3,99,96,6
167601,2,9,9,3,0,21,21,0
167602,2,48,30,12,3,96,93,0
167700,2,63,15,24,3,105,105,3
167800,2,42,42,18,0,102,99,0
167900,2,93,48,24,0,171,171,3
168001,2,42,48,27,0,120,120,3
168002,2,9,9,0,0,21,21,3
168100,2,78,18,21,0,117,120,3
168200,2,30,15,12,0,60,57,0
168300,2,48,24,12,3,87,87,3
168400,2,66,27,15,0,114,114,6
168500,2,48,21,18,0,87,87,3
168601,2,30,12,15,0,54,54,0
168602,2,12,3,0,0,18,18,0
168701,2,27,9,3,0,45,45,3
168702,2,9,3,3,0,15,18,0
168800,2,27,21,9,0,60,60,3
168901,2,66,33,21,0,117,117,3
168902,2,114,42,33,6,204,198,6
169000,2,72,45,27,0,147,147,3
169100,2,39,36,15,0,93,93,3
169200,2,21,21,6,0,48,48,0
169300,2,21,27,9,3,63,60,0
169400,2,36,36,12,0,84,84,3
169500,2,24,24,12,0,69,66,3
169600,2,36,36,6,3,81,81,6
169700,2,75,30,15,0,120,123,3
169800,2,30,33,9,0,78,78,0
169900,2,36,24,15,0,78,78,3
170000,2,24,27,12,0,63,63,0
170100,2,45,30,18,0,96,96,0
170200,2,63,33,18,0,120,117,3
170300,2,33,45,12,0,90,87,3
170401,2,30,12,12,0,54,54,0
170402,2,9,6,3,0,18,18,0
170403,2,24,15,9,0,48,48,0
170500,2,45,33,18,0,96,96,0
170601,2,21,21,3,0,42,42,0
170602,2,9,12,6,3,33,27,0
170603,2,24,21,6,0,57,57,0
170604,2,9,12,0,3,36,30,6
170605,2,12,18,3,3,36,36,0
170700,2,0,0,0,0,0,0,0
170803,2,66,45,24,0,135,135,3
170805,2,0,0,0,0,0,0,0
170806,2,0,0,0,0,0,0,0
170807,2,54,30,12,0,99,99,3
170808,2,75,51,30,3,162,156,3
170809,2,39,12,12,0,60,63,0
170810,2,69,24,12,3,114,114,6
170811,2,36,12,9,0,63,63,3
170812,2,39,15,15,3,75,69,0
170900,2,57,48,15,3,132,126,6
171000,2,9,12,6,3,33,30,0
171101,2,30,36,18,0,87,84,3
171102,2,9,36,6,0,51,48,3
171103,2,15,42,6,0,63,63,0
171104,2,9,12,3,0,27,27,0
171201,2,15,6,9,0,30,30,0
171202,2,12,18,6,0,39,39,0
171203,2,24,27,6,0,54,54,0
171204,2,12,6,3,0,27,24,3
171205,2,15,9,12,0,36,36,0
171305,2,69,48,24,0,141,141,3
171306,2,42,72,15,21,156,135,6
171308,2,21,15,15,0,48,48,0
171309,2,48,15,12,0,78,75,3
171310,2,42,15,18,0,72,72,0
171311,2,45,21,9,0,78,78,3
171312,2,36,6,6,3,48,48,0
171313,2,18,15,3,6,45,36,3
171314,2,18,27,6,0,48,48,0
171315,2,12,24,0,3,42,42,3
171316,2,12,27,3,3,42,42,0
171317,2,0,0,0,0,3,0,0
171318,2,15,27,9,3,54,54,0
171319,2,9,33,6,0,48,48,0
171320,2,15,21,6,0,45,42,6
171321,2,9,24,6,3,36,36,0
171400,2,39,24,15,0,78,78,0
171500,2,66,81,18,3,171,165,3
171601,2,27,36,12,0,72,72,0
171602,2,27,87,12,0,126,126,0
171603,2,9,51,3,0,63,63,0
171701,2,63,105,18,0,192,192,3
171703,2,0,0,0,0,6,0,0
171704,2,45,30,12,0,90,90,3
171705,2,21,33,6,3,66,60,0
171706,2,48,27,21,0,96,93,3
171707,2,39,57,15,0,117,117,6
171708,2,33,39,9,6,87,84,0
171709,2,48,78,3,3,135,132,6
171803,2,24,27,12,0,66,66,0
171804,2,48,108,24,3,183,180,0
171805,2,21,15,6,0,42,42,3
171806,2,18,9,9,0,39,36,3
171807,2,15,24,0,0,42,42,3
171808,2,9,24,3,0,39,36,0
171809,2,18,18,9,0,42,42,0
171810,2,15,9,6,3,30,30,0
171811,2,12,9,3,0,24,24,0
171902,2,39,150,30,0,222,222,3
171903,2,54,39,15,3,111,108,0
171904,2,24,87,15,0,129,129,0
171906,2,18,48,15,0,84,84,0
171907,2,42,63,15,0,126,126,9
171908,2,36,66,15,0,117,117,0
171909,2,21,72,18,0,111,108,3
171910,2,54,39,15,0,111,111,3
171911,2,21,45,6,0,75,72,0
172000,2,0,0,0,0,0,0,0
172101,2,9,18,3,0,30,30,0
172102,2,72,57,15,0,150,150,3
172103,2,9,18,3,0,27,27,0
172104,2,6,6,3,0,18,18,0
172105,2,3,36,3,0,42,42,0
172106,2,12,18,6,0,36,36,0
172107,2,30,21,6,0,60,60,3
172108,2,9,9,6,0,27,27,0
172202,2,33,75,15,0,123,123,3
172203,2,15,30,6,0,48,48,0
172204,2,6,15,3,6,30,24,0
172205,2,9,33,3,0,48,48,3
172206,2,12,18,3,3,42,39,0
172207,2,15,18,6,3,42,39,0
172300,2,42,93,15,3,159,153,6
172401,2,51,102,18,0,177,177,6
172402,2,36,108,21,0,165,162,3
172501,2,39,27,12,0,81,81,0
172502,2,84,39,18,0,147,147,6
172601,2,66,27,18,6,120,114,6
172603,2,60,21,9,3,93,90,3
172604,2,81,36,15,9,144,135,0
172605,2,51,9,15,3,75,75,3
172702,2,78,60,24,0,162,162,0
172703,2,42,63,12,3,123,123,3
172704,2,63,36,21,0,126,123,0
172802,2,123,57,33,9,225,216,6
172803,2,57,36,15,6,117,111,3
172805,2,57,96,21,3,180,177,3
172806,2,27,15,6,3,51,45,3
172807,2,3,219,6,3,234,231,0
172902,2,54,27,15,3,105,99,0
172903,2,63,57,33,3,165,165,6
172904,2,75,51,30,12,174,159,3
172905,2,51,30,27,6,117,114,3
173003,2,36,24,12,3,75,75,3
173004,2,39,51,6,6,102,96,0
173005,2,45,24,9,6,84,78,3
173006,2,48,21,18,12,96,87,0
173007,2,18,18,9,0,39,42,3
173008,2,18,15,6,0,39,36,0
173009,2,12,12,6,0,30,30,0
173010,2,21,12,6,0,36,39,0
173011,2,15,12,6,0,36,33,0
173012,2,18,6,6,3,36,30,0
173013,2,24,6,3,3,39,36,0
173105,2,48,48,15,6,123,114,0
173106,2,120,81,39,9,252,243,3
173108,2,96,60,24,0,186,183,3
173111,2,99,72,21,12,207,198,3
173112,2,84,39,24,3,150,147,3
173113,2,42,18,12,6,84,75,3
173114,2,51,36,18,0,111,108,3
173115,2,93,39,21,9,171,162,6
173116,2,24,9,9,0,39,39,0
173117,2,69,24,18,0,117,114,3
173118,2,51,90,12,0,156,156,0
173119,2,30,18,12,3,63,60,3
173120,2,3,81,9,0,93,93,0
173121,2,45,21,12,0,81,78,3
173201,2,75,51,36,6,171,165,0
173202,2,84,69,30,3,186,186,6
173305,2,69,42,18,0,135,135,3
173306,2,102,36,36,6,183,177,6
173308,2,108,27,24,18,183,165,6
173309,2,90,39,24,3,156,153,3
173310,2,78,27,24,3,141,138,6
173311,2,108,30,27,3,174,171,6
173312,2,111,45,21,0,186,186,6
173313,2,81,42,18,3,150,147,3
173314,2,90,60,36,3,195,189,6
173404,2,36,36,9,0,90,87,3
173406,2,69,33,30,9,141,132,6
173407,2,108,54,36,6,210,204,6
173408,2,93,30,33,3,165,159,6
173410,2,33,24,12,0,75,75,3
173411,2,15,3,3,0,21,21,0
173412,2,27,24,12,3,66,66,0
173413,2,54,18,15,3,90,90,3
173414,2,72,51,27,3,156,153,3
173415,2,54,21,30,0,108,108,3
173416,2,69,21,21,0,120,120,6
173417,2,69,30,15,12,126,114,6
173418,2,18,6,9,9,45,36,0
173501,2,51,33,27,3,108,108,0
173502,2,96,87,24,9,219,210,6
173504,2,21,12,6,6,45,39,3
173505,2,21,6,6,3,36,33,0
173506,2,24,15,6,3,48,48,3
173507,2,15,3,3,9,33,27,3
173508,2,30,15,9,0,57,57,3
173509,2,18,12,9,3,42,39,0
173601,2,108,48,33,15,210,198,9
173603,2,111,39,42,3,201,198,6
173604,2,51,21,12,6,93,84,0
173605,2,51,27,9,3,90,90,3
173706,2,54,42,21,3,123,120,3
173707,2,15,21,6,0,45,42,0
173708,2,9,15,3,0,30,30,0
173709,2,24,6,6,0,39,39,0
173710,2,12,18,0,0,30,30,0
173711,2,24,15,3,0,51,48,3
173712,2,12,21,9,3,45,42,0
173713,2,6,3,6,0,15,15,0
173714,2,21,9,9,0,39,36,3
173715,2,33,27,12,3,78,75,3
173716,2,18,15,9,6,48,48,3
173717,2,18,9,6,0,36,33,0
173718,2,36,9,9,0,57,57,0
173803,2,60,21,12,3,96,93,3
173804,2,51,24,12,0,90,90,6
173805,2,57,36,24,0,120,120,3
173806,2,3,249,6,0,261,261,0
173807,2,45,18,12,3,81,78,3
173808,2,30,15,12,3,66,63,3
173809,2,3,12,3,0,18,18,0
173810,2,33,27,9,3,72,72,3
173811,2,42,27,18,6,99,87,3
173903,2,54,36,15,3,108,102,0
173904,2,90,39,39,0,168,168,6
173905,2,87,27,24,9,153,144,3
173906,2,87,36,21,0,150,150,3
173907,2,57,18,15,3,90,90,3
173908,2,42,15,15,0,78,78,6
173909,2,0,0,0,0,3,0,0
173910,2,0,0,0,0,3,0,0
173911,2,30,24,12,6,72,66,3
173912,2,42,30,12,0,93,93,6
173913,2,39,12,15,6,72,69,0
173914,2,0,0,0,0,6,0,0
174003,2,87,63,30,6,192,183,6
174004,2,72,30,24,0,126,126,0
174005,2,39,30,15,0,87,87,0
174006,2,57,27,15,0,105,105,3
174007,2,0,0,0,0,6,0,0
174008,2,6,18,0,0,21,21,0
174009,2,18,27,3,0,51,51,0
174010,2,15,33,6,0,57,57,0
174011,2,21,24,15,0,63,63,3
174012,2,12,18,9,0,39,39,3
174013,2,0,0,0,0,3,0,0
174103,2,48,30,15,0,102,99,3
174104,2,84,54,36,6,186,180,0
174106,2,36,33,12,3,81,81,0
174107,2,45,42,12,0,102,105,3
174108,2,30,15,9,3,60,54,0
174109,2,15,18,12,0,42,42,3
174110,2,27,3,6,0,39,36,3
174111,2,15,9,6,0,30,27,0
174203,2,21,27,15,0,66,63,3
174204,2,66,60,24,6,162,159,9
174208,2,18,21,9,3,48,45,0
174209,2,24,36,9,3,66,66,0
174210,2,24,6,6,0,36,36,0
174211,2,24,15,6,0,45,45,0
174212,2,18,27,9,0,57,54,0
174213,2,33,12,0,0,51,48,3
174214,2,30,12,3,0,45,45,0
174215,2,12,15,3,0,27,27,0
174216,2,15,21,9,3,48,45,0
174217,2,18,18,3,0,42,42,3
174218,2,18,15,3,0,39,39,0
174219,2,18,21,6,0,45,45,3
174220,2,12,15,3,0,33,30,0
174221,2,18,12,9,0,39,39,0
174222,2,15,15,12,0,42,42,0
174301,2,21,30,9,0,60,60,0
174302,2,15,15,6,3,42,39,3
174303,2,36,24,6,0,69,72,3
174304,2,27,21,15,0,66,66,3
174404,2,72,57,21,6,159,156,3
174405,2,12,9,6,0,30,27,0
174406,2,0,60,0,0,60,60,0
174407,2,15,6,9,3,36,30,0
174408,2,27,12,9,3,54,54,3
174409,2,6,15,3,0,24,24,0
174410,2,27,9,6,3,42,42,3
174411,2,33,9,9,0,57,54,0
174412,2,24,30,3,3,60,57,0
174501,2,36,39,18,3,99,99,3
174505,2,18,15,12,3,48,48,3
174506,2,36,27,6,3,75,75,3
174507,2,48,27,12,6,99,90,6
174508,2,48,33,24,3,108,105,3
174509,2,66,60,24,3,159,156,3
174510,2,24,30,9,3,63,63,0
174512,2,3,6,3,3,18,12,0
174513,2,21,15,9,0,45,48,0
174514,2,21,30,0,0,54,54,3
174515,2,12,12,3,9,36,27,0
174516,2,12,12,6,0,30,30,0
174517,2,27,18,9,12,63,54,0
174601,2,57,33,18,3,117,111,3
174604,2,99,105,33,6,252,246,9
174605,2,78,51,27,6,162,159,3
174606,2,39,63,15,3,126,123,0
174607,2,66,39,15,3,123,123,0
174608,2,39,36,15,0,90,90,3
174609,2,18,9,6,0,36,33,3
174610,2,27,18,6,0,57,57,6
174611,2,18,15,6,3,42,42,3
174612,2,21,12,6,0,42,42,3
174613,2,21,24,9,0,57,54,3
174701,2,45,36,9,0,93,93,3
174702,2,48,39,18,3,108,105,0
174703,2,78,57,24,6,171,165,6
174801,2,36,48,15,6,108,102,3
174802,2,57,42,18,0,120,117,0
174902,2,96,66,42,3,207,207,3
174903,2,12,9,3,3,30,24,0
174904,2,27,12,6,3,48,45,3
174905,2,72,39,18,0,132,132,3
174906,2,42,27,18,0,90,93,6
174907,2,69,36,24,3,129,126,3
174908,2,57,27,27,3,117,117,3
175003,2,66,72,18,3,165,162,3
175004,2,12,18,3,3,30,30,3
175006,2,72,48,27,9,159,153,12
175007,2,27,30,12,0,75,72,0
175008,2,69,63,21,3,159,156,6
175009,2,60,36,9,0,108,108,3
175010,2,48,30,21,3,99,99,0
175011,2,69,27,18,3,117,114,0
175012,2,57,42,15,3,120,117,6
175013,2,9,9,3,6,24,18,0
175104,2,6,3,0,3,12,12,3
175105,2,75,48,15,6,147,141,3
175106,2,60,27,24,0,114,111,0
175110,2,6,6,3,3,18,15,0
175111,2,21,18,9,3,57,54,3
175112,2,84,48,30,3,171,165,3
175113,2,111,54,24,6,201,195,3
175114,2,66,33,21,0,123,120,3
175115,2,48,18,6,0,75,75,6
175116,2,0,0,0,0,3,0,0
175119,2,6,12,3,12,30,21,0
175120,2,63,27,12,3,111,108,6
175121,2,66,63,24,3,159,156,3
175122,2,27,18,9,0,54,54,3
175123,2,12,24,3,3,39,39,3
175124,2,15,6,0,0,21,18,0
175125,2,27,9,6,3,48,48,6
175126,2,15,6,6,0,24,27,0
175127,2,21,9,6,6,36,33,0
175128,2,6,15,6,0,30,30,3
175129,2,24,6,6,0,39,39,0
175130,2,0,0,0,0,6,6,0
175131,2,18,3,0,0,24,24,3
175132,2,36,15,9,0,60,60,0
175133,2,30,12,3,0,45,45,3
175134,2,39,15,3,6,66,60,3
175135,2,15,12,6,0,33,30,0
175136,2,0,0,0,0,6,6,0
175137,2,9,3,0,3,12,9,0
175138,2,0,0,0,0,9,6,0
175139,2,33,21,3,3,60,57,0
175140,2,21,24,3,0,51,51,3
175141,2,30,9,18,0,60,57,0
175142,2,30,24,12,0,63,66,3
175143,2,12,12,0,0,27,27,0
175144,2,30,18,15,0,66,66,0
175145,2,27,15,6,0,48,48,0
175200,2,6,3,0,0,12,12,0
175300,2,0,0,0,0,9,6,0
175400,2,6,3,3,0,15,15,0
175501,2,96,51,33,6,192,186,6
175502,2,33,3,0,3,42,42,0
175600,2,18,9,0,3,30,24,0
175701,2,18,3,6,3,30,27,0
175702,2,114,57,36,6,219,213,6
175805,2,69,27,9,9,123,114,6
175806,2,42,18,15,0,75,78,0
175808,2,75,30,12,3,126,123,3
175809,2,114,33,21,0,174,177,3
175810,2,75,15,12,3,108,108,6
175811,2,45,12,9,0,72,72,3
175812,2,30,12,12,0,54,54,0
175813,2,21,15,6,3,45,45,0
175814,2,54,9,18,0,84,81,0
175815,2,21,9,3,0,36,33,3
175817,2,0,0,0,0,0,0,0
175818,2,78,42,24,6,156,153,6
175902,2,21,12,9,0,45,42,0
175903,2,126,63,51,3,249,249,3
175904,2,54,27,12,3,99,96,0
175906,2,54,21,18,0,93,93,3
175907,2,9,3,6,0,18,18,0
175908,2,24,3,9,3,39,33,0
175909,2,18,12,12,0,42,42,0
175910,2,24,12,6,3,48,45,0
176003,2,78,27,30,6,141,138,3
176004,2,168,63,48,9,291,282,3
176005,2,0,0,0,0,3,0,0
176006,2,30,24,24,0,78,75,0
176007,2,48,18,18,3,84,84,0
