meshblock_id,census_year_id,married,never,not_elsewhere_included,separated,total,total_stated
1578100,2,21,6,0,6,30,33
1578200,2,51,18,3,9,78,78
1578300,2,0,0,0,0,0,0
1578400,2,30,33,3,24,93,90
1578501,2,12,15,3,6,36,30
1578502,2,45,39,3,18,108,105
1578601,2,45,33,3,15,93,90
1578602,2,24,24,3,6,60,57
1578700,2,15,15,3,6,42,39
1578800,2,12,18,6,9,45,39
1578900,2,57,33,6,9,102,96
1579000,2,27,30,6,15,81,75
1579100,2,18,15,3,9,42,39
1579200,2,24,33,15,18,87,72
1579302,2,54,36,3,27,120,117
1579303,2,6,6,0,3,18,21
1579304,2,0,0,0,0,3,0
1579305,2,21,6,0,6,33,30
1579306,2,15,12,0,12,42,39
1579401,2,9,15,3,15,42,39
1579402,2,6,36,15,9,69,51
1579500,2,0,18,21,6,45,27
1579601,2,9,12,6,12,39,33
1579602,2,0,15,6,6,27,21
1579700,2,33,27,15,15,90,78
1579800,2,12,36,6,12,63,57
1579900,2,18,15,9,3,45,39
1580001,2,15,15,3,12,48,42
1580002,2,9,12,3,6,30,27
1580100,2,36,24,6,21,87,81
1580200,2,39,24,9,18,87,78
1580300,2,6,18,12,12,48,36
1580400,2,18,15,3,9,45,42
1580500,2,9,18,9,18,48,42
1580600,2,18,12,6,12,45,39
1580700,2,12,24,6,12,51,45
1580800,2,6,21,15,3,45,30
1580900,2,24,21,6,9,60,51
1581000,2,39,15,3,12,66,66
1581100,2,21,6,3,12,42,39
1581200,2,24,9,0,12,45,45
1581300,2,39,24,6,12,81,78
1581400,2,33,15,6,12,66,63
1581500,2,141,51,15,33,240,222
1581600,2,27,30,6,15,78,72
1581700,2,30,27,6,12,78,72
1581800,2,18,12,6,9,45,42
1581900,2,24,21,3,9,57,54
1582000,2,36,24,9,9,81,72
1582100,2,45,15,9,21,87,81
1582200,2,39,36,6,18,99,93
1582300,2,9,18,3,6,33,30
1582400,2,27,42,9,33,111,102
1582500,2,12,30,3,15,60,57
1582600,2,42,18,3,9,72,66
1582700,2,63,39,6,21,132,123
1582800,2,45,27,6,21,99,93
1582900,2,21,39,6,21,87,81
1583000,2,36,12,3,15,66,63
1583100,2,42,33,9,18,102,93
1583201,2,18,24,9,12,69,57
1583202,2,9,15,6,3,36,27
1583300,2,6,12,0,3,24,18
1583400,2,48,18,9,24,99,90
1583500,2,21,12,3,3,36,33
1583600,2,12,18,6,9,45,36
1583700,2,18,9,0,6,33,33
1583800,2,15,3,3,6,21,21
1583900,2,84,39,3,21,147,141
1584001,2,18,18,3,9,51,45
1584002,2,15,6,3,6,27,27
1584101,2,18,3,0,6,27,24
1584102,2,9,9,3,0,24,18
1584103,2,87,45,6,27,168,159
1584200,2,54,15,0,18,87,87
1584300,2,0,0,0,0,0,0
1584400,2,18,57,42,12,126,87
1584502,2,36,42,15,21,114,102
1584503,2,57,63,24,30,177,153
1584504,2,24,33,9,21,84,75
1584601,2,15,21,12,21,69,57
1584602,2,6,3,3,6,18,15
1584701,2,27,9,3,15,57,54
1584702,2,24,9,9,12,51,42
1584703,2,21,15,0,12,45,45
1584800,2,0,0,0,0,0,0
1584900,2,42,36,12,30,123,111
1585000,2,48,33,9,18,114,102
1585100,2,30,24,0,15,69,69
1585200,2,30,36,12,30,108,96
1585300,2,27,30,18,18,90,75
1585400,2,33,48,12,12,105,93
1585500,2,57,57,9,33,159,147
1585600,2,45,12,3,12,75,72
1585700,2,24,27,3,18,75,72
1585800,2,24,21,6,12,63,57
1585901,2,24,12,3,3,42,39
1585902,2,15,6,0,3,24,24
1586000,2,21,12,9,12,57,45
1586100,2,6,9,0,6,24,21
1586201,2,9,12,12,0,36,24
1586202,2,9,6,0,0,12,12
1586300,2,3,6,0,3,12,12
1586400,2,60,24,9,24,117,108
1586500,2,21,15,6,12,54,48
1586600,2,18,18,6,9,51,48
1586700,2,30,27,9,9,69,63
1586800,2,36,33,9,21,99,90
1586900,2,57,21,6,60,144,135
1587000,2,0,0,0,0,0,0
1587100,2,63,36,117,42,255,141
1587200,2,42,30,6,24,105,99
1587300,2,9,6,0,3,15,18
1587400,2,12,6,0,3,21,21
1587501,2,15,21,9,18,63,51
1587502,2,6,6,3,6,18,18
1587600,2,18,3,0,6,27,27
1587700,2,0,0,0,0,3,0
1587800,2,0,0,0,0,0,0
1587901,2,0,0,0,0,0,0
1587903,2,0,0,0,0,0,0
1587904,2,0,0,0,0,0,0
1587910,2,0,0,0,0,0,0
1587913,2,9,6,3,3,21,15
1587914,2,0,0,0,0,0,0
1587915,2,0,0,0,0,0,0
1587916,2,0,0,0,0,0,0
1587917,2,0,0,0,0,0,0
1587918,2,0,0,0,0,0,0
1587919,2,0,0,0,0,0,0
1587920,2,0,0,0,0,0,0
1587921,2,0,0,0,0,0,0
1587922,2,0,0,0,0,0,0
1588000,2,0,0,0,0,0,0
1588100,2,51,45,12,21,129,120
1588200,2,57,39,9,27,135,126
1588300,2,15,33,3,15,66,60
1588400,2,30,33,12,9,81,72
1588500,2,33,18,9,18,78,66
1588600,2,24,48,12,15,102,90
1588700,2,30,21,9,12,72,63
1588800,2,24,24,3,9,60,57
1588900,2,18,15,9,12,54,45
1589000,2,24,15,3,15,60,54
1589100,2,6,15,0,12,30,30
1589200,2,45,33,9,24,114,108
1589300,2,9,24,15,18,69,54
1589400,2,33,24,18,33,108,90
1589500,2,21,3,3,3,33,30
1589600,2,33,15,6,15,66,60
1589700,2,93,36,6,21,162,153
1589800,2,9,24,3,15,51,48
1589900,2,24,18,3,6,51,48
1590000,2,24,18,3,12,57,51
1590100,2,21,30,6,24,81,78
1590200,2,24,27,3,21,72,69
1590300,2,21,30,9,18,78,69
1590400,2,27,36,15,27,102,87
1590500,2,30,36,9,15,87,81
1590600,2,6,6,3,9,24,21
1590700,2,15,12,3,9,42,39
1590800,2,12,42,9,6,72,60
1590900,2,9,24,3,15,51,48
1591000,2,3,15,6,6,30,24
1591100,2,0,0,0,0,6,6
1591200,2,0,0,0,0,3,0
1591300,2,0,0,0,0,0,0
1591400,2,9,18,3,6,36,33
1591500,2,0,0,0,0,3,0
1591600,2,0,0,0,0,0,0
1591700,2,12,3,0,3,18,18
1591800,2,0,0,0,0,3,0
1591900,2,6,3,0,3,12,9
1592000,2,0,0,0,0,3,0
1592100,2,0,0,0,0,3,0
1592200,2,0,0,0,0,0,0
1592300,2,0,0,0,0,0,0
1592400,2,3,0,27,0,36,9
1592500,2,0,0,0,0,0,0
1592600,2,0,0,0,0,0,0
1592700,2,0,0,0,0,3,0
1592800,2,0,0,0,0,3,0
1592900,2,0,0,0,0,3,0
1593000,2,21,12,6,6,48,42
1593100,2,0,0,0,0,0,0
1593200,2,0,0,0,0,0,0
1593300,2,0,0,0,0,0,0
1593400,2,0,0,0,0,0,0
1593500,2,0,6,3,0,9,6
1593600,2,0,0,0,0,0,0
1593700,2,0,0,0,0,0,0
1593800,2,0,0,0,0,0,0
1593900,2,0,0,0,0,6,6
1594000,2,6,3,6,0,15,12
1594100,2,0,0,0,0,3,0
1594200,2,0,0,0,0,3,0
1594300,2,0,0,0,0,0,0
1594400,2,0,0,0,0,0,0
1594500,2,6,6,0,3,15,12
1594600,2,9,15,0,3,30,30
1594700,2,0,0,0,0,0,0
1594800,2,12,9,3,6,30,30
1594900,2,15,21,6,12,57,51
1595000,2,48,42,9,48,147,138
1595100,2,27,39,6,24,96,90
1595200,2,36,24,6,18,84,75
1595300,2,24,24,3,12,63,63
1595400,2,45,30,6,12,93,87
1595500,2,72,24,3,9,111,108
1595600,2,60,21,6,18,105,102
1595700,2,21,24,3,3,54,48
1595800,2,39,33,0,69,141,141
1595900,2,27,12,3,9,48,48
1596000,2,45,48,9,30,132,120
1596100,2,9,12,12,3,36,30
1596200,2,3,3,0,3,12,12
1596300,2,42,45,6,21,111,102
1596400,2,15,18,9,15,60,48
1596500,2,39,33,6,30,108,102
1596600,2,27,30,3,15,75,69
1596700,2,0,0,0,0,0,0
1596800,2,75,30,3,15,120,120
1596900,2,48,24,0,15,87,84
1597000,2,39,12,3,6,60,57
1597100,2,18,12,3,6,36,36
1597200,2,45,30,9,21,111,102
1597300,2,33,42,6,39,123,117
1597400,2,39,30,6,27,99,96
1597500,2,6,9,0,9,24,21
1597600,2,9,12,6,3,27,24
1597700,2,24,15,3,12,54,51
1597800,2,24,9,6,6,48,39
1597900,2,15,9,0,9,30,30
1598000,2,0,0,0,0,3,0
1598101,2,36,27,24,18,102,78
1598102,2,21,12,3,3,36,30
1598200,2,57,21,3,15,96,90
1598300,2,36,18,0,24,78,81
1598401,2,0,6,21,6,33,12
1598402,2,0,0,0,0,0,0
1598501,2,33,15,6,6,63,57
1598502,2,0,0,0,0,0,0
1598601,2,15,9,0,0,24,27
1598602,2,0,0,0,0,3,0
1598700,2,30,24,6,12,72,63
1598800,2,30,15,0,12,57,57
1598900,2,15,9,6,6,36,30
1599000,2,99,42,9,54,204,195
1599100,2,66,42,3,15,126,126
1599200,2,42,36,3,18,99,96
1599300,2,51,36,6,15,111,102
1599400,2,24,9,3,30,72,66
1599500,2,18,12,0,15,45,42
1599600,2,45,39,3,48,135,132
1599700,2,3,6,0,3,15,15
1599800,2,21,9,6,15,54,48
1599900,2,81,69,12,33,192,180
1600001,2,24,9,6,12,51,48
1600002,2,24,15,3,6,51,48
1600100,2,21,12,3,18,51,48
1600200,2,33,33,9,15,90,81
1600301,2,27,12,0,6,42,42
1600302,2,18,12,0,12,42,45
1600303,2,9,6,0,6,21,18
1600400,2,39,18,6,12,72,69
1600500,2,15,15,6,9,45,42
1600600,2,15,9,3,0,24,21
1600700,2,15,33,9,9,69,60
1600800,2,9,6,3,15,33,33
1600901,2,12,9,0,6,27,27
1600902,2,36,12,0,9,57,57
1600903,2,27,12,0,24,63,63
1601000,2,33,18,6,18,72,69
1601100,2,0,0,0,0,3,0
1601200,2,36,33,0,27,93,93
1601300,2,9,27,3,9,48,48
1601400,2,60,30,0,12,105,105
1601500,2,21,12,0,3,39,39
1601600,2,54,36,9,24,126,117
1601701,2,9,3,3,3,15,15
1601702,2,9,3,0,21,33,33
1601703,2,24,18,3,3,51,48
1601704,2,18,6,3,3,33,30
1601801,2,15,6,0,12,36,36
1601802,2,27,15,3,9,54,51
1601803,2,12,3,6,9,30,27
1601900,2,51,24,9,21,102,90
1602000,2,36,9,3,18,66,63
1602100,2,24,33,3,18,81,75
1602200,2,96,48,3,30,177,177
1602300,2,33,12,3,9,51,51
1602400,2,120,51,9,45,222,216
1602500,2,99,33,6,33,171,165
1602600,2,75,18,3,15,111,108
1602701,2,69,36,0,12,120,120
1602702,2,21,18,39,30,105,69
1602800,2,30,12,3,3,51,45
1602900,2,39,18,3,9,69,66
1603000,2,39,27,9,21,90,87
1603100,2,30,15,9,9,57,51
1603200,2,30,12,0,15,54,54
1603301,2,54,48,15,30,150,135
1603302,2,0,0,0,0,0,0
1603400,2,36,24,6,15,84,78
1603500,2,90,78,24,39,234,207
1603600,2,99,48,9,45,201,192
1603700,2,66,33,3,24,123,120
1603800,2,21,6,0,12,39,39
1603900,2,93,21,6,30,156,150
1604000,2,24,30,6,12,69,66
1604100,2,30,27,6,18,81,78
1604200,2,0,6,3,3,15,12
1604300,2,6,6,3,3,15,12
1604400,2,33,33,9,24,99,87
1604501,2,39,15,3,18,78,75
1604502,2,18,3,0,3,30,27
1604600,2,30,21,9,21,84,75
1604700,2,24,12,3,3,39,39
1604800,2,39,24,15,15,96,81
1604900,2,15,6,3,12,36,33
1605000,2,0,3,3,3,12,6
1605100,2,24,6,6,12,45,39
1605200,2,12,9,6,6,30,27
1605300,2,45,36,9,18,105,96
1605400,2,39,27,0,21,87,84
1605500,2,39,18,3,27,90,87
1605600,2,36,9,6,6,57,51
1605700,2,72,27,9,24,132,123
1605800,2,90,36,6,24,153,150
1605900,2,42,30,6,15,90,87
1606000,2,39,39,9,36,120,114
1606100,2,90,48,9,36,186,177
1606200,2,57,24,3,21,108,105
1606300,2,42,27,3,15,87,84
1606401,2,0,0,0,0,0,0
1606402,2,57,30,3,21,111,108
1606403,2,54,24,12,18,105,93
1606501,2,69,54,9,30,159,150
1606502,2,63,18,6,24,111,108
1606600,2,15,3,0,6,27,27
1606700,2,36,27,0,9,75,75
1606800,2,51,18,6,15,87,81
1606900,2,33,18,6,12,69,63
1607001,2,75,27,3,18,123,120
1607002,2,3,3,6,0,12,9
1607100,2,39,18,12,9,78,66
1607200,2,63,24,0,15,105,102
1607300,2,33,12,6,6,54,51
1607400,2,33,15,6,3,60,54
1607501,2,18,15,6,3,42,36
1607502,2,9,6,12,3,27,18
1607600,2,0,0,0,0,0,0
1607700,2,18,9,9,6,39,33
1607800,2,45,12,3,9,75,69
1607900,2,42,6,12,6,66,54
1608000,2,12,9,0,6,27,27
1608100,2,21,6,0,0,30,27
1608200,2,18,6,0,0,21,24
1608300,2,27,12,6,3,51,45
1608400,2,24,12,6,9,51,48
1608500,2,12,12,6,6,36,30
1608600,2,30,21,9,9,69,60
1608700,2,120,54,21,18,210,192
1608800,2,6,0,6,0,12,9
1608900,2,45,30,6,12,90,84
1609000,2,48,21,9,9,84,75
1609100,2,30,15,12,12,69,57
1609200,2,51,18,3,3,75,72
1609300,2,30,12,0,3,42,42
1609400,2,27,18,6,9,60,51
1609500,2,39,9,0,6,51,51
1609600,2,36,24,0,6,66,66
1609700,2,18,6,3,0,27,27
1609800,2,21,15,6,3,42,39
1609900,2,12,6,3,3,21,18
1610000,2,12,6,3,3,24,21
1610100,2,9,3,6,0,15,12
1610200,2,21,24,6,9,63,57
1610300,2,27,9,6,6,45,39
1610400,2,12,6,3,0,21,21
1610500,2,18,3,6,0,27,21
1610600,2,15,6,6,3,27,21
1610700,2,12,12,3,3,33,30
1610800,2,30,24,6,15,75,69
1610900,2,18,24,6,33,81,75
1611000,2,9,12,3,6,33,30
1611100,2,21,15,9,15,57,51
1611200,2,24,18,9,15,66,57
1611300,2,6,3,3,3,15,12
1611400,2,15,18,6,18,54,51
1611500,2,24,39,18,27,105,87
1611600,2,42,45,30,30,144,117
1611700,2,27,9,3,0,42,36
1611800,2,27,27,6,12,72,69
1611900,2,0,0,0,0,6,6
1612000,2,12,3,0,15,33,33
1612100,2,39,24,9,18,90,81
1612200,2,27,36,6,27,96,90
1612300,2,30,21,6,9,69,63
1612400,2,12,9,9,9,36,27
1612500,2,27,15,0,12,51,54
1612600,2,18,15,6,9,45,42
1612700,2,39,36,6,15,93,90
1612800,2,33,27,3,39,99,96
1612900,2,0,6,3,3,9,9
1613000,2,0,0,0,0,3,0
1613100,2,0,0,0,0,3,0
1613200,2,12,6,6,9,30,27
1613300,2,27,21,9,33,90,84
1613400,2,30,15,6,24,78,69
1613500,2,9,18,3,21,51,48
1613600,2,21,12,3,12,48,45
1613700,2,30,21,6,39,99,93
1613800,2,9,18,3,21,51,51
1613900,2,30,18,9,12,66,57
1614000,2,27,18,6,15,66,60
1614100,2,21,9,6,24,57,51
1614200,2,39,27,3,24,93,90
1614300,2,30,12,9,27,75,69
1614400,2,21,9,3,6,39,36
1614500,2,45,24,6,15,90,87
1614600,2,24,24,6,12,66,60
1614700,2,39,15,6,3,66,57
1614800,2,30,12,3,9,57,54
1614900,2,39,12,3,18,75,72
1615000,2,48,33,6,21,111,105
1615100,2,39,9,0,3,54,51
1615200,2,108,45,6,21,183,174
1615300,2,33,9,0,12,54,51
1615400,2,75,36,6,21,144,138
1615500,2,51,21,3,18,96,93
1615600,2,57,18,6,12,96,90
1615700,2,21,18,3,6,54,51
1615800,2,0,0,0,0,3,0
1615900,2,3,3,3,3,12,12
1616000,2,0,0,0,0,0,0
1616101,2,6,3,0,3,9,9
1616102,2,60,18,3,15,96,93
1616200,2,36,27,6,15,90,81
1616300,2,21,12,3,12,48,45
1616400,2,24,9,3,9,45,42
1616502,2,75,36,3,18,135,132
1616503,2,42,15,3,18,81,78
1616504,2,69,33,6,12,120,117
1616600,2,6,3,0,3,12,12
1616700,2,24,15,6,6,51,48
1616800,2,6,3,0,0,12,12
1616900,2,24,15,6,3,48,45
1617000,2,24,9,3,0,33,33
1617100,2,24,21,3,3,54,51
1617200,2,18,12,6,3,42,36
1617300,2,24,6,3,3,39,33
1617400,2,27,12,0,6,42,45
1617500,2,12,9,0,0,21,18
1617600,2,12,3,0,3,18,15
1617700,2,30,12,0,3,45,45
1617801,2,21,3,3,0,30,27
1617802,2,21,12,3,6,45,42
1617900,2,0,0,0,0,3,0
1618000,2,6,3,3,3,18,18
1618100,2,15,3,0,3,21,21
1618200,2,18,15,3,15,51,48
1618300,2,12,15,3,6,39,33
1618400,2,3,6,0,3,12,9
1618500,2,9,15,3,6,36,33
1618600,2,9,9,0,0,21,21
1618701,2,36,6,3,3,51,45
1618702,2,63,27,6,9,111,102
1618800,2,24,6,3,0,36,33
1618902,2,9,9,0,0,18,18
1618903,2,30,6,3,3,42,39
1618904,2,12,3,0,3,15,15
1619000,2,18,15,0,3,33,33
1619101,2,27,12,6,3,48,42
1619102,2,15,9,6,6,33,30
1619201,2,18,9,3,0,30,27
1619202,2,12,3,3,0,15,12
1619300,2,24,24,3,6,54,54
1619400,2,21,12,3,3,42,39
1619500,2,21,9,0,6,39,36
1619600,2,24,9,0,0,36,36
1619700,2,42,18,6,6,69,66
1619800,2,21,18,3,6,45,45
1619900,2,36,15,3,6,60,57
1620000,2,27,15,6,9,54,51
1620100,2,27,9,0,0,39,36
1620200,2,24,6,0,0,33,30
1620300,2,12,3,3,0,21,15
1620401,2,12,9,3,0,24,21
1620402,2,9,6,3,0,15,15
1620501,2,0,0,0,0,3,0
1620502,2,9,3,0,0,15,15
1620601,2,12,9,0,0,21,21
1620602,2,0,0,0,0,3,0
1620603,2,0,0,0,0,3,0
1620700,2,24,21,3,6,60,57
1620800,2,21,9,3,0,33,30
1620900,2,9,9,3,0,21,18
1621000,2,30,15,6,3,54,48
1621100,2,9,6,0,0,12,12
1621200,2,27,6,0,3,36,36
1621300,2,0,0,0,0,6,0
1621400,2,33,15,3,9,63,57
1621500,2,12,9,0,6,27,27
1621600,2,24,12,3,6,45,42
1621700,2,15,12,6,3,36,33
1621800,2,21,9,0,6,36,36
1621900,2,30,9,0,3,45,45
1622000,2,6,6,3,0,12,12
1622100,2,0,0,0,0,3,0
1622201,2,18,6,3,0,21,21
1622202,2,3,3,0,6,9,9
1622300,2,9,3,0,0,15,18
1622400,2,27,6,3,3,39,36
1622501,2,9,3,3,3,18,15
1622502,2,6,6,0,0,12,9
1622600,2,18,6,3,3,27,27
1622700,2,48,21,3,3,72,72
1622800,2,12,6,0,0,18,18
1622900,2,12,15,3,6,36,33
1623000,2,18,9,3,3,30,27
1623100,2,9,6,0,3,15,15
1623200,2,12,3,6,6,27,21
1623300,2,0,0,0,0,0,0
1623401,2,0,0,0,0,3,0
1623403,2,6,6,0,0,12,15
1623404,2,0,0,0,0,0,0
1623500,2,6,3,0,3,15,15
1623600,2,24,9,0,0,33,33
1623701,2,15,3,3,0,21,18
1623702,2,0,0,0,0,3,0
1623800,2,6,3,0,0,12,12
1623900,2,15,9,0,3,24,24
1624001,2,0,0,0,0,0,0
1624002,2,15,9,0,0,24,24
1624100,2,3,6,3,0,15,15
1624200,2,21,9,0,3,36,33
1624300,2,0,0,0,0,0,0
1624401,2,0,0,0,0,3,0
1624402,2,0,0,0,0,6,0
1624501,2,9,6,0,3,15,15
1624502,2,18,3,6,3,33,27
1624600,2,0,0,0,0,6,0
1624700,2,12,0,0,0,12,12
1624800,2,15,15,0,3,33,33
1624900,2,15,15,3,0,33,30
1625000,2,9,3,3,3,18,15
1625100,2,9,6,3,3,24,18
1625200,2,15,6,3,0,24,21
1625300,2,12,12,6,6,39,33
1625400,2,12,6,3,0,21,15
1625500,2,12,6,3,3,27,24
1625600,2,18,6,0,3,27,24
1625700,2,12,6,3,6,27,24
1625800,2,6,12,3,3,24,21
1625900,2,9,9,0,6,21,21
1626000,2,18,6,3,3,33,27
1626100,2,27,21,3,12,57,57
1626200,2,15,15,15,9,54,36
1626300,2,21,12,6,9,48,42
1626400,2,3,3,3,6,12,9
1626500,2,9,3,0,0,15,15
1626600,2,9,3,0,6,18,21
1626700,2,6,0,3,3,12,9
1626801,2,0,0,0,0,6,0
1626802,2,18,9,6,3,39,30
1626900,2,18,15,0,6,45,45
1627000,2,24,12,0,6,42,39
1627100,2,0,0,0,0,0,0
1627201,2,15,12,0,3,33,33
1627202,2,6,3,0,0,9,9
1627300,2,0,3,3,6,9,9
1627400,2,6,21,0,3,36,33
1627500,2,18,9,0,3,33,30
1627601,2,6,6,0,3,12,9
1627602,2,12,3,0,3,21,21
1627700,2,27,15,0,3,48,45
1627800,2,6,3,0,6,12,12
1627900,2,6,9,0,9,30,27
1628000,2,12,6,3,6,27,21
1628100,2,0,0,0,0,6,0
1628200,2,6,6,3,6,21,18
1628300,2,18,9,0,3,30,30
1628400,2,6,9,3,3,21,15
1628500,2,24,27,0,9,57,57
1628600,2,30,12,6,3,48,42
1628700,2,18,12,0,3,33,30
1628800,2,24,9,0,6,36,36
1628900,2,6,3,6,3,18,12
1629000,2,12,6,3,3,24,18
1629100,2,15,6,3,3,27,24
1629200,2,15,12,3,3,36,30
1629300,2,12,15,3,3,36,33
1629401,2,15,6,3,0,21,21
1629402,2,9,0,0,0,9,9
1629500,2,15,12,3,3,33,30
1629600,2,9,9,0,3,21,18
1629701,2,21,6,3,6,36,33
1629702,2,0,0,0,0,6,6
1629801,2,18,6,0,6,33,33
1629802,2,0,0,0,0,3,0
1629900,2,6,3,0,3,12,12
1630000,2,6,3,0,3,12,9
1630100,2,21,15,3,0,39,33
1630200,2,6,3,3,3,12,9
1630300,2,24,21,0,9,54,54
1630400,2,0,0,0,0,0,0
1630500,2,0,0,0,0,6,0
1630600,2,9,6,3,0,18,15
1630700,2,15,6,3,0,24,21
1630800,2,24,9,0,6,39,39
1630900,2,6,3,6,0,12,6
1631000,2,12,6,0,0,15,15
1631100,2,21,12,6,3,42,33
1631200,2,18,18,3,6,45,42
1631300,2,9,12,0,3,21,21
1631400,2,6,3,3,0,12,9
1631500,2,21,18,6,3,45,42
1631600,2,15,9,3,3,27,24
1631700,2,3,6,3,3,18,12
1631800,2,12,9,3,0,24,21
1631900,2,9,6,3,3,24,21
1632000,2,15,6,3,3,27,24
1632100,2,18,12,3,3,36,30
1632200,2,21,18,3,6,51,48
1632300,2,18,9,6,9,42,36
1632400,2,12,9,0,6,33,33
1632500,2,12,6,0,6,18,21
1632600,2,6,12,3,3,24,24
1632701,2,39,24,3,24,93,87
1632702,2,36,36,6,12,90,84
1632800,2,27,21,12,12,69,60
1632900,2,33,18,6,6,63,57
1633000,2,27,18,6,12,60,54
1633100,2,27,33,6,18,81,78
1633200,2,30,21,12,18,75,66
1633300,2,30,15,6,6,57,48
1633400,2,21,12,6,18,51,48
1633500,2,3,3,3,3,12,12
1633600,2,9,9,3,6,24,24
1633700,2,15,15,6,9,45,39
1633800,2,39,12,3,12,66,63
1633900,2,6,3,0,21,33,30
1634000,2,0,0,0,0,0,0
1634101,2,60,33,6,30,129,123
1634102,2,0,0,0,0,3,0
1634200,2,51,33,15,18,120,102
1634300,2,27,21,9,12,66,54
1634400,2,21,21,6,3,48,45
1634500,2,21,27,6,12,66,60
1634600,2,18,21,6,12,60,54
1634700,2,15,12,12,6,42,33
1634800,2,6,6,0,3,15,15
1634900,2,0,0,0,0,6,0
1635000,2,3,3,3,6,12,12
1635100,2,3,6,6,3,18,15
1635200,2,3,3,9,3,15,6
1635300,2,3,3,3,3,12,9
1635400,2,33,36,18,27,111,93
1635500,2,3,3,3,3,12,12
1635600,2,21,12,6,3,45,39
1635700,2,0,0,0,0,6,0
1635800,2,0,0,0,0,3,0
1635901,2,9,12,3,3,30,27
1635902,2,0,0,0,0,6,6
1635903,2,0,6,3,3,15,12
1636000,2,15,6,3,3,27,24
1636102,2,0,0,0,0,6,6
1636103,2,27,3,9,0,39,33
1636104,2,24,21,9,15,69,60
1636201,2,18,9,3,3,36,33
1636203,2,9,0,0,0,9,9
1636204,2,0,0,0,0,0,0
1636302,2,0,0,0,0,6,0
1636303,2,21,9,3,3,36,33
1636304,2,24,18,0,9,54,51
1636400,2,21,21,6,12,60,54
1636500,2,30,12,12,15,72,60
1636600,2,9,3,3,6,18,21
1636700,2,18,15,3,18,54,51
1636801,2,45,24,9,15,90,81
1636802,2,0,0,0,0,3,0
1636900,2,21,21,9,18,69,60
1637000,2,27,21,6,6,63,57
1637100,2,6,27,6,9,48,42
1637200,2,18,9,3,6,33,33
1637300,2,18,15,3,6,42,39
1637400,2,3,6,0,3,18,15
1637500,2,27,27,9,12,72,66
1637600,2,21,21,3,12,57,54
1637700,2,21,9,9,0,39,30
1637800,2,24,12,3,3,42,45
1637900,2,33,9,6,3,54,48
1638000,2,18,12,6,6,36,33
1638100,2,18,15,6,0,39,36
1638200,2,21,6,6,0,33,30
1638301,2,0,0,0,0,9,6
1638302,2,21,15,3,3,39,39
1638400,2,15,9,3,0,30,27
1638500,2,18,12,6,6,42,33
1638600,2,12,12,0,3,27,27
1638700,2,24,15,3,9,48,45
1638800,2,24,12,3,6,45,45
1638900,2,24,9,3,3,39,36
1639000,2,24,6,0,3,33,33
1639100,2,6,6,3,3,18,15
1639200,2,15,3,3,3,24,21
1639300,2,24,15,3,6,48,42
1639400,2,27,12,0,0,39,39
1639500,2,18,18,0,3,42,39
1639600,2,15,6,3,3,24,24
1639700,2,36,12,3,6,60,57
1639800,2,33,9,3,3,45,45
1639900,2,27,15,6,0,48,45
1640000,2,27,18,6,18,66,60
1640100,2,12,12,3,0,27,27
1640201,2,0,0,0,0,6,0
1640202,2,9,3,0,3,18,15
1640300,2,0,0,0,0,0,0
1640400,2,24,15,3,12,51,48
1640500,2,39,15,15,6,72,57
1640600,2,24,18,9,6,54,48
1640700,2,48,15,9,0,72,63
1640800,2,6,6,9,0,21,15
1640900,2,75,48,9,24,153,147
1641000,2,93,57,9,27,186,177
1641100,2,48,39,9,21,117,111
1641200,2,39,18,6,15,78,75
1641300,2,33,21,6,6,69,63
1641400,2,12,12,6,3,33,30
1641500,2,27,15,6,15,63,57
1641600,2,33,9,3,15,60,57
1641700,2,48,30,6,21,105,102
1641801,2,33,6,3,9,51,48
1641802,2,30,6,0,6,42,39
1641900,2,24,12,3,9,45,45
1642000,2,51,18,9,21,96,90
1642100,2,27,21,0,9,57,57
1642200,2,42,18,12,15,84,72
1642300,2,66,39,9,30,144,138
1642400,2,18,3,6,6,33,30
1642500,2,27,9,3,15,57,54
1642600,2,39,30,9,24,102,93
1642700,2,27,6,6,3,45,39
1642800,2,33,15,6,15,69,63
1642900,2,42,18,3,6,66,66
1643000,2,66,27,12,15,120,108
1643100,2,39,39,18,24,120,102
1643200,2,45,12,3,12,72,72
1643300,2,45,21,9,24,96,90
1643400,2,12,18,9,3,45,36
1643500,2,30,15,6,30,81,78
1643600,2,45,24,9,6,81,69
1643700,2,0,0,0,0,3,0
1643800,2,6,6,3,0,18,15
1643900,2,0,0,0,0,6,0
1644000,2,33,18,6,39,96,90
1644100,2,15,12,0,12,39,39
1644200,2,18,18,0,3,36,36
1644300,2,30,18,0,12,57,60
1644400,2,63,51,21,18,153,132
1644500,2,51,27,6,15,102,96
1644600,2,36,27,3,12,78,75
1644700,2,57,27,9,18,111,102
1644800,2,78,36,18,27,159,141
1644900,2,18,12,15,6,51,36
1645000,2,9,21,9,18,54,48
1645100,2,9,27,24,9,66,42
1645200,2,18,33,9,12,69,60
1645300,2,12,9,36,6,63,27
1645400,2,12,18,12,6,45,33
1645500,2,27,18,6,12,63,57
1645600,2,33,18,9,6,66,57
1645700,2,0,0,0,0,0,0
1645800,2,24,9,3,3,42,39
