meshblock_id,census_year_id,full_and_part_time,full_time,not_stated,not_studying,part_time,total,total_stated
2980405,2,0,0,6,12,0,18,15
2980406,2,0,0,0,0,0,0,0
2980408,2,0,0,0,0,0,3,0
2980409,2,0,0,0,0,0,3,0
2980500,2,0,0,6,30,3,36,33
2980602,2,0,18,9,144,15,183,174
2980603,2,0,9,12,147,6,174,162
2980604,2,0,0,0,0,0,0,0
2980700,2,0,15,21,165,9,210,186
2980800,2,0,9,3,30,0,42,36
2980900,2,0,0,0,0,0,3,0
2981000,2,0,0,0,9,3,12,15
2981100,2,0,3,6,39,0,51,42
2981200,2,0,0,6,15,0,21,18
2981300,2,0,3,6,39,3,54,45
2981401,2,0,0,0,0,0,0,0
2981402,2,0,0,0,6,0,6,9
2981403,2,0,0,0,0,0,3,0
2981500,2,0,3,3,30,3,39,33
2981600,2,0,3,0,30,0,36,36
2981700,2,0,3,0,33,0,36,33
2981800,2,0,3,3,27,3,30,30
2981901,2,0,3,6,36,3,48,45
2981902,2,0,0,0,0,0,0,0
2982000,2,0,6,0,54,3,63,60
2982101,2,0,6,3,48,3,60,54
2982102,2,0,0,0,0,0,0,0
2982200,2,0,0,0,6,0,9,9
2982300,2,0,3,0,36,3,42,42
2982400,2,0,3,0,30,0,39,36
2982500,2,0,0,0,18,0,18,15
2982600,2,0,3,3,63,3,72,69
2982700,2,0,9,9,75,3,99,90
2982800,2,0,12,9,99,0,123,111
2982900,2,0,0,0,0,0,6,0
2983000,2,0,0,0,6,0,9,9
2983100,2,0,0,0,0,0,6,0
2983200,2,0,0,3,18,0,27,21
2983300,2,0,0,3,12,0,18,15
2983400,2,0,0,3,18,3,24,24
2983500,2,0,0,0,0,0,6,0
2983600,2,0,0,0,27,3,30,30
2983700,2,0,0,0,12,0,15,12
2983800,2,0,3,3,9,0,12,9
2983900,2,0,0,0,0,0,9,9
2984000,2,0,6,6,54,0,66,57
2984100,2,0,0,0,0,0,3,0
2984200,2,0,0,0,24,0,27,27
2984300,2,0,3,0,24,0,27,27
2984400,2,0,0,3,15,3,24,18
2984500,2,0,3,6,36,6,51,45
2984600,2,0,0,3,6,0,12,9
2984700,2,0,3,6,39,3,45,42
2984800,2,0,0,9,27,0,36,27
2984900,2,0,3,3,39,0,51,45
2985000,2,0,3,6,54,3,63,57
2985100,2,0,3,6,33,0,45,39
2985200,2,0,0,6,33,0,39,36
2985300,2,0,3,9,57,3,72,63
2985400,2,0,0,9,66,3,78,69
2985500,2,0,6,9,36,3,51,42
2985600,2,0,6,15,60,0,81,66
2985700,2,0,3,6,12,0,21,15
2985801,2,0,3,3,27,0,33,30
2985802,2,0,0,0,0,0,3,0
2985901,2,0,0,0,12,0,15,15
2985903,2,0,0,0,15,0,15,15
2985904,2,0,0,0,9,0,9,9
2986001,2,0,0,0,21,0,21,21
2986002,2,0,0,3,18,3,21,18
2986101,2,0,0,6,18,0,24,18
2986102,2,0,0,0,9,0,12,12
2986200,2,0,3,0,30,0,36,33
2986300,2,0,0,3,21,0,27,24
2986400,2,0,3,9,36,3,48,39
2986500,2,0,0,3,27,0,30,30
2986600,2,0,0,3,27,0,30,30
2986700,2,0,0,3,21,0,24,24
2986801,2,0,0,0,6,0,9,6
2986802,2,0,0,0,0,0,6,0
2986803,2,0,0,0,0,0,6,0
2986804,2,0,0,0,6,0,6,6
2986805,2,0,0,0,0,0,6,0
2986901,2,0,0,0,0,0,0,0
2986902,2,0,0,6,27,0,33,27
2987000,2,0,3,3,39,3,48,45
2987100,2,0,0,3,33,3,39,33
2987200,2,0,0,6,60,3,66,60
2987300,2,0,3,3,33,3,36,36
2987400,2,0,0,0,0,0,6,0
2987501,2,0,3,3,42,0,45,42
2987502,2,0,0,0,0,0,0,0
2987600,2,0,3,3,45,3,54,51
2987700,2,0,0,3,24,0,30,27
2987800,2,0,0,0,18,0,21,18
2987900,2,0,6,15,177,9,207,189
2988000,2,0,3,6,48,3,60,54
2988100,2,0,9,9,132,3,153,144
2988200,2,0,3,3,36,6,48,45
2988300,2,0,3,9,39,6,57,45
2988400,2,0,6,6,75,0,84,81
2988500,2,0,0,6,33,3,42,36
2988600,2,0,0,0,6,0,9,6
2988700,2,0,3,3,27,0,33,30
2988800,2,0,0,0,12,3,15,12
2988900,2,0,0,3,12,0,15,12
2989000,2,0,0,3,27,3,36,30
2989100,2,0,6,6,63,3,75,69
2989200,2,0,0,0,15,0,18,15
2989300,2,0,3,9,42,0,54,42
2989400,2,0,0,9,66,3,81,69
2989500,2,0,3,15,102,0,123,105
2989600,2,0,3,12,75,6,93,78
2989700,2,0,3,3,39,3,51,45
2989800,2,0,3,0,18,3,27,24
2989900,2,0,0,0,9,0,9,9
2990000,2,0,6,6,75,3,90,84
2990100,2,0,0,6,33,0,39,33
2990200,2,0,3,6,36,3,48,39
2990300,2,0,3,9,102,0,111,105
2990400,2,0,3,6,72,3,87,81
2990500,2,0,0,12,66,3,84,72
2990600,2,0,3,6,60,3,72,63
2990700,2,0,0,0,33,0,33,33
2990800,2,0,0,6,27,3,36,33
2990900,2,0,3,12,36,0,51,42
2991000,2,0,3,9,54,0,63,54
2991101,2,0,6,9,78,6,99,90
2991102,2,0,3,3,21,0,27,24
2991200,2,0,0,9,99,0,111,102
2991300,2,0,6,3,48,3,57,54
2991400,2,0,3,6,81,3,93,87
2991500,2,0,0,12,72,0,87,75
2991600,2,0,9,9,57,3,78,69
2991700,2,0,3,3,33,0,36,36
2991800,2,0,3,9,72,6,87,78
2991900,2,0,6,15,117,3,141,123
2992000,2,0,3,6,36,3,45,42
2992100,2,0,3,9,60,3,69,60
2992200,2,0,0,3,42,3,45,42
2992300,2,0,6,6,96,3,108,102
2992400,2,0,3,21,105,6,132,114
2992500,2,0,0,0,6,0,9,9
2992600,2,0,6,9,72,3,87,78
2992700,2,0,6,6,60,3,75,69
2992800,2,0,0,0,0,0,0,0
2992900,2,0,3,0,18,0,21,21
2993000,2,0,0,12,87,0,105,90
2993100,2,0,3,12,84,3,105,93
2993200,2,0,0,9,45,0,60,51
2993300,2,0,6,3,30,0,36,33
2993400,2,0,0,0,0,0,0,0
2993500,2,0,0,6,27,0,33,27
2993600,2,0,0,0,6,0,9,9
2993700,2,0,0,0,0,0,6,0
2993800,2,0,0,0,0,0,3,0
2993900,2,0,0,0,6,0,9,6
2994000,2,0,3,6,63,3,75,66
2994100,2,0,3,6,9,0,12,9
2994200,2,0,3,9,48,0,63,54
2994300,2,0,3,6,27,0,39,30
2994400,2,0,3,3,42,3,51,45
2994500,2,0,3,0,24,0,30,30
2994600,2,0,0,12,78,6,93,81
2994700,2,0,3,9,60,6,78,69
2994800,2,0,6,3,57,3,69,66
2994900,2,0,0,9,21,0,33,21
2995000,2,0,3,6,51,3,63,57
2995100,2,0,3,6,42,3,54,48
2995200,2,0,3,6,72,3,87,78
2995300,2,0,3,6,45,0,54,48
2995400,2,0,6,3,66,6,87,84
2995500,2,0,3,3,54,0,63,57
2995600,2,0,3,9,48,0,57,51
2995700,2,0,6,9,63,3,81,72
2995800,2,0,3,0,33,3,39,39
2995900,2,0,12,0,93,3,108,105
2996000,2,0,6,3,69,0,78,75
2996100,2,0,3,3,39,0,48,42
2996200,2,0,3,3,36,9,51,48
2996300,2,0,3,0,12,0,15,15
2996400,2,0,3,6,36,0,45,39
2996500,2,0,0,0,0,0,3,0
2996600,2,0,3,6,39,0,45,42
2996700,2,0,3,3,45,0,51,51
2996800,2,0,42,3,30,3,75,72
2996900,2,0,3,3,15,3,21,18
2997000,2,0,0,0,0,0,0,0
2997100,2,0,0,0,9,0,9,9
2997200,2,0,0,9,60,6,75,66
2997300,2,0,0,12,81,3,96,84
2997400,2,0,6,3,33,0,45,42
2997500,2,0,3,3,27,3,36,33
2997600,2,0,0,3,30,0,33,30
2997701,2,0,6,6,21,0,30,30
2997702,2,0,0,0,0,0,3,0
2997800,2,0,3,6,18,3,30,24
2997901,2,0,3,0,21,3,27,30
2997902,2,0,0,0,24,0,24,24
2998000,2,0,3,3,33,6,39,39
2998100,2,0,0,3,6,0,12,9
2998200,2,0,3,3,39,3,45,45
2998300,2,0,3,6,30,3,42,36
2998400,2,0,0,0,15,0,15,15
2998500,2,0,6,6,45,0,57,51
2998600,2,0,3,0,18,3,18,18
2998700,2,0,0,0,18,0,18,18
2998800,2,0,3,0,72,0,75,75
2998900,2,0,0,6,18,0,24,18
2999000,2,0,3,0,12,0,12,12
2999101,2,0,0,0,0,0,3,0
2999102,2,0,0,3,27,0,27,27
2999200,2,0,3,3,57,0,63,57
2999300,2,0,0,9,45,3,57,45
2999400,2,0,3,6,75,0,87,81
2999500,2,0,3,3,48,3,54,48
2999600,2,0,0,0,0,0,3,0
2999701,2,0,0,0,0,0,3,0
2999702,2,0,0,0,0,0,0,0
2999801,2,0,0,0,0,0,9,6
2999802,2,0,0,0,0,0,0,0
2999901,2,0,0,0,0,0,0,0
2999902,2,0,0,0,0,0,6,0
3000000,2,0,3,6,30,0,39,33
3000100,2,0,3,3,30,0,33,30
3000200,2,0,0,0,0,0,3,0
3000300,2,0,3,0,12,0,18,15
3000400,2,0,0,3,12,0,21,15
3000500,2,0,0,3,12,0,15,12
3000600,2,0,0,0,9,0,9,9
3000700,2,0,0,0,0,0,3,0
3000800,2,0,3,12,45,0,63,51
3000900,2,0,6,6,57,3,69,66
3001000,2,0,0,0,9,0,12,12
3001100,2,0,0,3,36,3,39,36
3001200,2,0,3,3,63,0,69,66
3001300,2,0,0,3,24,0,27,21
3001400,2,0,3,3,63,0,72,66
3001500,2,0,3,6,36,0,48,39
3001600,2,0,3,3,36,3,42,42
3001700,2,0,3,3,12,0,15,15
3001800,2,0,3,0,18,3,24,21
3001900,2,0,0,3,42,3,48,48
3002001,2,0,0,3,27,0,30,27
3002002,2,0,3,6,33,0,42,36
3002100,2,0,6,6,45,3,57,54
3002201,2,0,0,0,0,0,0,0
3002202,2,0,3,3,30,3,36,33
3002203,2,0,3,6,63,3,75,72
3002300,2,0,6,6,87,3,99,93
3002400,2,0,3,3,42,6,57,51
3002500,2,0,0,12,51,6,69,57
3002600,2,0,3,0,12,0,18,15
3002700,2,0,0,0,9,0,9,9
3002800,2,0,12,3,45,3,63,60
3002900,2,0,0,9,42,9,60,51
3003000,2,0,0,3,9,0,15,12
3003100,2,0,3,0,18,0,21,18
3003200,2,0,0,0,6,0,6,6
3003300,2,0,3,3,51,0,54,51
3003401,2,0,0,3,33,6,39,36
3003402,2,0,0,3,15,3,21,18
3003501,2,0,0,0,15,3,18,15
3003502,2,0,3,0,12,0,15,15
3003503,2,0,0,0,0,0,0,0
3003601,2,0,3,3,27,0,30,30
3003602,2,0,0,0,9,0,9,9
3003603,2,0,0,0,6,0,6,6
3003700,2,0,0,3,24,3,33,33
3003800,2,0,0,6,33,0,39,33
3003900,2,0,3,3,18,0,21,18
3004001,2,0,0,6,33,3,45,39
3004002,2,0,0,0,0,0,3,0
3004101,2,0,0,0,33,0,36,33
3004102,2,0,0,3,12,0,15,15
3004200,2,0,0,3,18,0,21,18
3004300,2,0,0,0,15,3,15,15
3004401,2,0,3,0,24,0,30,30
3004402,2,0,0,0,6,0,9,6
3004403,2,0,0,0,0,0,3,0
3004500,2,0,6,0,24,0,30,30
3004600,2,0,3,3,42,0,48,42
3004701,2,0,0,0,0,0,0,0
3004702,2,0,0,3,36,0,42,36
3004800,2,0,6,9,42,3,57,48
3004900,2,0,3,3,54,3,63,57
3005000,2,0,6,0,24,0,33,33
3005101,2,0,0,0,0,0,0,0
3005102,2,0,3,9,48,3,60,54
3005200,2,0,3,6,39,0,45,42
3005300,2,0,0,3,27,3,30,30
3005400,2,0,0,9,24,0,33,24
3005500,2,0,0,0,0,0,3,0
3005600,2,0,0,3,48,3,54,48
3005700,2,0,0,0,0,0,6,0
3005800,2,0,3,3,24,0,30,27
3005900,2,0,3,0,9,0,12,9
3006000,2,0,0,0,9,0,12,9
3006100,2,0,3,6,18,3,30,24
3006200,2,0,6,9,72,0,90,78
3006300,2,0,3,0,36,3,39,42
3006400,2,0,3,6,30,0,36,27
3006500,2,0,0,0,0,0,0,0
3006601,2,0,0,0,0,0,0,0
3006602,2,0,0,0,6,0,6,6
3006700,2,0,0,0,6,0,6,9
3006800,2,0,0,3,15,0,18,15
3006900,2,0,3,6,9,0,15,9
3007000,2,0,3,6,18,0,24,21
3007100,2,0,6,12,63,0,84,69
3007200,2,0,0,0,15,0,15,12
3007300,2,0,0,3,12,0,12,12
3007401,2,0,0,3,9,0,12,9
