meshblock_id,census_year_id,ex,never,not_elsewhere_included,regular,total,total_stated
1895702,3,24,45,6,18,90,84
1895801,3,15,21,9,18,63,54
1895802,3,9,21,0,12,45,45
1895900,3,9,27,3,15,54,51
1896000,3,42,90,18,42,189,174
1896100,3,36,60,15,27,138,126
1896200,3,33,90,12,24,156,144
1896300,3,9,15,0,6,33,30
1896400,3,21,51,6,12,87,81
1896500,3,21,60,6,6,96,90
1896600,3,18,30,3,6,57,54
1896700,3,21,36,3,18,78,72
1896800,3,18,36,3,6,66,60
1896900,3,27,42,12,9,87,78
1897001,3,12,30,0,9,54,51
1897002,3,6,15,0,9,27,27
1897003,3,12,9,0,6,33,30
1897101,3,3,3,3,3,12,9
1897102,3,9,15,0,9,33,36
1897103,3,9,24,3,3,42,36
1897104,3,12,24,3,9,45,42
1897200,3,30,51,6,30,117,111
1897300,3,24,51,3,9,87,84
1897400,3,15,33,0,6,57,54
1897500,3,21,57,9,6,90,84
1897600,3,45,96,12,3,156,144
1897700,3,21,54,6,12,90,84
1897801,3,6,36,3,12,57,57
1897802,3,3,33,0,0,36,36
1897900,3,9,30,3,12,57,51
1898001,3,3,12,0,0,12,12
1898002,3,9,21,0,0,33,33
1898100,3,9,18,6,9,48,39
1898200,3,9,30,6,15,57,51
1898300,3,18,27,3,9,57,54
1898400,3,9,39,3,0,51,48
1898500,3,15,48,3,6,75,72
1898600,3,15,33,3,6,57,57
1898700,3,12,66,3,6,87,87
1898800,3,15,57,0,12,87,87
1898901,3,18,54,3,3,78,75
1898902,3,6,9,0,0,15,15
1899000,3,18,72,3,9,102,99
1899100,3,21,99,9,9,138,129
1899200,3,45,117,9,12,186,177
1899301,3,3,3,0,0,9,9
1899302,3,12,24,0,3,45,42
1899303,3,0,0,0,0,0,0
1899400,3,6,21,3,3,30,27
1899500,3,0,0,0,0,3,0
1899600,3,0,0,0,0,0,0
1899700,3,0,0,0,0,0,0
1899800,3,0,0,0,0,0,0
1899900,3,0,0,0,0,0,0
1900000,3,75,111,15,6,204,189
1900100,3,0,6,0,6,12,12
1900200,3,0,0,0,0,0,0
1900300,3,18,45,9,12,81,75
1900400,3,9,12,3,6,33,30
1900500,3,3,3,3,3,9,6
1900600,3,27,93,9,30,162,150
1900700,3,144,96,147,36,423,276
1900801,3,15,30,0,3,48,48
1900802,3,21,36,6,9,69,63
1900900,3,27,78,6,0,117,111
1901000,3,30,45,3,3,81,81
1901100,3,33,66,3,18,117,114
1901200,3,54,129,12,21,213,201
1901300,3,6,24,3,0,30,27
1901400,3,57,129,12,24,219,207
1901500,3,0,0,0,0,0,0
1901600,3,36,72,9,6,120,111
1901700,3,15,42,3,12,72,69
1901800,3,30,60,6,6,102,96
1901900,3,15,33,6,15,69,60
1902000,3,33,69,3,12,123,117
1902101,3,33,66,15,3,117,102
1902102,3,63,171,12,18,261,249
1902103,3,0,0,0,0,3,0
1902104,3,39,105,9,18,171,162
1902105,3,27,84,3,9,126,123
1902200,3,30,72,9,18,126,117
1902300,3,30,36,6,3,75,69
1902400,3,18,60,6,12,93,87
1902501,3,9,15,0,9,30,30
1902502,3,18,27,3,6,54,51
1902600,3,24,42,9,9,87,78
1902700,3,9,21,9,6,45,36
1902800,3,48,78,12,12,153,141
1902900,3,0,0,0,0,0,0
1903000,3,3,12,3,0,15,15
1903100,3,24,60,3,3,90,90
1903200,3,15,42,3,3,63,63
1903300,3,15,36,3,9,66,63
1903400,3,24,48,3,9,81,81
1903500,3,18,60,3,9,93,90
1903600,3,0,0,0,0,0,0
1903701,3,21,51,6,3,84,75
1903702,3,12,30,0,3,51,51
1903703,3,21,48,6,12,81,78
1903704,3,9,42,3,6,60,57
1903705,3,18,60,0,9,87,87
1903706,3,21,33,0,15,66,66
1903707,3,39,129,6,24,198,192
1903708,3,15,42,12,3,72,60
1903709,3,15,18,0,3,33,36
1903710,3,21,69,6,9,108,102
1903711,3,15,33,3,6,60,57
1903712,3,18,51,6,3,75,69
1903713,3,18,42,6,6,81,72
1903801,3,6,3,0,0,12,12
1903802,3,6,15,3,3,27,27
1903900,3,3,6,3,0,12,9
1904000,3,0,0,0,0,3,0
1904100,3,21,60,18,9,111,93
1904200,3,12,36,6,3,60,51
1904300,3,18,27,0,3,48,45
1904400,3,12,21,6,3,36,33
1904500,3,21,45,6,3,75,69
1904600,3,24,51,0,6,78,78
1904700,3,18,66,3,6,93,90
1904800,3,0,0,0,0,0,0
1904900,3,18,48,3,9,75,72
1905000,3,21,33,9,18,78,72
1905100,3,0,0,0,0,3,0
1905200,3,12,39,0,6,57,57
1905300,3,3,12,6,6,24,21
1905400,3,21,30,9,12,69,60
1905500,3,3,6,6,3,15,12
1905600,3,6,12,6,3,24,24
1905700,3,3,9,0,3,15,15
1905800,3,0,0,0,0,6,0
1905900,3,0,0,0,0,0,0
1906000,3,6,3,0,3,9,9
1906100,3,0,0,0,0,3,0
1906200,3,0,0,0,0,3,0
1906300,3,0,0,0,0,0,0
1906400,3,0,0,3,6,9,6
1906500,3,0,6,0,3,12,12
1906600,3,21,57,33,33,144,111
1906700,3,24,48,9,9,87,81
1906800,3,27,57,24,27,132,111
1906900,3,21,30,3,15,69,66
1907000,3,9,27,0,3,39,39
1907100,3,15,24,3,18,57,57
1907200,3,21,33,6,3,63,57
1907300,3,9,36,3,12,63,60
1907400,3,30,63,6,12,111,105
1907500,3,24,63,6,9,102,96
1907600,3,9,27,3,9,48,48
1907700,3,24,42,3,3,69,69
1907800,3,21,36,9,21,84,75
1907900,3,21,66,3,18,111,108
1908000,3,18,33,9,24,87,81
1908100,3,9,30,0,9,48,48
1908200,3,30,51,12,15,114,102
1908300,3,15,42,12,18,87,78
1908400,3,15,42,9,24,93,81
1908500,3,24,72,15,12,129,114
1908601,3,72,195,9,27,306,297
1908602,3,0,0,0,0,6,6
1908700,3,6,27,9,6,51,42
1908800,3,12,24,9,6,51,39
1908900,3,42,93,30,42,207,177
1909000,3,24,63,9,24,117,111
1909100,3,12,33,6,12,63,57
1909200,3,57,114,9,24,201,192
1909300,3,15,36,0,3,60,60
1909400,3,15,27,6,12,60,54
1909500,3,21,30,18,21,90,72
1909600,3,21,36,12,15,84,72
1909700,3,15,39,6,12,69,66
1909800,3,24,45,3,6,81,75
1909900,3,21,54,9,9,90,84
1910000,3,30,54,6,12,99,93
1910100,3,15,39,6,21,84,78
1910200,3,36,39,9,30,114,108
1910300,3,24,42,6,9,81,75
1910400,3,12,33,6,9,60,54
1910500,3,24,60,3,12,99,93
1910601,3,33,63,9,15,120,111
1910602,3,39,63,6,15,117,114
1910700,3,42,78,9,18,150,138
1910800,3,48,84,9,18,156,150
1910900,3,39,72,9,30,153,144
1911000,3,39,90,24,36,189,168
1911101,3,0,0,0,0,0,0
1911102,3,18,42,6,3,69,66
1911202,3,42,66,3,24,138,135
1911203,3,57,120,21,39,237,216
1911204,3,21,48,6,12,87,84
1911301,3,75,123,6,30,231,225
1911302,3,30,36,21,21,108,90
1911303,3,39,66,24,36,162,141
1911304,3,27,39,12,18,96,84
1911305,3,21,39,9,24,90,84
1911400,3,21,36,6,12,78,72
1911500,3,36,45,12,30,123,111
1911600,3,21,30,12,15,75,63
1911700,3,15,30,3,12,60,54
1911800,3,39,69,24,27,156,132
1911901,3,39,87,9,9,144,138
1911902,3,33,78,12,18,138,129
1912001,3,21,21,6,9,57,54
1912002,3,18,30,18,12,78,63
1912003,3,33,66,9,36,144,132
1912004,3,30,39,3,27,99,96
1912005,3,45,87,9,36,177,168
1912101,3,33,66,12,12,126,111
1912103,3,21,42,6,21,93,84
1912104,3,24,45,3,15,87,84
1912106,3,36,57,9,15,117,111
1912107,3,18,39,3,12,69,66
1912108,3,9,9,6,0,21,15
1912109,3,18,36,0,6,60,60
1912110,3,21,45,9,0,72,66
1912111,3,12,39,0,6,57,57
1912112,3,12,24,6,9,54,45
1912200,3,18,21,6,3,48,42
1912301,3,9,30,3,3,45,42
1912302,3,9,24,3,6,42,39
1912303,3,9,18,6,9,39,36
1912304,3,9,24,3,24,63,60
1912400,3,0,0,0,0,9,6
1912500,3,42,51,12,30,129,120
1912600,3,18,39,6,9,75,69
1912700,3,21,39,9,21,90,81
1912800,3,33,36,6,18,93,84
1912900,3,21,36,9,18,81,75
1913000,3,42,60,12,36,147,138
1913100,3,36,72,15,27,147,135
1913200,3,36,45,9,21,111,102
1913301,3,45,72,15,15,147,132
1913302,3,3,6,3,3,12,9
1913303,3,24,54,6,12,99,90
1913400,3,57,129,39,27,252,210
1913500,3,18,39,12,18,84,75
1913601,3,18,18,9,6,48,42
1913602,3,60,132,24,18,234,210
1913700,3,42,90,30,54,213,183
1913801,3,18,48,39,27,132,96
1913802,3,21,30,12,24,84,72
1913901,3,27,54,6,27,120,111
1913902,3,33,63,51,33,186,132
1914000,3,0,0,0,0,0,0
1914100,3,3,6,3,3,12,12
1914200,3,57,108,12,15,192,180
1914300,3,3,6,3,3,18,12
1914400,3,15,36,0,3,54,54
1914501,3,0,0,0,0,9,9
1914502,3,0,0,0,0,6,6
1914601,3,18,27,3,12,63,60
1914602,3,15,21,6,6,48,45
1914700,3,33,51,12,27,120,111
1914800,3,18,21,0,9,48,45
1914900,3,39,84,15,24,162,150
1915000,3,18,24,3,21,69,66
1915100,3,21,45,21,9,93,75
1915201,3,3,15,3,3,24,21
1915202,3,36,57,6,6,105,99
1915203,3,39,123,15,18,192,177
1915204,3,18,27,6,6,60,51
1915301,3,36,99,9,3,153,144
1915302,3,0,9,0,3,12,9
1915400,3,60,162,15,30,267,252
1915500,3,57,123,6,24,210,204
1915600,3,0,0,0,0,0,0
1915700,3,18,39,15,21,93,78
1915800,3,18,33,6,9,69,60
1915900,3,9,9,3,0,27,21
1916000,3,0,0,0,0,3,0
1916100,3,21,66,9,27,129,117
1916201,3,0,0,0,0,6,0
1916202,3,0,0,0,0,0,0
1916300,3,18,33,3,6,63,60
1916400,3,0,0,0,0,0,0
1916500,3,0,0,0,0,0,0
1916600,3,9,21,3,9,48,42
1916700,3,18,39,6,12,75,69
1916800,3,6,9,45,6,63,18
1916900,3,12,81,3,15,108,105
1917000,3,6,12,3,9,30,27
1917100,3,0,0,0,0,0,0
1917200,3,0,0,0,0,0,0
1917301,3,6,15,0,3,24,24
1917302,3,3,9,3,0,15,12
1917401,3,27,75,3,6,114,111
1917403,3,33,129,18,24,207,189
1917407,3,15,60,3,12,87,87
1917408,3,39,105,9,18,171,162
1917409,3,27,96,6,12,138,132
1917410,3,30,51,12,15,105,93
1917411,3,21,33,6,3,66,60
1917412,3,3,18,0,0,24,24
1917413,3,18,75,9,18,120,111
1917414,3,3,39,3,3,48,45
1917415,3,12,33,0,6,48,48
1917416,3,15,24,6,6,51,45
1917417,3,6,24,0,9,39,39
1917418,3,12,36,3,12,63,57
1917419,3,12,45,0,3,57,60
1917500,3,45,123,6,15,189,180
1917601,3,27,87,9,15,138,129
1917602,3,42,120,9,27,198,189
1917603,3,21,63,3,6,96,93
1917700,3,24,75,3,12,111,108
1917800,3,0,0,0,0,0,0
1917900,3,3,24,3,3,36,33
1918000,3,6,27,3,3,33,33
1918100,3,21,96,3,12,132,129
1918200,3,39,78,9,21,147,135
1918300,3,39,66,12,27,144,132
1918400,3,0,0,0,0,0,0
1918500,3,12,9,6,3,27,24
1918601,3,12,36,0,3,51,48
1918602,3,33,66,6,9,114,105
1918701,3,15,48,3,6,72,69
1918702,3,3,15,0,3,21,21
1918803,3,39,72,6,15,126,123
1918804,3,24,75,6,15,120,117
1918805,3,51,87,12,12,162,150
1918807,3,21,60,3,12,93,93
1918808,3,9,33,3,0,45,42
1918809,3,18,57,0,3,78,78
1918810,3,18,60,0,9,90,90
1918901,3,6,18,0,3,24,24
1918902,3,30,60,15,18,123,108
1918903,3,9,24,6,6,48,42
1919000,3,30,72,3,6,111,108
1919100,3,6,39,3,6,48,48
1919201,3,12,18,0,3,36,36
1919204,3,21,66,6,3,96,93
1919205,3,12,33,0,3,51,51
1919206,3,6,33,3,6,45,42
1919300,3,27,54,3,3,87,84
1919400,3,33,93,3,3,132,129
1919502,3,45,108,9,12,174,162
1919503,3,6,18,0,0,24,24
1919505,3,42,141,12,12,210,198
1919506,3,6,30,0,6,39,39
1919507,3,15,39,9,9,69,66
1919508,3,12,54,9,6,78,69
1919509,3,12,54,3,3,72,72
1919510,3,6,33,0,0,42,42
1919600,3,0,0,0,0,0,0
1919701,3,18,36,6,3,63,57
1919703,3,12,33,6,6,54,51
1919704,3,15,33,3,6,54,54
1919705,3,15,24,0,6,45,42
1919706,3,12,33,3,6,54,54
1919802,3,12,36,3,9,60,54
1919803,3,9,33,3,3,45,45
1919804,3,12,42,6,3,63,60
1919805,3,12,42,9,3,66,57
1919900,3,3,21,0,6,36,36
1920001,3,9,15,9,6,36,30
1920002,3,9,12,0,3,21,24
1920100,3,12,48,3,0,66,60
1920200,3,24,99,3,18,144,141
1920300,3,21,54,3,6,84,81
1920401,3,15,24,3,6,48,42
1920402,3,15,33,3,6,60,57
1920403,3,6,27,3,6,45,42
1920404,3,12,48,6,3,69,66
1920501,3,12,30,0,0,42,42
1920502,3,6,33,3,9,45,45
1920601,3,12,27,3,3,42,42
1920602,3,6,27,0,3,36,36
1920700,3,18,30,9,6,57,51
1920800,3,24,81,12,12,132,117
1920900,3,15,36,0,3,54,54
1921000,3,3,27,3,3,39,33
1921100,3,9,42,0,12,63,60
1921200,3,9,27,3,3,42,39
1921304,3,30,69,12,18,132,117
1921305,3,6,27,0,3,33,33
1921306,3,9,48,6,0,66,60
1921307,3,21,66,3,6,99,96
1921308,3,12,36,3,6,51,51
1921309,3,12,45,6,6,72,66
1921310,3,9,21,3,0,33,30
1921401,3,18,45,3,9,72,69
1921402,3,18,60,6,18,99,93
1921403,3,6,51,0,6,66,63
1921500,3,45,111,9,15,183,174
1921600,3,21,78,9,15,123,114
1921700,3,6,36,9,6,57,48
1921800,3,33,105,18,15,171,153
1921900,3,12,45,3,12,69,66
1922001,3,39,102,9,15,162,153
1922002,3,21,78,15,12,120,108
1922100,3,0,0,0,0,3,0
1922201,3,12,24,9,3,45,39
1922202,3,0,0,0,0,0,0
1922300,3,48,117,9,9,186,177
1922400,3,15,42,6,3,60,57
1922502,3,12,27,0,6,45,45
1922503,3,12,39,0,6,60,57
1922504,3,18,33,3,9,63,60
1922601,3,9,51,6,6,72,63
1922602,3,6,60,6,6,75,72
1922700,3,33,93,3,27,153,150
1922801,3,39,90,6,15,150,144
1922802,3,24,60,3,12,96,93
1922900,3,12,33,15,9,69,54
1923000,3,18,75,6,18,120,114
1923100,3,21,24,18,12,75,57
1923200,3,0,0,0,0,0,0
1923300,3,24,72,21,21,135,114
1923400,3,18,69,6,18,111,105
1923500,3,18,78,9,27,135,126
1923600,3,21,72,15,21,135,120
1923700,3,0,0,0,0,0,0
1923800,3,21,48,12,18,99,87
1923900,3,30,69,3,9,108,108
1924000,3,33,66,6,9,114,108
1924100,3,27,54,3,21,108,105
1924200,3,12,51,0,6,69,69
1924300,3,12,27,3,3,45,39
1924400,3,9,36,3,6,57,51
1924500,3,12,21,3,9,48,42
1924600,3,24,51,12,33,117,108
1924700,3,21,39,9,6,78,66
1924800,3,6,36,3,9,54,51
1924900,3,18,57,6,6,84,81
1925000,3,0,0,0,0,0,0
1925100,3,0,0,0,0,6,0
1925200,3,18,51,6,12,90,84
1925300,3,0,0,0,0,0,0
1925400,3,15,99,12,33,156,144
1925500,3,18,60,6,12,96,93
1925600,3,18,27,0,3,51,51
1925700,3,18,63,24,21,129,102
1925800,3,0,0,0,0,0,0
1925900,3,0,0,0,0,6,0
1926000,3,36,78,15,30,159,144
1926100,3,18,30,0,12,63,60
1926200,3,33,57,3,15,111,105
1926300,3,27,57,12,24,120,108
1926400,3,6,15,3,0,27,24
1926500,3,6,18,3,3,27,24
1926600,3,0,0,0,0,0,0
1926700,3,0,0,0,0,0,0
1926800,3,42,60,3,27,132,129
1926900,3,36,90,21,9,156,135
1927001,3,27,42,0,9,78,78
1927002,3,9,6,0,0,15,12
1927100,3,36,51,3,9,102,99
1927200,3,30,36,6,6,78,72
1927301,3,3,6,3,0,15,9
1927302,3,15,36,3,12,66,66
1927401,3,6,15,0,0,24,21
1927402,3,33,57,6,18,114,111
1927403,3,24,48,3,15,93,87
1927500,3,0,0,0,0,0,0
1927600,3,39,99,15,24,177,162
1927700,3,42,135,12,30,222,210
1927801,3,21,24,6,12,60,57
1927802,3,9,24,0,3,36,36
1927900,3,15,33,3,18,69,63
1928000,3,27,54,9,18,108,99
1928100,3,30,45,9,12,96,90
1928200,3,18,30,6,6,60,54
1928300,3,42,72,9,21,144,135
1928400,3,15,39,6,15,75,69
1928500,3,3,27,3,0,36,33
1928600,3,0,0,0,0,3,0
1928700,3,24,63,12,15,111,99
1928801,3,12,27,3,9,51,48
1928802,3,18,42,6,24,93,87
1928803,3,18,33,3,9,63,60
1928900,3,30,51,9,15,108,99
1929000,3,15,24,9,9,54,45
1929100,3,27,57,6,21,105,102
1929200,3,27,27,3,9,66,60
1929300,3,39,72,12,15,144,129
1929400,3,24,39,3,24,90,87
1929500,3,6,12,6,3,30,21
1929600,3,3,9,0,0,18,15
1929700,3,27,60,6,15,108,102
1929800,3,27,39,12,24,105,93
1929901,3,6,0,3,6,9,9
1929902,3,9,18,6,12,45,39
1929903,3,12,21,3,9,48,42
1930001,3,12,18,3,12,48,42
1930002,3,9,15,3,6,30,30
1930003,3,12,9,3,6,30,27
1930004,3,6,15,3,6,27,27
1930101,3,18,21,3,9,51,48
1930102,3,9,42,6,12,72,60
1930103,3,15,27,0,6,48,48
1930104,3,12,21,3,6,42,42
1930200,3,27,45,12,18,102,90
1930300,3,0,0,0,0,3,0
1930400,3,0,0,0,0,0,0
1930500,3,3,24,3,0,30,27
1930600,3,9,3,6,6,21,18
1930700,3,0,0,0,0,0,0
1930800,3,18,36,6,27,84,78
1930900,3,0,0,0,0,0,0
1931000,3,15,33,9,12,66,60
1931101,3,36,66,21,24,147,126
1931102,3,6,24,3,15,48,45
1931200,3,15,42,0,12,75,72
1931301,3,6,18,0,9,36,33
1931302,3,12,36,6,15,72,66
1931400,3,24,48,9,24,105,96
1931500,3,12,27,6,9,54,48
1931600,3,0,3,3,9,12,12
1931700,3,9,6,9,18,42,33
1931800,3,24,51,9,30,114,102
1931900,3,51,87,15,39,189,174
1932000,3,27,45,12,48,132,120
1932100,3,21,72,9,18,120,108
1932200,3,12,30,3,12,60,57
1932300,3,24,33,18,42,120,102
1932400,3,9,30,15,24,75,63
1932500,3,12,18,3,9,39,33
1932600,3,0,0,0,0,0,0
1932700,3,0,0,0,0,6,0
1932801,3,24,42,6,27,102,96
1932802,3,39,84,9,12,144,135
1932900,3,0,0,0,0,3,0
1933000,3,3,12,0,6,18,18
1933100,3,6,18,0,18,36,39
1933200,3,15,60,18,30,126,105
1933300,3,6,15,12,12,48,33
1933400,3,6,27,6,27,66,63
1933500,3,3,12,6,15,36,30
1933600,3,24,72,6,18,123,117
1933700,3,9,15,9,9,39,33
1933800,3,18,54,21,24,120,99
1933900,3,9,27,18,24,78,60
1934000,3,18,39,15,33,108,93
1934100,3,24,54,18,33,132,114
1934200,3,15,36,3,12,66,66
1934300,3,33,69,12,24,135,123
1934400,3,15,24,21,33,93,69
1934500,3,0,0,0,0,0,0
1934600,3,0,0,0,0,0,0
1934700,3,0,0,0,0,0,0
1934800,3,12,42,27,21,99,72
1934900,3,9,27,15,18,69,54
1935000,3,15,72,15,36,138,123
1935100,3,0,3,3,3,9,6
1935200,3,21,45,15,27,108,93
1935300,3,12,54,15,24,108,90
1935400,3,6,21,6,18,51,45
1935500,3,18,36,6,12,72,66
1935600,3,9,27,3,12,51,45
1935700,3,15,36,15,15,78,63
1935800,3,18,51,18,21,114,93
1935900,3,12,54,12,18,96,84
1936000,3,12,27,3,12,51,48
1936100,3,15,21,12,15,63,54
1936200,3,3,18,9,3,33,27
1936300,3,9,27,12,36,81,72
1936400,3,9,21,9,3,45,36
1936500,3,6,27,18,15,66,48
1936600,3,21,27,9,39,96,87
1936700,3,15,30,6,9,60,54
1936800,3,9,18,3,6,36,33
1936900,3,15,45,12,12,84,69
1937000,3,12,48,9,15,84,78
1937100,3,15,51,0,9,72,72
1937200,3,3,21,3,3,33,33
1937300,3,21,60,9,12,99,93
1937400,3,15,33,6,15,69,63
1937500,3,3,33,9,15,60,51
1937600,3,3,3,6,0,9,6
1937700,3,0,0,0,0,6,0
1937800,3,6,15,9,9,42,33
1937900,3,21,39,12,21,93,81
1938000,3,18,12,3,18,51,48
1938100,3,12,12,12,21,63,48
1938200,3,12,33,3,18,66,60
1938300,3,15,24,15,18,72,60
1938400,3,3,36,0,6,48,48
1938500,3,9,33,6,12,54,48
1938600,3,9,42,12,12,75,63
1938700,3,9,33,3,3,48,48
1938800,3,24,60,9,21,114,105
1938900,3,15,24,6,30,75,69
1939000,3,18,24,3,9,57,54
1939100,3,9,21,9,9,51,39
1939200,3,6,15,6,9,39,33
1939300,3,12,36,3,27,78,75
1939400,3,6,24,12,18,60,45
1939500,3,18,39,9,21,84,75
1939600,3,12,39,6,21,81,75
1939700,3,0,0,0,0,0,0
1939800,3,6,48,6,27,90,84
1939900,3,24,42,9,27,102,93
1940000,3,15,48,3,24,90,84
1940100,3,6,33,12,21,78,63
1940200,3,12,45,33,30,117,87
1940300,3,9,30,12,21,69,60
1940401,3,24,30,3,24,84,81
1940402,3,6,12,0,3,27,24
1940403,3,21,36,21,0,81,60
1940500,3,9,24,9,12,54,48
1940600,3,9,12,6,18,42,39
1940700,3,0,0,0,0,0,0
1940800,3,12,18,0,0,30,30
1940900,3,48,75,9,15,147,138
1941000,3,12,18,3,6,36,36
1941100,3,3,45,6,9,66,60
1941200,3,3,9,0,3,18,18
1941300,3,27,111,9,6,153,147
1941400,3,9,33,3,6,48,48
1941500,3,15,51,3,9,75,72
1941600,3,15,63,0,6,84,84
1941700,3,0,0,0,0,0,0
1941800,3,27,69,6,6,105,99
1941900,3,21,72,6,12,117,108
1942000,3,33,87,9,3,129,123
1942100,3,9,63,6,6,84,78
1942200,3,21,102,9,9,141,132
1942301,3,3,21,3,6,30,30
1942302,3,15,63,3,9,93,90
1942400,3,12,36,3,6,57,54
1942500,3,21,30,0,6,57,57
1942600,3,18,30,3,6,57,54
1942701,3,0,0,0,0,0,0
1942702,3,15,27,6,12,60,54
1942800,3,9,66,9,15,102,93
1942900,3,6,39,9,9,66,57
1943000,3,6,21,9,12,45,36
1943101,3,6,18,12,3,42,30
1943102,3,3,12,6,3,24,21
1943200,3,15,42,0,9,66,66
1943300,3,15,21,9,9,48,42
1943400,3,12,54,15,15,99,84
1943500,3,30,87,9,18,141,132
1943600,3,12,36,0,6,54,54
1943701,3,18,48,6,0,72,66
1943702,3,0,0,0,0,0,0
1943703,3,15,54,9,6,84,72
1943800,3,21,87,6,12,129,120
1943901,3,6,12,0,3,21,21
1943902,3,24,63,9,9,102,93
1944000,3,18,75,0,6,99,99
1944100,3,12,45,3,3,63,60
1944200,3,21,66,9,15,114,102
1944300,3,15,60,15,18,111,93
1944400,3,15,39,6,3,66,60
1944500,3,18,57,6,6,87,84
1944600,3,12,36,3,0,51,48
1944701,3,12,33,12,6,63,51
1944702,3,6,12,0,0,21,18
1944703,3,3,21,0,3,27,24
1944704,3,6,21,3,3,30,27
1944705,3,18,57,45,3,123,78
1944800,3,12,54,9,9,87,78
1944901,3,15,42,12,3,72,60
1944902,3,12,57,30,3,102,69
1944903,3,12,24,3,3,45,42
1944904,3,18,45,3,3,72,66
1945000,3,21,63,3,12,99,96
1945100,3,12,33,3,3,51,48
1945200,3,12,78,3,3,96,93
1945300,3,21,33,3,24,81,78
1945400,3,9,30,9,6,57,48
1945500,3,12,33,9,3,57,51
1945600,3,21,45,0,3,72,72
1945700,3,12,51,6,3,72,69
1945800,3,12,81,6,12,108,105
1945900,3,15,66,9,6,96,87
1946000,3,21,75,3,3,102,96
1946100,3,18,51,9,9,87,78
1946200,3,15,30,6,6,63,51
1946300,3,24,45,9,15,87,78
1946400,3,9,18,3,6,33,33
1946500,3,12,36,6,6,60,54
1946600,3,12,42,9,15,78,69
1946700,3,27,69,9,15,120,108
1946800,3,36,105,9,21,174,165
1946900,3,21,84,12,9,123,111
1947000,3,18,63,21,18,117,99
1947100,3,9,51,9,3,72,66
1947200,3,18,36,6,9,72,66
1947300,3,9,21,9,6,45,39
1947400,3,9,36,9,12,69,60
1947500,3,24,66,18,15,123,105
1947600,3,21,48,9,12,87,78
1947700,3,6,24,3,9,48,42
1947801,3,3,15,0,3,21,21
1947802,3,9,36,0,0,48,45
1947803,3,9,21,6,6,42,36
1947804,3,9,15,0,3,30,30
1947900,3,21,54,6,15,96,87
1948000,3,12,36,3,9,57,57
1948101,3,6,6,0,3,15,15
1948102,3,6,15,0,3,24,27
1948103,3,12,12,9,6,39,30
1948200,3,30,105,12,21,168,156
1948300,3,15,72,18,27,132,114
1948400,3,3,15,3,0,24,18
1948500,3,12,57,30,27,126,99
1948600,3,3,6,6,6,15,9
1948700,3,3,21,6,15,51,45
1948800,3,51,123,27,24,225,198
1948900,3,24,66,12,12,108,96
1949000,3,15,36,9,6,63,54
1949100,3,0,0,0,0,6,0
1949200,3,9,27,9,12,57,48
1949300,3,6,30,6,21,63,60
1949400,3,18,48,12,27,105,96
1949500,3,9,24,6,12,45,42
1949600,3,3,18,0,6,30,30
1949700,3,21,57,9,15,102,93
1949800,3,15,30,3,12,60,57
1949900,3,15,63,9,24,111,102
1950000,3,6,21,6,6,42,33
1950100,3,18,72,9,12,114,105
1950200,3,36,78,9,15,135,126
1950300,3,15,36,21,15,84,63
1950400,3,9,30,6,15,57,54
1950500,3,12,45,0,6,63,63
1950600,3,15,54,3,6,78,75
1950700,3,33,54,9,3,96,90
1950800,3,27,36,6,12,84,75
1950900,3,12,42,9,9,69,60
1951000,3,15,48,12,15,93,78
1951100,3,24,90,12,6,129,117
1951200,3,18,81,6,15,120,114
1951300,3,6,45,6,9,66,60
1951400,3,6,15,6,12,39,30
1951501,3,3,0,9,6,18,9
1951502,3,3,9,3,3,15,15
1951503,3,9,33,6,3,54,48
1951504,3,6,18,3,3,33,30
1951600,3,18,39,3,15,78,72
1951700,3,15,24,6,9,54,45
1951800,3,9,51,12,33,105,93
1951900,3,3,15,3,6,27,24
1952000,3,15,24,3,9,54,51
1952100,3,12,33,15,21,81,66
1952200,3,12,36,6,9,63,60
1952300,3,33,108,18,18,171,156
1952400,3,33,87,3,6,132,126
1952500,3,42,75,9,9,135,129
1952600,3,12,45,3,3,63,57
1952700,3,0,0,0,0,0,0
1952800,3,21,63,6,15,99,96
1952900,3,12,51,3,12,75,72
1953000,3,6,30,0,0,39,39
1953100,3,21,39,6,3,66,63
1953200,3,0,6,0,3,9,6
1953300,3,3,6,3,9,24,21
1953400,3,0,0,0,0,3,0
1953500,3,0,0,0,0,0,0
1953600,3,6,9,0,0,15,12
1953700,3,6,21,6,6,42,33
1953800,3,15,24,3,9,51,45
1953900,3,18,27,9,9,63,54
1954000,3,9,33,3,33,81,72
1954100,3,0,0,0,0,0,0
1954200,3,0,9,3,0,15,9
1954300,3,9,15,3,6,36,30
1954400,3,9,18,6,15,45,39
1954500,3,6,9,6,9,30,21
1954600,3,21,54,21,33,126,108
1954700,3,18,54,15,27,114,99
1954800,3,12,30,12,27,84,72
1954900,3,15,54,9,15,90,84
1955000,3,12,36,12,18,78,66
1955100,3,18,60,9,21,105,96
1955200,3,9,24,9,18,63,54
1955300,3,15,24,12,18,66,51
1955400,3,6,24,6,6,48,39
1955500,3,9,45,9,15,78,69
1955600,3,18,30,12,24,81,69
1955700,3,3,27,6,15,54,48
1955800,3,9,21,6,27,66,60
