meshblock_id,census_year_id,housing_new_zealand,local_authority_or_city_council,not_elsewhere_included,private_person_trust_or_business,stated_owned,total,total_stated
536510,2,0,0,0,0,0,0,0
536512,2,0,0,0,27,0,30,30
536513,2,0,0,3,123,3,129,123
536514,2,0,3,6,120,6,138,132
536515,2,3,0,9,264,0,273,264
536516,2,12,0,18,333,3,366,345
536517,2,6,0,12,162,0,180,168
536611,2,0,0,0,15,0,18,18
536613,2,0,0,0,0,0,0,0
536614,2,0,0,9,87,0,96,90
536615,2,0,0,12,135,0,147,135
536620,2,0,0,6,180,12,198,195
536630,2,0,6,9,222,0,240,231
536641,2,0,0,6,36,0,39,36
536642,2,0,0,6,123,0,129,123
536651,2,3,0,3,72,9,84,84
536653,2,0,0,0,138,6,144,144
536654,2,0,0,6,207,3,213,210
536810,2,3,42,42,633,0,720,675
536821,2,6,3,45,672,3,726,684
536822,2,0,0,0,0,0,3,0
536831,2,57,18,39,534,3,651,609
536832,2,57,21,27,504,3,612,585
537000,2,12,0,12,309,0,333,321
537100,2,24,0,15,282,0,318,303
537201,2,6,42,12,369,0,432,417
537202,2,6,0,9,273,0,288,279
537301,2,69,27,30,465,3,594,564
537302,2,3,0,9,129,0,141,132
537400,2,33,3,15,234,0,285,270
537500,2,54,0,24,282,0,360,336
537601,2,30,45,27,399,0,504,477
537602,2,12,0,3,105,3,123,117
537700,2,126,0,12,189,0,327,315
537800,2,6,3,9,81,0,96,90
537900,2,27,0,12,279,0,318,306
538000,2,15,0,12,201,3,228,219
538101,2,72,9,18,213,3,315,294
538102,2,81,0,45,516,9,651,606
538201,2,0,3,18,291,0,315,294
538202,2,0,0,0,0,0,3,0
538301,2,3,0,6,75,0,84,78
538302,2,36,0,18,252,0,303,285
538303,2,45,0,12,156,0,210,198
538501,2,30,0,27,216,6,282,255
538502,2,39,27,18,300,3,390,372
538601,2,0,0,12,234,0,252,237
538602,2,0,12,3,93,3,108,108
538721,2,0,0,0,21,0,21,24
538722,2,0,0,6,39,6,45,42
538731,2,6,0,6,39,0,48,42
538732,2,0,0,9,144,0,150,144
538741,2,18,6,30,354,9,417,384
538742,2,3,0,9,144,3,159,147
538811,2,0,0,0,129,0,132,132
538812,2,0,0,0,0,0,0,0
538820,2,0,0,15,129,3,147,135
538831,2,0,6,3,21,3,30,27
538832,2,0,0,3,93,6,105,102
538841,2,0,0,0,81,6,90,90
538842,2,0,0,3,27,9,39,36
538850,2,0,0,0,111,3,114,114
538861,2,0,0,0,6,0,6,6
538863,2,0,0,0,39,0,39,39
538864,2,0,0,6,54,0,57,51
539000,2,12,0,6,102,0,120,114
539100,2,27,0,45,399,6,477,432
539200,2,12,0,15,216,0,240,225
539310,2,69,0,15,204,6,294,282
539320,2,18,0,9,198,0,222,216
539400,2,12,0,15,270,3,300,288
539500,2,6,0,6,129,3,144,138
539600,2,99,0,15,111,3,228,213
539700,2,0,0,15,129,0,147,132
539800,2,9,6,3,66,0,84,81
539900,2,45,0,6,93,3,147,141
540000,2,3,0,12,213,0,225,213
540100,2,30,0,15,120,0,165,150
540200,2,6,3,15,216,3,243,225
540300,2,0,0,3,24,0,27,24
540410,2,12,0,15,162,6,198,180
540420,2,18,0,45,357,3,426,378
540510,2,0,0,15,204,0,222,207
540520,2,111,27,27,207,0,372,345
540600,2,15,45,24,165,0,243,222
540700,2,0,0,3,21,0,24,24
540900,2,3,6,15,84,9,117,102
541000,2,36,6,18,273,24,357,339
541311,2,0,0,3,75,0,78,75
541312,2,3,0,9,87,6,105,96
541313,2,0,3,0,6,3,12,9
541315,2,0,0,0,0,0,3,0
541316,2,0,0,3,66,0,69,66
541317,2,0,0,3,24,0,27,24
541318,2,0,0,0,0,0,6,0
541319,2,0,0,6,93,0,99,96
541320,2,3,0,9,120,12,141,132
541333,2,0,0,0,24,0,27,24
541334,2,0,0,3,18,0,18,18
541335,2,0,0,0,96,3,102,99
541342,2,0,0,0,15,15,30,27
541344,2,0,0,0,24,3,24,24
541345,2,0,0,0,27,0,30,30
541346,2,0,0,3,27,0,30,27
541347,2,0,0,0,6,0,6,6
541348,2,0,0,3,9,0,12,12
541501,2,0,0,0,0,0,6,0
541502,2,0,0,0,0,0,0,0
541503,2,0,0,0,9,0,12,9
541710,2,6,9,9,129,0,153,144
541720,2,15,0,42,501,12,573,531
541730,2,27,21,39,441,3,531,492
541740,2,18,0,12,282,3,318,303
541750,2,0,0,6,129,0,132,129
541760,2,27,0,12,222,0,264,249
541900,2,0,0,9,300,0,309,300
542000,2,0,0,0,42,0,42,42
542100,2,9,0,3,48,0,63,57
542200,2,6,0,9,123,9,147,138
542300,2,0,0,3,18,3,27,21
542410,2,48,12,21,309,6,396,375
542421,2,0,0,3,45,0,48,48
542422,2,87,0,12,210,3,312,303
542430,2,132,18,12,219,3,387,375
542440,2,54,30,24,264,3,375,351
542511,2,0,0,3,24,0,27,24
542513,2,0,0,0,0,0,0,0
542514,2,0,0,0,0,0,3,0
542520,2,0,0,0,15,0,15,15
542530,2,0,0,9,225,3,240,228
542540,2,0,0,9,69,0,78,69
542550,2,12,0,3,69,3,90,84
542561,2,3,0,3,27,0,36,33
542562,2,12,0,6,66,3,90,84
542600,2,54,12,42,510,24,639,597
542700,2,15,6,12,114,18,165,156
542800,2,66,12,27,345,15,465,435
542901,2,12,0,6,18,6,39,36
542903,2,30,0,6,45,9,93,84
542904,2,0,0,0,9,0,9,6
542905,2,0,0,0,0,0,0,0
542906,2,0,0,3,207,3,216,210
543301,2,21,6,15,117,18,183,165
543302,2,39,3,3,24,12,81,78
543303,2,3,0,3,33,3,45,42
543601,2,6,0,6,111,12,132,126
543602,2,15,9,6,30,3,60,54
543800,2,3,0,0,18,3,21,21
543901,2,0,0,3,48,0,54,51
543902,2,0,0,0,18,0,18,18
543903,2,0,0,0,135,0,135,135
544001,2,0,3,6,135,6,153,147
544002,2,0,6,6,120,3,135,129
544003,2,0,0,3,30,0,33,33
544004,2,30,0,3,51,6,93,87
544200,2,96,21,12,288,3,423,411
544300,2,177,27,18,303,3,528,510
544400,2,153,0,6,204,3,369,363
544500,2,0,0,12,252,0,267,255
544600,2,48,9,36,384,6,486,450
544701,2,0,0,6,135,0,141,138
544702,2,174,0,15,150,0,339,324
544801,2,141,21,12,225,3,405,393
544802,2,102,18,9,165,0,294,285
544900,2,9,0,0,66,0,78,75
545201,2,6,0,3,6,6,24,24
545202,2,0,0,0,12,0,15,12
545204,2,0,0,3,51,6,63,60
545205,2,3,0,3,18,6,24,21
545206,2,0,0,0,0,0,0,0
545301,2,3,3,3,21,9,39,36
545302,2,0,0,6,42,3,48,42
545303,2,3,0,0,12,3,15,15
545304,2,3,0,3,45,3,51,51
545500,2,90,24,33,306,30,486,450
545611,2,0,0,6,87,6,99,93
545621,2,0,3,3,24,0,27,24
545631,2,0,0,3,63,3,66,66
545632,2,0,0,6,42,0,45,39
545710,2,0,0,3,57,0,60,60
545721,2,0,0,6,69,3,78,69
545722,2,0,0,6,42,0,48,42
545730,2,0,0,0,69,0,75,72
545740,2,0,3,6,198,0,204,198
545750,2,0,0,3,33,0,33,33
545761,2,0,0,3,21,0,21,21
545762,2,0,0,3,54,0,57,54
545811,2,0,3,0,39,0,42,42
545812,2,0,0,0,33,0,33,30
545821,2,0,0,6,117,3,126,120
545822,2,0,0,0,24,0,24,24
545831,2,0,0,0,18,0,18,18
545832,2,0,3,3,42,0,45,45
545841,2,0,0,0,81,0,84,78
545842,2,0,0,0,39,0,42,39
545851,2,0,3,3,87,0,90,90
545852,2,0,0,6,30,0,36,33
545860,2,0,0,6,66,3,72,69
545911,2,0,3,3,33,3,42,39
545912,2,0,0,3,30,0,30,30
545913,2,0,0,0,18,0,21,18
546100,2,21,0,6,114,0,141,135
546200,2,9,0,6,108,0,123,117
546300,2,0,0,0,87,0,90,90
546400,2,0,3,6,36,0,42,36
546500,2,231,60,15,291,0,600,582
546600,2,267,0,27,354,3,648,621
546700,2,273,0,15,183,0,474,462
546801,2,6,0,12,261,6,279,270
546802,2,0,0,15,291,3,312,294
546901,2,66,63,21,216,3,366,345
546902,2,18,9,9,300,3,342,336
547001,2,48,39,6,222,0,318,312
547002,2,54,21,6,186,0,270,264
547100,2,36,33,15,351,0,435,420
547200,2,9,12,15,309,0,345,330
547300,2,18,39,18,294,3,369,354
547400,2,9,12,18,303,0,342,327
547600,2,117,9,6,243,0,378,369
547700,2,75,0,12,249,0,336,321
547800,2,0,0,3,96,3,105,99
547900,2,117,3,9,273,3,402,396
548000,2,120,27,21,255,3,429,408
548100,2,27,3,15,240,3,291,276
548200,2,15,3,33,324,0,375,345
548300,2,102,42,39,366,0,552,510
548400,2,0,0,0,0,0,3,0
548500,2,150,30,12,105,0,297,285
548611,2,30,0,33,249,3,318,285
548612,2,60,0,12,213,3,288,279
548620,2,141,48,15,192,6,402,387
548810,2,54,3,9,111,0,177,168
548821,2,3,0,6,171,0,180,174
548822,2,0,0,0,21,0,18,21
548831,2,0,0,6,144,0,150,144
548832,2,0,3,6,174,0,180,174
548833,2,0,0,0,36,0,33,33
549000,2,6,0,6,27,0,36,33
549100,2,12,18,12,129,0,174,162
549200,2,0,0,12,186,6,204,192
549400,2,0,0,3,33,0,36,33
549500,2,54,18,21,312,12,414,396
549601,2,0,0,0,6,0,9,9
549602,2,0,0,3,204,3,213,207
549800,2,0,12,6,159,6,180,174
549901,2,0,0,0,45,0,45,45
549902,2,0,0,0,0,0,0,0
550101,2,12,0,15,129,12,165,153
550102,2,9,36,27,300,6,378,351
550200,2,0,0,6,78,3,81,78
550500,2,0,9,6,105,6,126,120
550600,2,0,0,0,18,0,21,18
550700,2,0,0,6,93,3,102,96
550800,2,0,3,0,108,0,108,108
550901,2,48,9,15,243,0,318,300
550902,2,0,0,0,15,0,15,15
551012,2,0,0,6,48,0,51,48
551013,2,0,0,0,15,0,15,18
551014,2,0,0,3,21,0,24,21
551021,2,0,0,3,18,0,21,18
551022,2,0,3,3,78,0,81,78
551023,2,0,0,0,15,0,15,15
551024,2,0,0,0,42,0,39,39
551030,2,0,0,0,21,0,18,21
551111,2,0,0,3,90,0,93,93
551112,2,0,0,3,111,0,114,114
551120,2,0,0,0,33,3,36,36
551301,2,24,9,33,312,0,381,348
551302,2,30,6,12,174,6,228,216
551400,2,57,6,18,312,0,393,372
551501,2,24,12,12,168,0,216,204
551502,2,21,0,9,126,3,156,150
551503,2,120,6,18,132,0,282,264
551600,2,0,0,3,69,0,72,69
551700,2,105,15,27,273,9,423,399
551800,2,6,0,9,93,0,114,102
551900,2,0,0,18,267,0,291,270
552001,2,0,0,3,114,0,120,114
552002,2,24,0,9,171,0,207,195
552100,2,21,12,15,279,0,333,318
552200,2,30,9,12,120,6,174,162
552300,2,78,9,3,168,0,255,255
552400,2,87,6,12,204,0,303,294
552500,2,78,9,12,345,0,441,432
552701,2,0,0,0,15,0,12,12
552702,2,0,0,9,123,3,132,126
552800,2,15,21,9,156,6,204,195
552900,2,0,0,3,12,3,15,12
553001,2,0,0,0,12,0,12,12
553002,2,0,0,3,24,3,33,30
553003,2,0,0,0,69,0,72,69
553004,2,0,0,0,60,3,63,63
553101,2,45,12,21,222,0,300,279
553102,2,3,3,12,129,9,156,141
553200,2,18,9,6,87,9,132,126
553301,2,0,0,0,21,0,24,24
553302,2,0,0,9,174,3,186,177
553400,2,0,6,0,24,0,30,30
553500,2,3,0,6,105,3,114,108
553601,2,9,15,12,114,3,150,141
553700,2,0,0,3,96,0,99,96
553800,2,3,9,3,54,3,72,69
553900,2,3,0,3,48,0,54,54
554010,2,30,12,21,282,3,348,330
554020,2,66,3,18,264,6,360,339
554111,2,0,0,3,42,0,45,42
554113,2,0,0,0,21,0,21,24
554114,2,0,0,0,33,0,36,36
554115,2,0,0,0,12,0,12,12
554120,2,0,0,3,36,0,39,33
554130,2,0,3,3,45,0,51,48
554300,2,0,0,0,0,0,6,0
554400,2,0,0,0,54,0,57,54
554500,2,0,0,0,60,0,60,60
554700,2,24,15,15,72,12,141,123
554800,2,3,3,3,60,3,72,69
554900,2,0,0,6,84,9,99,90
555000,2,15,6,3,117,21,159,153
555100,2,9,3,9,84,3,108,102
555200,2,0,0,0,36,0,36,33
555300,2,0,3,0,36,0,39,39
555400,2,0,3,3,69,0,72,72
555700,2,12,3,12,198,6,231,216
555800,2,3,0,9,123,0,132,126
555900,2,75,0,9,66,0,153,141
556000,2,21,0,6,30,0,60,57
556100,2,24,0,3,93,0,123,120
556200,2,21,60,18,255,0,354,336
556300,2,30,12,6,93,3,141,135
556400,2,123,42,21,120,3,312,288
556500,2,3,0,0,72,0,78,75
556600,2,0,3,3,69,0,75,72
556700,2,21,3,3,90,3,117,114
556800,2,21,9,30,318,0,381,354
556900,2,3,12,30,258,3,306,276
557000,2,0,0,6,57,3,60,57
557100,2,0,0,3,54,0,63,60
557200,2,9,0,6,114,0,129,123
557300,2,72,18,15,141,0,249,231
557400,2,12,18,9,138,3,183,171
557500,2,48,3,12,201,3,267,255
557600,2,48,3,9,129,0,189,180
557700,2,45,36,9,162,3,255,246
557800,2,0,0,0,27,0,27,30
557900,2,9,0,9,111,0,126,120
558100,2,0,3,0,27,0,27,27
558200,2,0,3,0,9,0,9,12
558300,2,0,0,0,96,6,99,99
558500,2,0,6,9,15,240,273,264
558600,2,0,0,0,12,3,15,15
558700,2,0,0,3,33,3,39,36
558800,2,0,3,0,9,3,15,15
558900,2,12,6,15,99,120,249,237
559000,2,0,0,0,0,0,3,0
559210,2,0,0,3,42,3,42,42
559220,2,0,0,6,147,0,156,150
559230,2,0,0,9,171,6,183,177
559240,2,0,0,0,0,0,6,0
559400,2,15,9,9,150,12,195,186
559500,2,45,27,36,318,15,441,405
559700,2,3,0,3,87,0,90,87
560000,2,0,3,0,51,0,57,54
560200,2,0,9,3,132,0,144,138
560301,2,0,0,3,36,0,42,39
560302,2,0,0,0,42,0,45,42
560411,2,0,0,0,0,0,3,0
560412,2,0,0,0,24,0,24,24
560421,2,0,0,3,12,0,12,15
560422,2,0,0,3,75,0,78,75
560710,2,60,0,24,273,6,360,336
560720,2,9,72,9,228,0,318,306
560730,2,33,63,15,243,0,360,342
560740,2,30,0,6,156,3,198,192
560900,2,0,3,3,33,0,39,36
561000,2,3,0,0,33,0,36,39
561100,2,0,3,3,21,0,27,24
561200,2,0,0,3,36,0,42,36
561300,2,0,0,9,135,3,150,138
561410,2,0,0,3,12,0,12,15
561421,2,0,0,0,0,48,48,48
561422,2,0,3,6,153,3,162,156
561500,2,3,0,0,51,3,60,57
561700,2,36,6,21,246,9,318,300
561811,2,0,0,0,39,0,42,42
561812,2,0,0,3,48,0,51,45
561813,2,0,0,0,6,6,18,18
561820,2,0,3,18,12,282,315,294
561901,2,0,0,3,90,0,93,87
561902,2,0,0,0,72,0,78,75
562100,2,30,0,21,363,0,417,393
562200,2,21,0,15,306,0,342,330
562310,2,51,18,57,615,0,738,684
562320,2,12,0,3,174,0,189,189
562401,2,12,15,18,309,15,366,351
562402,2,15,72,39,483,6,615,573
562500,2,237,48,36,510,6,840,804
562600,2,42,15,18,300,0,372,354
562710,2,234,0,9,192,3,435,426
562720,2,198,0,18,207,3,426,408
562800,2,21,69,36,525,6,660,624
562910,2,120,30,21,318,0,495,471
562921,2,0,0,3,75,0,78,72
562922,2,3,0,9,186,0,198,189
563000,2,123,24,57,708,0,909,855
563101,2,30,0,33,432,0,492,462
563102,2,0,0,3,117,0,117,114
563200,2,72,0,21,417,0,510,489
563300,2,0,0,9,78,3,90,81
563500,2,18,9,6,81,3,111,108
563600,2,0,0,3,39,0,42,39
563701,2,3,0,6,219,0,225,219
563703,2,3,0,3,93,0,102,99
563704,2,0,0,0,15,3,18,15
563705,2,0,0,6,60,0,63,57
563706,2,0,3,9,153,0,168,159
563801,2,0,0,0,33,0,33,33
563802,2,0,0,0,39,0,39,39
563920,2,0,0,0,18,0,18,15
564011,2,0,0,0,39,0,39,39
564012,2,0,3,3,39,0,45,42
564013,2,0,0,0,27,0,27,24
564021,2,0,0,3,129,0,132,132
564022,2,0,0,0,57,0,60,60
564023,2,0,0,3,39,3,42,39
564210,2,3,0,12,231,3,249,240
564220,2,12,3,18,243,0,273,255
564231,2,27,24,18,297,3,366,348
564232,2,78,15,9,150,0,252,240
564240,2,27,21,30,276,0,357,324
564400,2,57,42,21,462,3,588,570
564510,2,0,0,0,57,0,57,57
564520,2,0,0,0,15,21,36,39
564530,2,12,0,3,105,0,114,111
564601,2,0,0,0,9,0,15,12
564602,2,0,0,6,18,0,21,18
564800,2,39,0,6,192,0,240,234
564900,2,12,0,15,165,0,195,180
565000,2,0,0,9,114,0,126,114
565100,2,12,0,15,189,6,222,207
565200,2,30,6,9,150,0,198,189
565300,2,12,0,15,168,0,195,180
565400,2,0,0,0,15,3,18,18
565601,2,0,3,0,39,0,42,39
565602,2,0,0,3,72,0,72,72
565603,2,0,0,0,0,0,3,0
565604,2,3,0,3,84,0,90,87
565700,2,0,0,0,9,0,9,6
565901,2,27,18,12,237,0,291,282
565902,2,0,3,3,48,3,51,51
565903,2,9,9,21,345,0,384,363
566000,2,60,3,27,504,0,597,570
566101,2,9,3,12,324,0,348,336
566102,2,3,0,12,252,0,270,255
566200,2,3,3,9,165,0,180,171
566301,2,0,0,0,0,0,0,0
566302,2,0,3,0,24,0,27,27
566500,2,0,0,3,21,0,21,18
566610,2,0,0,3,18,0,18,15
566620,2,0,0,6,141,0,147,141
566700,2,90,0,12,129,0,231,216
566800,2,3,0,15,189,0,207,192
566900,2,3,0,12,204,0,213,204
567000,2,12,3,18,207,3,243,222
567100,2,6,0,3,45,0,54,51
567200,2,0,9,0,12,0,18,18
567300,2,15,0,18,282,3,321,303
567400,2,69,3,15,198,6,288,270
567500,2,6,0,6,138,3,150,147
567600,2,75,0,15,168,3,258,246
567700,2,21,3,30,336,3,396,363
567800,2,15,0,9,228,42,297,288
567901,2,0,0,0,6,0,9,9
567902,2,0,0,3,24,6,33,33
568101,2,0,0,3,195,0,204,201
568102,2,33,6,3,114,0,159,153
568103,2,150,0,3,129,0,285,279
568104,2,6,0,0,54,0,60,57
568201,2,288,9,18,171,9,495,480
568202,2,279,3,9,174,3,465,459
568301,2,132,36,9,186,0,360,351
568302,2,360,6,36,363,3,762,732
568303,2,285,9,18,237,3,552,534
568401,2,39,0,3,126,0,171,168
568402,2,51,0,6,144,0,198,192
568501,2,171,0,15,219,3,411,393
568502,2,159,3,21,228,0,411,390
568601,2,21,0,0,45,0,66,66
568602,2,144,12,12,228,0,393,384
568701,2,96,18,6,105,0,228,222
568702,2,84,21,24,198,3,330,303
568800,2,0,0,0,0,0,6,0
568900,2,120,9,15,180,0,327,309
569001,2,0,0,3,51,0,57,51
569002,2,24,0,3,48,0,75,72
569100,2,6,0,18,225,3,252,234
569201,2,6,0,9,111,0,126,117
569202,2,24,12,15,222,0,273,258
569301,2,0,0,6,87,0,93,87
569302,2,0,0,12,231,0,243,231
569401,2,0,0,0,24,0,27,24
569402,2,0,0,0,99,0,102,99
569500,2,3,0,9,141,0,150,144
569600,2,0,0,3,24,6,33,33
569800,2,0,0,6,84,0,90,84
569900,2,6,0,12,132,0,147,138
570000,2,105,15,12,231,3,360,348
570100,2,129,12,33,345,6,522,489
570300,2,3,0,3,276,3,285,282
570400,2,132,0,9,207,0,348,336
570500,2,36,0,6,93,0,135,129
570600,2,255,21,6,222,0,507,501
570700,2,111,3,12,156,3,285,273
570800,2,3,3,3,6,12,24,24
570900,2,150,0,18,171,0,339,321
571000,2,0,0,3,123,0,126,120
571100,2,315,0,27,180,3,519,495
571200,2,138,0,6,69,0,213,210
571300,2,366,3,15,84,3,468,453
571400,2,354,0,21,162,3,540,519
571501,2,0,0,6,69,0,75,69
571502,2,0,0,0,12,0,15,12
571600,2,129,0,12,141,3,279,267
571800,2,0,0,3,96,0,99,96
571900,2,0,0,9,168,0,177,171
572000,2,6,0,3,144,0,153,150
572100,2,0,0,0,153,0,156,153
572200,2,0,0,6,135,0,144,135
572300,2,0,0,0,0,0,0,0
572500,2,6,0,3,141,0,150,147
572600,2,78,6,18,309,3,411,396
572701,2,117,0,21,258,0,399,381
572702,2,0,0,0,48,0,48,45
572900,2,0,0,63,855,0,918,858
573000,2,174,0,96,915,9,1197,1101
573101,2,3,0,120,846,12,987,864
573102,2,0,0,0,0,0,0,0
573200,2,24,333,63,687,21,1125,1062
573300,2,48,192,90,855,9,1194,1104
573400,2,12,21,48,1167,21,1269,1221
573511,2,0,3,12,63,0,75,66
573513,2,0,0,0,63,0,63,60
573514,2,3,0,9,189,0,198,189
573522,2,18,0,3,15,0,36,33
573523,2,0,0,0,60,0,60,60
573524,2,3,0,3,33,0,36,33
573525,2,0,0,0,0,0,3,0
573526,2,0,0,0,0,0,6,0
573600,2,3,0,6,144,0,150,147
573700,2,69,54,18,357,0,498,480
573801,2,0,0,3,87,0,93,90
573802,2,3,0,6,96,3,105,99
573901,2,6,6,6,126,3,144,135
573902,2,0,0,3,66,0,69,63
573903,2,18,21,18,249,0,306,288
574001,2,12,0,18,282,0,315,294
574002,2,0,0,0,0,0,3,0
574100,2,42,3,15,249,0,309,294
574200,2,3,3,3,135,0,144,141
574302,2,18,3,12,195,0,225,213
574303,2,0,0,0,0,0,0,0
574304,2,15,3,12,174,0,207,192
574401,2,3,0,12,207,0,222,210
574402,2,18,3,9,207,0,243,234
574500,2,0,0,0,12,0,9,9
574600,2,0,0,21,339,0,357,339
574701,2,0,6,6,117,3,129,120
574702,2,15,39,9,228,0,291,279
574703,2,0,6,6,93,0,105,102
574800,2,0,6,3,153,0,165,159
574900,2,51,27,9,327,0,411,405
575000,2,3,0,9,183,6,201,192
575100,2,21,3,12,246,0,282,267
575200,2,9,15,18,363,0,405,384
575300,2,0,3,21,495,0,522,501
575400,2,0,0,3,75,0,78,72
575500,2,0,0,0,93,3,96,96
575600,2,3,12,15,492,3,522,510
575701,2,0,6,3,120,0,132,126
575702,2,3,0,3,120,0,123,120
575800,2,3,0,15,306,0,321,312
575901,2,3,0,3,96,0,99,96
575902,2,0,0,6,150,0,159,150
576001,2,3,0,12,327,0,342,330
576002,2,9,0,9,291,0,306,300
576100,2,33,12,12,324,0,378,366
576200,2,120,75,18,288,6,507,486
576301,2,21,81,21,498,0,624,603
576302,2,0,63,6,120,3,192,186
576400,2,57,276,48,657,6,1038,990
576500,2,3,0,15,132,6,156,144
576600,2,0,0,3,165,0,171,165
576700,2,0,0,12,252,0,264,249
576800,2,3,0,24,645,0,669,648
576901,2,51,66,27,339,6,489,465
576903,2,9,69,15,450,0,543,531
576904,2,0,0,0,0,0,0,0
577000,2,30,0,15,381,3,432,417
577101,2,3,0,3,42,0,45,45
577102,2,282,27,9,144,3,465,456
577200,2,21,51,15,264,3,348,336
577301,2,36,24,3,171,3,240,234
577302,2,9,57,6,231,0,300,294
577400,2,0,0,6,108,0,114,108
577500,2,3,0,0,117,0,120,117
577601,2,36,6,9,144,3,198,189
577602,2,3,24,3,18,0,45,45
577700,2,0,3,3,33,3,42,39
577900,2,0,3,6,105,3,114,108
578000,2,6,12,15,207,15,255,240
578100,2,0,3,3,27,3,33,33
578200,2,0,0,0,57,6,63,63
578301,2,0,3,0,24,0,27,27
578302,2,0,0,3,51,0,54,51
578401,2,0,0,0,63,0,66,66
578402,2,0,0,0,93,0,96,96
578600,2,3,3,3,87,3,96,99
578700,2,6,6,15,228,9,264,249
578800,2,36,9,42,342,21,444,405
578901,2,6,6,9,174,0,198,189
578902,2,6,18,9,222,3,261,252
579000,2,0,30,9,99,3,141,132
579100,2,0,0,6,42,0,51,42
579200,2,6,0,21,303,3,336,315
579400,2,0,0,0,9,0,9,6
579501,2,0,0,0,48,0,48,48
579502,2,0,0,3,69,0,72,69
579700,2,3,24,18,264,6,318,300
579802,2,0,0,0,21,0,24,21
579803,2,0,0,9,156,9,171,162
579804,2,0,0,0,0,0,0,0
579900,2,3,6,6,114,9,138,132
580000,2,0,9,15,180,3,210,195
580100,2,0,6,6,93,0,108,99
580200,2,0,3,3,57,0,66,63
580300,2,0,12,0,72,0,87,87
580410,2,0,3,6,6,129,141,135
580420,2,0,0,3,48,0,48,45
580431,2,3,0,6,63,0,69,63
580432,2,0,0,6,30,0,36,30
580442,2,0,3,9,75,3,87,78
580445,2,0,0,0,0,0,0,0
580446,2,0,0,3,153,12,171,168
580447,2,0,0,3,9,3,12,12
580448,2,0,0,0,42,0,48,45
580449,2,0,0,6,57,0,63,57
580450,2,0,0,3,81,0,84,84
580451,2,0,3,0,12,0,12,12
580452,2,0,0,0,9,0,9,9
580600,2,0,0,0,0,0,0,0
580801,2,0,0,0,54,6,60,57
580802,2,0,3,3,33,3,42,36
580900,2,0,0,0,0,0,0,0
581100,2,30,12,15,237,6,300,288
581210,2,36,0,3,189,3,231,231
581220,2,99,0,21,189,3,309,288
581230,2,33,45,12,246,0,333,321
581240,2,51,33,21,393,3,501,477
581250,2,54,30,18,405,0,507,489
581260,2,24,6,21,243,0,294,276
581400,2,21,9,12,219,12,270,261
581500,2,0,0,0,78,6,81,84
581601,2,0,3,0,252,9,264,261
581602,2,3,3,6,93,9,114,111
581713,2,0,0,3,15,0,18,15
581715,2,0,0,3,39,0,45,42
581717,2,0,0,0,18,0,18,15
581720,2,0,0,0,60,3,63,63
581721,2,0,0,0,0,0,0,0
581722,2,0,0,0,0,0,0,0
581723,2,9,0,3,63,0,75,75
581724,2,0,0,0,15,0,15,12
581725,2,0,0,0,0,0,0,0
581726,2,0,0,3,48,0,54,51
581811,2,0,0,0,0,0,0,0
581812,2,0,6,3,45,0,51,48
581822,2,0,6,3,69,0,81,75
581823,2,0,9,6,75,0,87,81
581825,2,0,0,0,132,0,135,132
581831,2,0,0,0,0,0,0,0
581832,2,0,0,3,60,3,66,63
581833,2,0,0,12,294,0,309,297
581834,2,0,0,0,0,0,0,0
581835,2,0,0,0,0,0,0,0
581836,2,0,0,9,252,3,264,255
581841,2,0,0,3,66,0,72,66
581842,2,0,0,0,30,9,39,39
581843,2,3,3,0,36,3,48,45
581844,2,0,3,0,30,6,36,33
581850,2,0,0,3,69,0,72,69
582000,2,0,0,6,57,0,63,57
582100,2,24,0,3,138,0,165,162
582200,2,0,0,0,0,0,3,0
582300,2,72,6,18,303,3,399,381
582401,2,3,0,6,141,0,147,141
582402,2,39,0,24,336,0,396,372
582500,2,0,0,12,63,3,75,63
582600,2,12,0,3,57,0,72,69
582700,2,3,0,9,105,0,114,105
582800,2,0,6,9,177,3,198,189
582900,2,0,0,6,111,0,117,111
583000,2,15,0,15,300,3,333,318
583100,2,6,0,3,162,0,177,171
583201,2,21,21,9,153,6,207,198
583202,2,33,3,15,147,3,198,183
583300,2,63,15,12,192,12,291,285
583400,2,9,0,3,99,0,111,105
583500,2,9,9,6,105,0,132,126
583600,2,3,0,3,63,0,72,66
583700,2,15,0,3,210,3,231,228
583800,2,18,0,9,180,3,213,201
583900,2,93,33,12,255,6,399,390
584000,2,33,27,9,195,0,270,258
584201,2,27,9,18,369,0,426,405
584202,2,15,15,15,303,0,348,333
584301,2,21,0,21,222,3,264,243
584303,2,63,39,15,249,3,372,354
584304,2,0,0,0,0,0,0,0
584305,2,0,0,0,0,0,0,0
584402,2,0,3,0,24,6,33,33
584403,2,0,0,0,15,0,18,18
584404,2,0,0,0,12,0,15,12
584405,2,0,0,3,33,0,39,33
584407,2,0,0,3,9,0,12,9
584408,2,0,0,0,0,0,3,0
584409,2,0,0,3,15,3,21,18
584410,2,0,0,3,75,6,84,78
584411,2,0,0,0,15,0,21,18
584412,2,0,0,0,6,0,9,6
584500,2,84,15,27,294,6,432,405
584600,2,9,15,9,63,12,111,102
584701,2,0,0,0,18,0,21,21
584702,2,0,0,0,12,3,18,15
