meshblock_id,census_year_id,employer,not_elsewhere_included,paid_employee,self_employed_without_employee,total,total_stated,unpaid_family_worker
1180011,3,9,0,102,15,123,126,0
1180012,3,3,0,66,6,72,72,0
1180013,3,3,0,60,3,69,69,0
1180014,3,3,0,42,6,48,48,0
1180015,3,3,0,162,15,183,183,0
1180016,3,0,0,12,3,15,15,0
1180017,3,0,0,21,3,27,27,0
1180018,3,0,0,9,3,18,15,0
1180019,3,3,0,33,6,42,42,0
1180020,3,0,0,33,6,39,39,0
1180021,3,3,0,24,3,24,27,0
1180100,3,9,3,105,15,132,129,0
1180201,3,0,0,0,0,0,0,0
1180202,3,6,3,36,12,57,54,0
1180203,3,6,0,51,9,66,69,0
1180301,3,3,3,39,12,57,57,0
1180304,3,3,0,39,9,51,51,0
1180305,3,9,0,45,9,66,66,3
1180306,3,6,3,87,12,108,105,3
1180307,3,3,0,15,3,21,21,0
1180308,3,0,0,0,0,0,0,0
1180309,3,0,0,0,0,0,0,0
1180403,3,0,3,48,6,57,54,0
1180404,3,0,3,99,12,114,111,3
1180405,3,6,0,6,3,18,18,3
1180406,3,0,0,24,9,33,36,0
1180407,3,0,0,36,6,42,42,0
1180408,3,0,0,21,3,21,24,0
1180409,3,3,0,33,9,48,48,0
1180501,3,0,0,0,0,6,0,0
1180502,3,0,0,0,0,0,0,0
1180601,3,6,3,48,9,66,63,0
1180602,3,3,0,48,15,66,63,0
1180603,3,0,3,27,0,30,30,0
1180700,3,6,0,21,15,48,45,3
1180800,3,9,0,45,12,66,69,0
1180901,3,0,0,0,0,3,0,0
1180902,3,0,0,0,0,0,0,0
1180903,3,0,0,0,0,0,0,0
1181001,3,3,0,30,18,57,57,6
1181002,3,9,0,51,24,93,90,9
1181100,3,6,3,36,30,81,81,9
1181201,3,3,3,39,3,45,45,0
1181202,3,0,0,15,3,15,18,0
1181301,3,6,0,36,9,54,54,3
1181302,3,6,0,21,12,39,39,0
1181401,3,0,0,0,0,9,9,0
1181402,3,6,0,30,15,54,54,3
1181403,3,3,0,12,6,15,18,0
1181404,3,6,0,12,0,21,18,0
1181405,3,0,0,6,0,9,12,0
1181406,3,6,0,15,0,21,21,3
1181500,3,0,0,0,0,3,0,0
1181600,3,3,3,36,15,63,63,6
1181701,3,6,0,36,12,57,57,0
1181703,3,9,0,30,15,60,60,6
1181704,3,3,3,24,6,36,36,3
1181705,3,0,0,0,0,6,9,0
1181706,3,0,0,9,3,18,18,3
1181801,3,6,0,12,3,21,18,0
1181802,3,3,0,27,6,45,45,9
1181803,3,3,0,18,9,30,30,3
1181804,3,3,0,30,15,48,48,0
1181903,3,0,0,0,0,0,0,0
1181904,3,3,0,9,9,24,21,3
1181905,3,6,0,12,15,42,42,12
1181906,3,3,0,30,12,51,48,3
1181907,3,6,0,30,15,54,54,3
1181908,3,6,0,33,3,39,39,0
1181909,3,3,0,24,6,30,30,0
1182000,3,0,0,0,0,0,0,0
1182100,3,6,0,66,24,99,102,6
1182202,3,0,0,0,0,0,0,0
1182203,3,0,0,0,0,0,0,0
1182205,3,9,6,57,27,111,105,12
1182206,3,0,0,18,6,24,24,3
1182207,3,12,3,39,9,72,69,9
1182300,3,12,3,72,36,135,132,12
1182400,3,0,0,0,0,0,0,0
1182500,3,0,0,0,0,0,0,0
1182600,3,0,0,0,0,0,0,0
1182702,3,0,0,0,0,0,0,0
1182703,3,3,0,21,6,33,33,3
1182704,3,3,0,9,3,18,18,3
1182705,3,0,0,12,9,24,24,3
1182706,3,0,6,24,0,33,27,3
1182800,3,6,6,60,12,84,78,3
1182900,3,3,6,39,3,54,51,0
1183003,3,3,3,39,6,54,51,0
1183004,3,3,3,42,9,66,66,3
1183005,3,3,0,24,3,33,36,3
1183006,3,0,0,30,6,36,36,0
1183007,3,9,0,21,6,36,36,0
1183101,3,0,0,12,3,15,15,0
1183102,3,0,0,18,3,24,24,0
1183103,3,0,0,15,3,15,18,0
1183104,3,0,0,24,0,27,30,0
1183201,3,0,0,9,3,15,12,3
1183202,3,6,0,15,3,24,24,0
1183203,3,0,0,6,0,9,6,0
1183204,3,0,0,6,0,6,6,0
1183205,3,0,0,0,0,3,0,0
1183206,3,0,3,30,3,36,33,0
1183207,3,0,0,18,0,21,21,0
1183300,3,9,0,27,18,54,54,0
1183401,3,3,3,12,0,18,15,0
1183402,3,0,0,0,0,6,6,0
1183403,3,0,3,18,3,21,21,0
1183404,3,0,0,18,6,27,27,3
1183405,3,3,0,24,3,27,27,0
1183406,3,0,0,6,3,9,12,0
1183407,3,0,0,15,0,18,18,0
1183408,3,0,0,15,3,24,24,6
1183409,3,0,0,0,0,3,0,0
1183501,3,3,3,36,0,45,42,0
1183502,3,3,0,42,3,51,48,3
1183601,3,3,3,36,0,45,39,0
1183602,3,0,0,6,0,9,9,0
1183700,3,3,3,54,9,66,63,3
1183803,3,6,3,27,6,39,36,0
1183804,3,3,0,63,9,75,75,0
1183805,3,0,3,6,3,15,9,0
1183806,3,0,0,0,0,6,6,0
1183807,3,0,0,27,0,36,33,3
1183808,3,0,3,48,3,54,51,0
1183809,3,0,0,24,3,33,33,3
1183901,3,0,0,15,3,15,15,0
1183902,3,0,0,0,0,9,6,0
1183903,3,0,0,15,0,15,15,0
1183904,3,0,0,21,15,36,36,3
1183905,3,0,0,0,0,9,9,0
1183906,3,0,0,18,3,24,24,3
1184000,3,0,0,0,0,0,0,0
1184100,3,0,0,0,0,0,0,0
1184200,3,3,0,27,6,39,39,3
1184300,3,6,0,15,0,18,18,0
1184401,3,0,0,0,0,0,0,0
1184402,3,0,0,0,0,0,0,0
1184500,3,0,0,12,0,9,12,0
1184600,3,0,0,18,3,27,24,3
1184700,3,0,0,0,0,0,0,0
1184801,3,3,0,21,6,42,39,6
1184802,3,6,0,30,12,57,57,9
1184901,3,6,3,36,21,63,63,0
1184902,3,9,0,30,18,60,57,0
1185000,3,9,0,42,15,66,66,3
1185100,3,15,3,69,48,153,150,18
1185201,3,12,0,60,30,114,114,9
1185202,3,12,0,75,36,129,129,6
1185300,3,9,0,75,36,123,123,6
1185400,3,6,6,57,24,96,93,9
1185500,3,12,3,69,39,138,135,18
1185600,3,3,0,18,12,33,33,3
1185700,3,0,0,0,0,0,0,0
1185800,3,6,0,27,12,48,48,3
1185900,3,9,0,48,18,81,78,6
1186000,3,12,0,27,24,69,69,9
1186100,3,6,0,6,6,21,21,3
1186201,3,6,0,21,6,36,36,6
1186202,3,3,0,45,18,75,75,9
1186301,3,0,0,30,6,39,39,3
1186302,3,0,0,6,0,9,9,0
1186303,3,6,0,27,21,60,60,6
1186304,3,3,0,12,6,21,21,3
1186400,3,3,0,6,3,15,15,0
1186500,3,0,0,24,9,39,39,6
1186600,3,0,0,0,0,0,0,0
1186701,3,6,0,39,18,69,69,6
1186702,3,6,0,27,9,48,51,6
1186703,3,3,0,12,9,27,30,0
1186704,3,6,3,60,24,102,102,9
1186705,3,3,3,45,18,69,69,3
1186800,3,0,0,0,0,0,0,0
1186901,3,3,0,33,12,45,45,0
1186902,3,3,0,63,18,93,93,6
1187001,3,3,0,54,12,72,69,3
1187002,3,6,0,33,15,51,51,3
1187100,3,3,0,39,18,63,63,3
1187201,3,3,0,24,6,30,30,0
1187203,3,3,3,45,18,69,66,0
1187204,3,6,0,33,9,48,48,3
1187207,3,9,0,36,12,60,60,0
1187208,3,6,0,24,9,36,33,0
1187209,3,3,0,27,6,36,39,0
1187300,3,12,3,51,21,87,84,3
1187401,3,6,0,84,21,114,114,3
1187402,3,0,0,0,0,9,9,0
1187403,3,12,0,57,21,93,93,3
1187500,3,12,3,57,36,111,111,9
1187600,3,0,0,0,0,0,0,0
1187700,3,0,0,0,0,0,0,0
1187800,3,0,0,0,0,0,0,0
1187901,3,18,0,39,12,72,72,0
1187902,3,6,0,30,15,60,57,9
1187903,3,15,0,42,30,96,96,3
1188001,3,24,3,51,27,114,111,9
1188002,3,15,0,51,21,99,99,9
1188102,3,15,3,93,30,147,144,6
1188103,3,6,0,33,18,63,63,6
1188104,3,6,0,18,9,33,33,3
1188200,3,3,0,51,9,66,66,3
1188300,3,9,3,57,24,90,87,3
1188401,3,9,0,39,9,60,60,0
1188403,3,3,0,9,9,21,21,0
1188404,3,6,3,39,15,60,60,0
1188405,3,0,0,12,6,21,24,3
1188501,3,0,3,27,3,33,30,0
1188502,3,3,0,18,12,33,33,0
1188601,3,6,0,42,12,63,63,3
1188602,3,9,3,30,18,66,69,6
1188603,3,0,0,0,0,9,9,0
1188700,3,0,0,0,0,0,0,0
1188802,3,0,0,0,0,0,0,0
1188804,3,0,0,0,0,0,0,0
1188805,3,0,0,0,0,0,0,0
1188806,3,0,0,0,0,0,0,0
1188807,3,0,0,0,0,9,9,0
1188808,3,0,0,0,0,0,0,0
1188900,3,0,3,27,15,48,45,3
1189001,3,6,0,12,9,24,27,3
1189002,3,3,0,18,3,27,27,0
1189003,3,0,0,9,6,18,18,0
1189004,3,3,0,9,6,21,24,3
1189101,3,9,0,18,15,48,45,3
1189102,3,3,0,15,3,24,24,3
1189103,3,3,0,18,9,36,36,3
1189200,3,9,3,81,24,129,126,9
1189302,3,12,6,93,36,150,147,6
1189303,3,0,0,15,12,33,33,0
1189304,3,3,0,6,9,21,21,3
1189305,3,6,0,24,12,42,42,3
1189400,3,0,0,0,0,0,0,0
1189500,3,0,0,0,0,0,0,0
1189601,3,15,0,57,33,105,102,0
1189602,3,9,0,60,6,75,75,0
1189603,3,15,3,66,18,108,105,6
1189701,3,15,0,57,30,108,108,3
1189702,3,12,3,75,12,108,105,0
1189703,3,9,0,51,33,102,99,6
1189800,3,24,0,87,36,156,156,12
1189900,3,6,0,36,15,60,60,3
1190000,3,0,0,0,0,0,0,0
1190100,3,0,3,48,6,57,57,3
1190200,3,3,0,33,6,45,42,0
1190301,3,27,6,132,24,186,180,0
1190302,3,24,0,150,30,204,204,3
1190303,3,18,0,39,9,72,72,3
1190304,3,6,0,42,6,54,54,0
1190305,3,12,3,57,12,81,81,3
1190400,3,3,9,93,12,117,111,0
1190500,3,6,0,33,9,51,51,3
1190601,3,6,0,24,15,39,39,0
1190602,3,3,0,6,3,12,12,0
1190603,3,0,0,18,6,24,24,0
1190701,3,3,0,18,6,24,24,3
1190702,3,12,3,48,9,69,72,0
1190703,3,6,0,39,15,63,63,0
1190704,3,6,3,129,30,165,165,0
1190705,3,6,3,42,12,63,66,3
1190706,3,3,0,30,3,36,36,0
1190707,3,6,0,42,6,57,57,6
1190708,3,6,3,18,6,33,30,0
1190709,3,15,0,75,21,111,111,3
1190801,3,9,3,42,3,57,57,0
1190802,3,3,0,75,9,93,93,3
1190803,3,9,3,93,12,117,114,0
1190804,3,6,3,105,21,135,135,3
1190805,3,3,3,36,3,42,42,0
1190806,3,12,0,63,9,84,84,0
1190807,3,3,0,57,9,69,69,0
1190808,3,15,0,111,18,141,144,0
1190809,3,9,3,108,18,135,135,0
1190810,3,3,0,18,3,27,27,0
1190811,3,9,0,78,12,102,102,3
1190903,3,12,0,72,12,99,102,3
1190904,3,3,0,27,6,33,33,0
1190905,3,9,0,30,9,48,48,3
1190906,3,9,0,33,6,45,45,0
1190907,3,9,0,36,9,54,54,0
1190908,3,0,0,0,0,0,0,0
1190909,3,6,0,33,6,42,42,0
1191001,3,24,6,72,36,138,132,3
1191002,3,33,3,87,33,156,156,3
1191100,3,0,0,9,0,9,12,0
1191202,3,9,3,27,12,54,48,3
1191203,3,0,0,0,0,0,0,0
1191204,3,0,0,9,0,12,12,0
1191205,3,0,0,0,0,0,0,0
1191206,3,0,0,0,0,0,0,0
1191301,3,6,0,21,9,36,39,3
1191302,3,0,0,0,0,3,0,0
1191400,3,3,0,33,15,60,57,6
1191500,3,15,0,66,21,111,108,3
1191600,3,15,3,90,42,162,159,9
1191701,3,6,0,51,15,78,81,6
1191702,3,9,3,42,18,78,75,6
1191703,3,6,3,36,18,60,60,3
1191802,3,0,0,0,0,6,6,0
1191803,3,0,0,9,6,18,18,3
1191804,3,6,0,27,6,45,45,3
1191805,3,0,3,21,6,33,33,3
1191900,3,12,3,63,12,99,96,9
1192001,3,3,0,48,15,69,72,3
1192002,3,12,3,66,15,99,96,9
1192003,3,15,3,90,15,132,129,12
1192104,3,3,0,21,0,24,24,0
1192105,3,9,0,51,9,66,69,0
1192106,3,0,0,60,9,72,75,0
1192107,3,9,0,60,12,75,75,0
1192108,3,3,3,36,6,45,45,0
1192111,3,15,0,48,18,78,78,0
1192112,3,15,0,72,18,108,105,0
1192113,3,6,0,30,15,51,51,0
1192114,3,12,0,66,9,87,84,0
1192115,3,0,0,0,0,0,0,0
1192116,3,9,0,21,12,48,45,3
1192117,3,3,0,30,9,39,39,0
1192118,3,3,0,15,3,21,21,0
1192119,3,0,0,0,0,3,0,0
1192120,3,3,3,21,6,30,27,0
1192121,3,3,0,33,6,45,45,3
1192122,3,3,0,15,6,21,21,0
1192123,3,0,0,0,0,3,0,0
1192124,3,0,0,0,0,9,9,0
1192125,3,3,0,12,3,18,18,0
1192126,3,3,0,18,3,21,21,0
1192127,3,0,0,0,0,0,0,0
1192128,3,0,0,0,0,0,0,0
1192129,3,0,0,0,0,9,6,0
1192130,3,0,0,0,0,0,0,0
1192131,3,0,0,6,0,9,9,0
1192132,3,0,0,0,0,0,0,0
1192133,3,3,0,36,12,48,48,0
1192134,3,0,0,9,0,6,9,0
1192201,3,15,12,144,27,195,183,0
1192202,3,36,12,384,60,495,486,9
1192203,3,3,3,105,9,123,123,6
1192204,3,3,0,51,3,57,60,0
1192205,3,3,0,84,18,111,111,6
1192209,3,0,3,27,12,42,42,3
1192210,3,3,0,33,3,39,42,0
1192211,3,6,0,12,3,18,18,0
1192212,3,9,0,33,3,45,45,0
1192213,3,3,0,27,6,39,39,3
1192214,3,3,3,33,9,48,45,0
1192215,3,3,0,39,6,48,48,0
1192216,3,3,0,30,3,36,36,0
1192217,3,0,0,30,9,42,42,3
1192218,3,3,0,27,3,36,33,0
1192219,3,0,0,6,0,9,9,0
1192220,3,0,0,33,6,42,39,0
1192221,3,0,0,24,9,36,36,0
1192222,3,3,3,39,9,54,54,0
1192223,3,0,0,9,0,9,9,0
1192224,3,0,0,6,0,9,6,0
1192225,3,0,0,33,3,39,39,3
1192226,3,0,0,0,0,3,0,0
1192227,3,0,0,0,0,0,0,0
1192228,3,0,0,9,0,12,12,0
1192229,3,0,0,0,0,3,0,0
1192230,3,0,0,0,0,3,0,0
1192231,3,0,0,0,0,0,0,0
1192232,3,0,0,0,0,0,0,0
1192233,3,0,0,0,0,6,6,0
1192234,3,0,0,18,3,21,21,0
1192300,3,33,0,99,33,183,180,15
1192400,3,15,0,114,36,177,174,9
1192500,3,18,0,66,18,108,108,6
1192602,3,0,0,0,0,0,0,0
1192603,3,18,3,78,18,114,111,3
1192604,3,12,3,90,18,126,123,3
1192701,3,0,0,9,0,9,9,0
1192702,3,0,3,18,0,24,24,3
1192800,3,0,0,0,0,0,0,0
1192900,3,6,0,42,15,72,69,0
1193001,3,3,0,6,0,12,9,0
1193002,3,0,0,0,0,6,6,0
1193100,3,6,3,66,6,84,84,6
1193201,3,3,3,42,0,51,48,0
1193202,3,0,0,54,6,60,60,0
1193204,3,0,3,27,0,27,27,0
1193207,3,3,0,18,3,21,24,0
1193208,3,12,3,129,18,156,153,0
1193209,3,9,0,63,15,84,87,0
1193210,3,12,0,27,12,51,51,3
1193211,3,9,0,39,18,66,66,0
1193212,3,6,3,60,12,78,75,0
1193213,3,6,0,48,9,63,63,3
1193214,3,3,0,69,9,81,78,3
1193215,3,0,3,6,3,12,9,3
1193216,3,0,0,21,3,24,24,0
1193217,3,6,0,36,3,48,48,0
1193218,3,3,3,21,6,33,33,0
1193219,3,3,3,42,9,57,51,0
1193220,3,0,0,24,6,30,30,3
1193303,3,6,0,39,15,66,63,3
1193305,3,3,3,60,27,99,96,6
1193306,3,0,0,0,0,6,0,0
1193307,3,3,0,9,3,15,15,0
1193308,3,0,0,33,9,45,42,3
1193309,3,3,0,24,6,36,36,0
1193310,3,3,0,21,6,33,33,0
1193311,3,9,0,33,6,51,48,0
1193312,3,3,0,21,6,33,33,0
1193313,3,6,3,24,9,42,39,0
1193314,3,3,0,15,6,27,27,0
1193315,3,0,0,0,0,6,6,0
1193402,3,3,3,21,9,42,42,6
1193403,3,9,0,60,12,90,87,9
1193404,3,9,0,39,24,75,78,6
1193501,3,9,0,33,18,63,60,3
1193502,3,12,3,36,27,78,78,3
1193503,3,6,3,27,12,48,45,3
1193601,3,9,3,102,24,144,141,6
1193602,3,15,0,63,18,102,102,6
1193701,3,0,0,15,3,21,21,0
1193702,3,6,0,69,18,99,96,9
1193800,3,9,3,129,33,186,183,12
1193900,3,36,3,123,27,195,192,3
1194000,3,0,0,0,0,3,0,0
1194100,3,0,0,0,0,0,0,0
1194200,3,0,0,0,0,0,0,0
1194300,3,0,0,0,0,0,0,0
1194400,3,6,3,60,18,90,87,3
1194501,3,9,3,15,6,27,27,0
1194502,3,3,0,15,6,24,24,0
1194503,3,3,0,15,3,24,24,3
1194504,3,6,0,3,3,12,12,0
1194505,3,6,0,21,6,33,33,3
1194600,3,3,0,45,9,60,57,0
1194700,3,6,3,18,9,33,33,0
1194800,3,6,0,36,9,51,48,0
1194900,3,6,0,42,9,60,60,0
1195000,3,6,0,15,3,24,24,0
1195100,3,0,0,18,6,27,27,3
1195200,3,6,0,51,3,60,60,0
1195300,3,9,0,39,15,60,63,0
1195400,3,21,0,111,15,150,153,3
1195500,3,6,3,24,3,39,36,0
1195600,3,3,3,30,6,39,39,0
1195700,3,0,0,0,0,0,0,0
1195800,3,12,0,21,12,51,51,3
1195900,3,9,3,36,9,63,60,3
1196000,3,15,0,33,12,60,60,0
1196100,3,3,0,75,6,90,87,0
1196200,3,12,0,63,12,87,90,0
1196300,3,9,0,84,18,117,117,3
1196400,3,18,3,66,24,114,111,3
1196500,3,9,0,108,21,144,144,0
1196600,3,9,0,78,15,105,105,6
1196700,3,12,3,120,27,162,159,0
1196800,3,6,3,69,12,87,87,0
1196900,3,12,0,54,12,78,78,0
1197000,3,3,6,69,12,93,90,0
1197100,3,9,3,75,9,96,96,0
1197200,3,9,0,105,21,138,135,0
1197300,3,9,3,75,21,111,108,3
1197400,3,3,3,54,12,72,69,0
1197500,3,6,0,48,9,66,63,0
1197600,3,9,0,57,15,81,81,0
1197700,3,15,0,90,21,126,126,0
1197800,3,3,0,42,3,45,48,0
1197900,3,3,0,36,6,42,42,0
1198000,3,6,0,39,6,48,51,0
1198100,3,12,3,66,12,90,90,0
1198200,3,21,6,90,18,132,132,3
1198300,3,3,0,48,9,63,63,0
1198400,3,3,0,27,6,39,39,3
1198500,3,6,3,93,12,114,111,0
1198601,3,6,3,60,9,78,75,0
1198603,3,9,3,30,6,48,45,0
1198604,3,3,0,30,3,36,36,0
1198605,3,3,0,24,6,33,33,0
1198700,3,6,3,63,9,81,78,0
1198800,3,12,0,60,12,87,84,6
1198900,3,9,3,63,15,93,87,0
1199000,3,6,6,72,12,93,90,0
1199100,3,9,0,54,12,75,72,0
1199201,3,15,3,51,15,84,81,0
1199202,3,0,0,9,0,12,12,0
1199301,3,9,0,51,12,75,72,3
1199302,3,0,0,15,3,21,21,0
1199400,3,9,0,30,12,51,51,6
1199500,3,9,0,48,15,75,72,0
1199601,3,3,0,12,3,21,18,0
1199602,3,3,0,42,3,48,45,0
1199700,3,0,3,54,6,63,60,0
1199800,3,3,0,66,9,81,81,0
1199900,3,21,0,72,27,123,120,0
1200000,3,6,0,42,12,60,57,0
1200100,3,9,0,72,15,99,99,0
1200200,3,0,3,69,6,75,75,3
1200300,3,6,0,72,6,87,87,0
1200401,3,6,0,81,6,93,93,0
1200402,3,6,0,78,9,93,93,0
1200500,3,3,0,69,6,78,78,0
1200600,3,3,3,57,6,69,66,0
1200700,3,3,3,60,6,69,69,0
1200800,3,0,3,27,0,33,30,0
1200900,3,9,3,90,9,114,108,3
1201000,3,0,0,48,6,57,54,0
1201100,3,6,6,84,9,102,102,0
1201200,3,3,3,54,9,69,66,0
1201300,3,0,0,9,0,9,9,0
1201400,3,3,3,36,3,45,39,0
1201500,3,3,0,33,3,39,39,0
1201601,3,3,0,12,3,18,15,3
1201604,3,3,6,72,6,84,81,0
1201605,3,0,0,48,3,54,54,0
1201606,3,3,3,48,6,57,57,0
1201700,3,0,3,57,9,75,72,3
1201800,3,3,0,21,3,27,27,0
1201900,3,6,0,30,6,45,45,0
1202000,3,3,0,27,6,39,36,3
1202100,3,3,0,39,6,48,48,0
1202200,3,6,0,42,6,54,54,0
1202300,3,0,6,108,6,120,117,0
1202405,3,3,3,93,3,102,102,0
1202406,3,3,3,93,6,102,99,0
1202407,3,3,3,75,12,99,93,0
1202408,3,3,0,12,0,18,18,3
1202409,3,3,0,30,6,42,39,0
1202410,3,0,0,0,0,3,0,0
1202411,3,0,0,24,3,27,27,0
1202412,3,0,0,27,6,36,36,0
1202413,3,0,0,12,3,18,15,3
1202414,3,0,3,24,0,27,27,0
1202415,3,0,0,21,0,21,21,0
1202500,3,3,0,54,3,63,60,0
1202600,3,0,0,0,0,0,0,0
1202700,3,0,0,0,0,3,0,0
1202800,3,0,0,0,0,0,0,0
1202901,3,6,0,48,6,63,60,0
1202902,3,3,0,27,6,33,33,0
1203000,3,0,0,60,6,69,69,0
1203100,3,0,0,0,0,0,0,0
1203203,3,3,3,42,3,48,48,0
1203204,3,3,3,66,6,75,72,0
1203205,3,0,3,48,3,54,51,3
1203206,3,0,0,30,0,30,30,0
1203207,3,0,0,9,0,12,9,0
1203300,3,0,0,0,0,0,0,0
1203400,3,0,0,0,0,0,0,0
1203500,3,0,0,0,0,0,0,0
1203600,3,3,0,9,9,24,24,3
1203700,3,0,0,0,0,0,0,0
1203800,3,0,0,0,0,0,0,0
1203900,3,0,0,0,0,3,0,0
1204000,3,3,0,9,0,15,15,0
1204100,3,0,0,0,0,6,6,0
1204200,3,0,0,0,0,0,0,0
1204300,3,0,0,27,6,36,39,0
1204401,3,0,0,9,6,18,18,0
1204403,3,0,0,18,3,24,24,3
1204404,3,9,0,69,12,93,93,3
1204502,3,0,0,0,0,0,0,0
1204508,3,0,0,0,0,0,0,0
1204510,3,0,0,0,0,0,0,0
1204511,3,0,0,0,0,0,0,0
1204512,3,0,0,0,0,0,0,0
1204513,3,0,0,0,0,0,0,0
1204514,3,0,0,0,0,0,0,0
1204515,3,0,0,0,0,0,0,0
1204516,3,0,0,0,0,0,0,0
1204517,3,0,0,0,0,0,0,0
1204602,3,6,0,81,12,99,96,3
1204603,3,3,0,21,6,30,30,3
1204604,3,0,3,15,6,21,21,0
1204605,3,0,0,30,6,39,39,0
1204702,3,3,3,33,9,45,48,0
1204704,3,6,3,111,18,135,135,3
1204705,3,9,0,60,12,84,81,0
1204707,3,9,0,87,12,114,114,0
1204708,3,3,3,57,15,81,75,0
1204709,3,12,3,84,12,111,105,0
1204710,3,12,0,69,6,84,84,0
1204711,3,9,3,123,21,156,153,3
1204712,3,3,0,36,9,48,48,0
1204713,3,0,3,36,6,51,48,0
1204714,3,6,0,54,9,69,69,3
1204806,3,9,0,12,15,39,39,3
1204811,3,6,0,21,6,33,33,0
1204812,3,3,0,21,6,30,30,0
1204813,3,3,0,39,3,51,51,0
1204814,3,3,0,24,3,30,33,0
1204815,3,0,3,21,9,30,30,0
1204816,3,3,0,57,0,63,60,0
1204817,3,0,0,36,9,48,48,0
1204818,3,3,0,6,3,12,15,0
1204819,3,3,3,30,6,39,36,0
1204820,3,3,3,12,0,15,12,0
1204821,3,3,0,18,3,27,24,0
1204822,3,0,0,0,0,9,6,0
1204823,3,3,0,21,6,33,30,3
1204824,3,0,0,12,3,18,18,0
1204825,3,6,0,21,3,27,27,0
1204826,3,3,0,18,0,24,21,0
1204827,3,3,3,30,6,42,39,0
1204828,3,3,0,21,6,33,33,0
1204912,3,3,0,39,6,54,51,3
1204915,3,3,3,18,3,27,24,3
1204917,3,3,0,57,3,63,60,3
1204918,3,6,0,42,3,54,54,3
1204920,3,3,3,75,15,93,93,0
1204921,3,6,3,54,6,69,66,0
1204922,3,3,0,57,12,72,72,0
1204923,3,3,0,30,6,36,36,0
1204924,3,0,0,6,0,12,6,0
1204925,3,0,3,6,0,12,9,0
1204926,3,0,0,27,6,33,33,0
1204927,3,6,3,36,6,51,51,0
1204928,3,6,0,36,6,48,48,3
1204929,3,0,0,12,6,24,27,3
1204930,3,3,0,27,12,42,42,0
1204931,3,3,0,24,6,33,33,0
1204932,3,6,0,39,9,51,51,0
1204933,3,6,3,42,9,57,54,0
1204934,3,0,0,27,3,33,33,0
1204935,3,3,3,15,6,27,27,3
1204936,3,3,3,27,3,33,33,0
1204937,3,6,3,24,9,42,39,0
1204938,3,3,3,15,3,24,24,0
1204939,3,0,3,12,0,15,15,0
1204940,3,0,0,9,3,12,15,0
1204941,3,0,0,18,3,24,21,0
1204942,3,3,3,6,0,12,9,0
1204943,3,3,0,15,0,21,18,0
1204944,3,0,0,15,3,18,18,0
1204945,3,0,3,24,3,30,30,0
1204946,3,0,0,24,0,27,27,0
1204947,3,0,0,21,3,24,24,0
1204948,3,3,0,15,3,21,21,0
1204949,3,0,0,12,3,15,12,0
1204950,3,0,0,18,3,21,21,0
1204951,3,0,0,18,3,21,21,0
1204952,3,0,0,18,3,21,21,0
1204953,3,0,0,9,0,12,12,0
1204954,3,3,0,12,3,18,15,0
1204955,3,3,0,15,0,18,18,0
1204956,3,0,3,12,0,15,15,0
1205005,3,0,0,0,0,0,0,0
1205009,3,9,0,45,9,63,63,0
1205011,3,6,3,42,3,51,51,0
1205012,3,6,0,87,12,108,108,3
1205015,3,3,3,48,12,63,66,0
1205019,3,9,0,27,9,45,42,0
1205023,3,3,0,48,12,63,63,0
1205024,3,3,3,63,3,75,69,0
1205025,3,0,0,27,3,27,27,0
1205026,3,0,3,45,9,60,54,0
1205027,3,9,0,84,12,108,108,0
1205028,3,3,0,54,6,63,63,0
1205029,3,0,0,78,3,84,84,0
1205030,3,0,3,66,9,81,78,0
1205031,3,15,3,45,9,75,75,3
1205032,3,9,0,51,12,78,75,0
1205035,3,0,0,27,6,36,36,3
1205036,3,9,3,72,9,93,90,0
1205037,3,3,3,54,9,69,66,3
1205038,3,12,0,42,12,66,66,0
1205039,3,3,3,63,3,72,69,0
1205040,3,3,0,18,6,30,27,0
1205041,3,3,3,39,6,45,45,0
1205042,3,3,0,72,6,87,84,0
1205044,3,3,0,54,9,63,63,0
1205047,3,0,0,0,0,0,0,0
1205050,3,3,0,78,3,87,87,0
1205051,3,6,3,45,6,60,60,0
1205052,3,6,3,63,12,84,84,0
1205053,3,6,0,15,3,27,27,0
1205054,3,0,0,24,3,30,27,0
1205057,3,6,3,57,9,72,72,0
1205058,3,6,0,36,3,45,45,0
1205059,3,3,3,36,12,54,48,0
1205060,3,0,0,0,0,6,6,0
1205061,3,0,0,57,6,63,63,3
1205062,3,0,3,36,3,42,39,0
1205063,3,0,3,24,3,27,24,0
1205064,3,3,0,24,3,33,33,0
1205065,3,3,0,24,3,30,30,0
1205066,3,0,0,18,0,18,18,0
1205067,3,6,0,18,9,36,36,0
1205068,3,3,3,12,15,30,27,0
1205069,3,0,0,9,9,18,18,0
1205070,3,3,0,21,3,30,30,0
1205071,3,0,0,24,6,30,27,0
1205072,3,15,3,63,12,96,93,3
1205073,3,6,0,18,6,30,30,0
1205074,3,12,0,15,9,36,36,0
1205075,3,6,0,39,6,51,51,0
1205076,3,9,0,51,9,69,69,0
1205077,3,3,3,48,9,63,63,3
1205078,3,0,3,45,3,48,48,0
1205079,3,3,3,30,9,48,45,0
1205080,3,6,0,18,3,27,27,3
1205081,3,6,0,21,6,33,33,0
1205082,3,6,3,24,3,36,33,0
