meshblock_id,census_year_id,do_not_own,not_elsewhere_included,own_or_partly_own,total_people,total_stated
512700,3,543,57,1227,1827,1770
512801,3,567,81,1191,1839,1758
512802,3,129,6,225,363,354
512902,3,771,129,1434,2331,2205
512903,3,963,168,441,1572,1404
512904,3,642,84,258,987,903
512905,3,84,18,81,186,165
512906,3,1272,186,1056,2511,2328
513011,3,795,78,891,1761,1686
513012,3,915,138,861,1911,1773
513013,3,1293,180,729,2199,2025
513020,3,657,75,996,1728,1653
513101,3,441,102,423,963,861
513102,3,336,54,537,927,873
513211,3,951,141,600,1692,1551
513212,3,1104,201,696,1998,1800
513213,3,1380,279,630,2286,2010
513214,3,1176,129,885,2190,2058
513220,3,2457,270,2685,5415,5142
513301,3,1830,201,840,2871,2667
513302,3,2181,228,1215,3624,3396
513410,3,1173,48,429,1650,1602
513420,3,537,72,777,1389,1314
513431,3,555,27,234,813,786
513432,3,654,69,1110,1833,1761
513511,3,582,48,450,1080,1035
513512,3,1158,180,831,2169,1992
513521,3,1983,240,1371,3597,3357
513522,3,1731,102,2391,4221,4122
513530,3,2502,333,1956,4794,4458
513610,3,147,6,123,276,270
513621,3,174,33,216,426,390
513622,3,549,99,471,1119,1020
513631,3,2469,297,1431,4194,3897
513632,3,1578,252,1185,3015,2763
513701,3,294,69,351,714,645
513702,3,513,150,903,1566,1416
513800,3,732,207,1119,2058,1851
514000,3,1983,186,1167,3336,3150
514101,3,3240,384,645,4269,3885
514102,3,8919,1089,1206,11214,10125
514103,3,7845,957,999,9804,8844
514200,3,1218,159,216,1593,1434
514301,3,2778,129,348,3258,3126
514302,3,840,33,99,975,942
514401,3,2637,285,1386,4311,4026
514402,3,3246,309,1404,4959,4653
514500,3,2943,297,1983,5226,4926
514600,3,2331,225,1860,4413,4191
514700,3,2439,189,2457,5088,4899
514801,3,2160,243,1140,3540,3303
514802,3,2499,258,1110,3867,3612
514900,3,1782,168,780,2730,2562
515001,3,1443,84,1356,2883,2799
515002,3,1590,129,1737,3456,3324
515003,3,843,45,396,1284,1239
515100,3,1719,132,2010,3861,3729
515201,3,1038,93,1122,2250,2157
515202,3,1584,120,930,2637,2514
515301,3,996,57,855,1908,1848
515302,3,1629,183,1047,2856,2676
515410,3,1635,156,1038,2832,2676
515420,3,1692,162,945,2796,2637
515431,3,1377,117,732,2226,2109
515432,3,405,42,243,690,648
515500,3,963,84,378,1425,1341
515600,3,1770,192,423,2385,2196
515700,3,1764,195,1074,3033,2838
515801,3,1758,162,1116,3036,2877
515802,3,1452,129,1332,2910,2784
515901,3,969,126,912,2010,1884
515902,3,2520,267,1461,4248,3978
516001,3,717,75,372,1158,1086
516002,3,1671,114,1350,3135,3024
516003,3,1764,198,1569,3528,3333
516101,3,1305,102,1440,2847,2745
516102,3,1290,120,1743,3153,3030
516201,3,1107,75,1530,2715,2640
516202,3,1374,123,1917,3411,3291
516301,3,2340,222,2586,5148,4926
516302,3,1869,207,2160,4239,4029
516400,3,2292,402,1899,4590,4188
516500,3,2139,291,2208,4635,4350
516601,3,1089,99,1578,2763,2667
516602,3,1095,81,1794,2970,2889
516700,3,1485,114,2430,4026,3912
516800,3,960,99,2016,3075,2976
516900,3,2112,147,2547,4806,4662
517001,3,2130,342,744,3213,2871
517002,3,1275,219,438,1935,1716
517100,3,2295,441,396,3132,2691
517201,3,1386,270,606,2262,1992
517202,3,639,87,1068,1797,1707
517400,3,1896,174,561,2631,2457
517500,3,2727,207,1119,4059,3849
517600,3,2670,234,1062,3966,3732
517701,3,1512,147,876,2538,2391
517702,3,2454,234,1275,3963,3729
517703,3,1578,120,879,2577,2457
517800,3,2496,189,1851,4536,4347
517901,3,1401,138,762,2301,2163
517902,3,1410,120,489,2022,1899
517903,3,2052,117,1275,3441,3327
518101,3,2088,168,609,2862,2697
518102,3,1521,114,726,2361,2244
518201,3,2301,174,1764,4239,4068
518202,3,1146,96,906,2148,2055
518301,3,1632,150,1308,3093,2943
518302,3,2073,144,1656,3876,3732
518500,3,2877,255,1308,4443,4185
518600,3,2403,198,2040,4638,4443
518701,3,3624,351,2151,6129,5778
518702,3,1791,168,1629,3588,3420
518801,3,2196,174,438,2811,2637
518802,3,1656,114,453,2223,2112
518803,3,3258,231,906,4398,4164
518901,3,2592,198,1866,4656,4458
518902,3,1755,105,1605,3465,3360
519001,3,1470,102,1467,3042,2937
519002,3,2256,201,1092,3549,3348
519200,3,2412,135,1263,3813,3675
519300,3,1194,99,933,2223,2127
519400,3,2397,219,1977,4593,4374
519500,3,372,45,141,561,516
519710,3,1890,114,1047,3048,2937
519720,3,1488,120,1350,2958,2841
519810,3,1593,171,1410,3174,3006
519820,3,1923,171,828,2922,2751
519900,3,1986,186,849,3021,2835
520000,3,1515,174,924,2616,2439
520201,3,2832,213,2271,5313,5100
520202,3,1050,96,597,1743,1647
520301,3,855,96,366,1320,1224
520302,3,1449,105,984,2541,2433
520303,3,1842,210,525,2577,2370
520401,3,2361,213,1113,3684,3474
520402,3,2559,261,1254,4074,3813
520500,3,2817,354,1083,4257,3903
520601,3,2286,465,606,3357,2895
520602,3,1326,129,906,2361,2235
520801,3,2793,450,3540,6783,6333
520803,3,0,15,9,21,9
520804,3,0,0,0,0,0
520900,3,30,6,15,51,45
521000,3,252,84,405,741,657
521111,3,348,33,420,798,765
521112,3,225,51,186,462,411
521114,3,63,9,87,159,150
521115,3,87,21,81,189,165
521116,3,144,18,231,387,372
521117,3,255,30,366,654,624
521121,3,687,105,1119,1911,1806
521122,3,1968,255,2703,4926,4671
521131,3,564,84,741,1389,1305
521132,3,1122,216,2067,3405,3189
521134,3,75,3,102,180,177
521135,3,486,66,615,1164,1098
521136,3,222,42,387,654,612
521151,3,666,93,1257,2013,1920
521152,3,657,108,957,1725,1617
521153,3,636,102,1026,1764,1662
521160,3,264,9,354,633,621
521201,3,426,45,846,1317,1272
521202,3,165,15,261,444,429
521203,3,138,15,165,318,303
521301,3,1086,183,1536,2802,2619
521302,3,171,12,225,411,399
521501,3,1062,99,1530,2691,2592
521502,3,1419,105,2289,3813,3708
521601,3,975,90,1062,2127,2037
521602,3,2436,219,2442,5097,4878
521801,3,1620,201,384,2202,2001
521802,3,1980,177,522,2679,2505
521803,3,1041,129,363,1530,1401
521901,3,2826,360,546,3732,3372
521902,3,63,3,12,75,72
522100,3,2880,288,1218,4386,4101
522201,3,2757,294,1413,4470,4170
522202,3,2388,291,1272,3951,3657
522301,3,1743,156,1026,2922,2769
522302,3,2751,363,1227,4341,3978
522400,3,2091,345,1182,3618,3273
522601,3,1866,114,2271,4251,4137
522603,3,609,54,873,1530,1479
522604,3,1026,69,1062,2157,2091
522605,3,0,0,0,6,0
522711,3,1479,78,1002,2562,2484
522712,3,1704,108,1380,3189,3084
522721,3,540,30,573,1143,1110
522722,3,1794,141,1614,3546,3408
522723,3,1197,162,900,2259,2100
522730,3,1308,81,1611,3003,2919
522810,3,1551,102,1872,3525,3426
522820,3,1233,84,1422,2742,2655
522910,3,1614,126,1122,2862,2736
522920,3,2067,201,1209,3474,3273
523000,3,2226,183,1677,4086,3903
523101,3,1776,120,2103,4002,3882
523102,3,1596,84,1908,3588,3504
523105,3,816,45,1125,1986,1941
523106,3,1827,120,2163,4107,3990
523107,3,747,39,597,1380,1344
523109,3,1614,75,1413,3102,3027
523110,3,921,96,1179,2196,2103
523112,3,21,0,9,30,27
523113,3,2127,177,1497,3798,3621
523114,3,1896,141,2136,4173,4035
523115,3,2769,213,2235,5220,5004
523116,3,900,81,924,1902,1824
523201,3,621,51,1041,1716,1662
523202,3,738,57,903,1695,1638
523300,3,1728,225,3144,5097,4875
523402,3,1596,156,252,2007,1848
523403,3,630,90,75,795,705
523404,3,318,33,183,537,501
523501,3,888,111,168,1164,1053
523502,3,2226,309,450,2982,2673
523601,3,1749,195,324,2265,2073
523602,3,2022,306,336,2661,2355
523711,3,2268,288,465,3024,2733
523712,3,3267,342,1593,5202,4857
523713,3,1938,285,1674,3900,3615
523721,3,1872,390,660,2922,2532
523722,3,2100,414,1200,3714,3300
523813,3,480,108,546,1131,1026
523814,3,2073,219,2430,4719,4500
523816,3,1455,255,771,2481,2226
523817,3,984,195,306,1488,1293
523818,3,276,45,363,684,642
523819,3,270,33,390,687,657
523820,3,2352,567,2238,5157,4590
523911,3,1737,276,624,2637,2361
523912,3,2076,198,1194,3468,3270
523920,3,1674,189,1806,3669,3480
524001,3,1143,114,1329,2583,2472
524002,3,2502,330,1704,4539,4206
524111,3,1431,216,390,2034,1818
524112,3,1869,309,531,2709,2400
524121,3,1023,123,201,1347,1227
524122,3,2085,219,411,2712,2493
524200,3,3378,477,1236,5091,4611
524301,3,2823,600,1053,4476,3876
524302,3,2568,375,915,3858,3483
524303,3,2796,417,1224,4437,4017
524402,3,96,3,0,102,99
524403,3,1419,132,264,1815,1683
524404,3,1293,156,414,1860,1707
524405,3,1644,177,507,2328,2148
524510,3,1860,198,378,2436,2238
524520,3,2547,297,654,3495,3198
524530,3,2541,294,615,3456,3159
524602,3,2121,246,351,2718,2475
524603,3,1503,225,522,2250,2025
524604,3,453,48,75,579,531
524711,3,1551,288,420,2259,1971
524712,3,996,120,333,1449,1329
524713,3,1497,243,381,2121,1878
524720,3,2916,354,1125,4395,4041
524811,3,1812,240,951,3003,2763
524812,3,2283,249,1068,3600,3348
524821,3,1386,192,351,1923,1734
524822,3,2268,423,600,3291,2865
524901,3,2001,243,1890,4134,3891
524902,3,1188,129,480,1797,1668
525001,3,2349,186,897,3432,3246
525002,3,1248,150,414,1812,1659
525101,3,2448,294,1068,3810,3519
525102,3,2355,240,3015,5610,5367
525201,3,831,162,1053,2049,1887
525202,3,312,60,495,867,807
525410,3,1056,87,531,1677,1587
525420,3,1206,129,732,2067,1941
525510,3,711,159,252,1122,960
525520,3,840,81,1083,2007,1926
525530,3,1350,159,888,2400,2241
525540,3,1020,78,1380,2478,2397
525610,3,2727,426,1077,4230,3804
525620,3,804,117,504,1425,1305
525630,3,1743,126,1200,3066,2943
525700,3,918,171,747,1839,1665
525910,3,3255,489,2709,6453,5964
525921,3,2421,207,2868,5502,5289
525922,3,1020,102,1185,2307,2205
526103,3,1050,93,1293,2436,2343
526104,3,1128,126,1371,2622,2499
526105,3,372,51,765,1188,1137
526106,3,63,9,114,186,180
526200,3,1443,201,1368,3015,2811
526400,3,0,0,0,0,0
526500,3,1017,165,972,2154,1989
526601,3,1041,264,1791,3093,2829
526602,3,555,78,786,1419,1341
526603,3,336,42,600,975,933
526701,3,1137,207,1617,2958,2751
526702,3,309,63,351,723,660
526900,3,534,57,579,1170,1110
527004,3,621,51,1032,1707,1656
527005,3,525,60,918,1506,1446
527006,3,1026,96,2013,3135,3039
527007,3,1443,102,1941,3489,3387
527008,3,936,57,1569,2562,2505
527009,3,2511,156,3342,6012,5856
527111,3,783,111,651,1542,1434
527112,3,129,15,177,324,306
527122,3,420,27,363,810,783
527123,3,915,84,1086,2085,2001
527124,3,102,3,72,180,174
527125,3,702,93,867,1665,1569
527131,3,1554,207,2619,4377,4173
527133,3,708,102,687,1494,1395
527134,3,360,33,657,1050,1014
527210,3,1320,120,678,2118,1995
527221,3,342,75,378,795,717
527222,3,228,39,60,327,288
527401,3,1194,192,537,1923,1731
527402,3,1611,225,1338,3174,2946
527501,3,882,75,1398,2358,2280
527502,3,969,87,1206,2259,2175
527503,3,282,18,357,660,642
527504,3,1176,129,1536,2844,2712
527505,3,1167,168,1707,3039,2874
527600,3,171,21,228,420,399
527700,3,615,135,753,1503,1371
527810,3,153,15,273,441,429
527820,3,516,30,288,834,804
527912,3,348,27,780,1152,1128
527913,3,636,90,1176,1902,1812
527914,3,591,81,975,1647,1566
527915,3,366,42,513,924,882
527916,3,213,57,330,597,543
527917,3,75,0,51,129,126
527921,3,129,6,189,324,318
527922,3,339,45,684,1065,1023
527923,3,195,15,189,402,387
527924,3,201,9,231,441,432
527925,3,201,42,81,324,282
527931,3,135,21,195,351,330
527932,3,279,33,465,774,744
527934,3,690,114,678,1482,1368
527935,3,282,24,420,726,702
527936,3,228,24,387,639,615
527937,3,72,0,90,165,162
528000,3,288,60,255,600,543
528200,3,1965,297,1371,3639,3342
528310,3,2064,189,2220,4473,4287
528320,3,699,63,1032,1794,1731
528402,3,669,45,759,1473,1428
528403,3,114,15,192,321,309
528405,3,69,12,60,141,129
528406,3,66,6,72,144,138
528501,3,1767,177,1560,3501,3324
528503,3,1269,117,549,1935,1818
528504,3,1254,120,939,2313,2193
528505,3,804,87,1119,2010,1923
528601,3,1398,126,1683,3204,3078
528602,3,1533,159,1317,3012,2850
528700,3,1266,105,1212,2583,2478
528800,3,1689,156,1017,2868,2709
528900,3,1026,111,387,1527,1416
529000,3,2220,243,972,3435,3192
529100,3,2091,138,1089,3321,3180
529200,3,2034,207,1287,3531,3324
529300,3,1728,219,2073,4023,3801
529401,3,1020,81,1323,2424,2343
529402,3,1212,114,1341,2664,2553
529501,3,765,84,453,1302,1218
529502,3,1305,162,405,1872,1710
529503,3,1284,114,1053,2451,2337
529600,3,870,60,1077,2004,1947
529700,3,1962,234,411,2607,2373
529800,3,1374,165,741,2280,2115
529900,3,1254,141,627,2022,1881
530000,3,2085,246,897,3231,2982
530100,3,1701,204,861,2769,2565
530200,3,2376,240,591,3204,2964
530300,3,2205,222,1116,3540,3321
530400,3,1950,192,867,3012,2820
530500,3,4098,237,600,4938,4701
530600,3,1326,75,618,2016,1941
530700,3,1875,135,945,2955,2820
530800,3,876,60,1110,2046,1989
531001,3,504,30,471,1008,978
531002,3,1194,126,1326,2646,2520
531003,3,924,105,1176,2205,2100
531004,3,1056,120,1146,2322,2202
531100,3,108,24,144,276,255
531200,3,954,93,921,1965,1875
531301,3,555,93,783,1434,1338
531303,3,165,21,147,330,312
531304,3,1560,192,1254,3003,2811
531500,3,168,6,138,312,306
531600,3,120,12,36,168,156
531710,3,129,24,168,321,297
531720,3,516,33,618,1167,1134
531731,3,384,48,357,789,741
531732,3,27,9,3,36,30
531800,3,375,39,351,765,726
532000,3,1695,222,1293,3210,2988
532200,3,39,9,138,186,177
532300,3,57,3,69,129,126
532400,3,30,3,75,108,105
532501,3,513,81,630,1221,1143
532502,3,129,9,78,216,210
532601,3,219,27,186,432,402
532602,3,84,15,57,150,138
532700,3,300,45,306,648,606
532901,3,429,30,405,864,834
532902,3,951,99,672,1719,1623
532903,3,204,21,189,411,393
532904,3,168,24,204,396,372
533000,3,1533,159,1890,3582,3423
533100,3,522,87,639,1248,1161
533200,3,1053,243,2178,3474,3231
533300,3,1005,96,1887,2985,2889
533400,3,375,42,651,1065,1023
533501,3,942,87,1047,2079,1992
533502,3,1467,174,1824,3465,3288
533602,3,150,12,492,657,645
533603,3,921,114,1581,2616,2502
533604,3,225,24,474,726,699
533800,3,372,48,606,1026,978
533901,3,942,126,876,1941,1815
533902,3,429,42,543,1008,972
533903,3,159,18,147,324,306
534100,3,660,63,897,1623,1557
534200,3,951,138,1470,2559,2421
534300,3,1386,153,1623,3165,3012
534400,3,1599,192,1860,3654,3459
534500,3,957,135,945,2037,1905
534602,3,102,9,126,240,231
534603,3,969,114,801,1884,1770
534604,3,1593,168,1290,3051,2883
534800,3,1233,117,1839,3192,3075
534901,3,924,93,939,1953,1860
534902,3,1266,135,2148,3549,3414
535000,3,165,39,120,324,285
535100,3,246,21,300,567,546
535211,3,87,6,99,192,186
535212,3,78,9,105,192,183
535220,3,720,54,744,1518,1461
535231,3,327,27,252,606,579
535232,3,390,51,339,780,729
535241,3,756,102,1197,2058,1953
535242,3,363,21,318,702,678
535250,3,822,75,777,1677,1602
535261,3,390,21,342,753,732
535262,3,312,42,174,528,483
535310,3,537,66,729,1332,1263
535320,3,249,33,255,537,504
535330,3,753,129,588,1467,1338
535340,3,789,135,582,1503,1368
535350,3,285,75,216,573,498
535360,3,981,150,1038,2166,2016
535370,3,687,135,687,1509,1371
535380,3,33,12,72,117,105
535501,3,966,63,1344,2373,2310
535502,3,1416,117,1815,3345,3228
535600,3,1359,159,1452,2967,2811
535700,3,207,27,348,582,555
535800,3,1308,123,1899,3327,3204
535900,3,399,51,366,816,765
536000,3,711,48,1353,2112,2061
536201,3,1257,153,1167,2574,2421
536202,3,1290,126,1701,3117,2991
536203,3,747,45,1080,1872,1830
536400,3,180,24,243,450,426
536503,3,669,114,1155,1938,1821
536505,3,297,30,192,522,492
536506,3,0,0,0,0,0
536508,3,0,0,0,6,0
536509,3,0,0,0,0,0
536510,3,0,0,0,0,0
536512,3,177,30,132,342,312
536513,3,834,78,1854,2766,2691
536514,3,1008,159,1929,3096,2937
536515,3,852,105,1290,2244,2142
536516,3,1248,150,1455,2853,2703
536517,3,930,87,1602,2622,2535
536611,3,93,15,81,186,171
536613,3,0,0,0,3,0
536614,3,471,45,939,1455,1410
536615,3,759,90,1431,2277,2187
536620,3,1068,180,2226,3474,3294
536630,3,1536,240,2412,4188,3948
536641,3,219,36,321,576,540
536642,3,645,111,981,1737,1626
536651,3,348,48,288,681,636
536653,3,801,96,711,1605,1512
536654,3,876,123,1044,2046,1920
536810,3,2109,162,1359,3633,3471
536821,3,2052,153,1965,4173,4020
536822,3,12,3,54,66,66
536831,3,2088,192,1893,4173,3984
536832,3,1737,162,2106,4005,3843
537000,3,1536,120,2571,4224,4104
537100,3,1293,138,1260,2694,2553
537201,3,1284,123,1770,3180,3057
537202,3,1008,66,1623,2697,2631
537301,3,1935,147,1779,3858,3711
537302,3,576,75,648,1296,1224
537400,3,1032,108,840,1983,1872
537500,3,1269,153,876,2301,2145
537601,3,1584,282,1485,3351,3066
537602,3,1587,177,2970,4734,4557
537700,3,1032,159,552,1743,1581
537800,3,297,42,237,579,534
537900,3,1629,189,2778,4596,4404
538000,3,906,102,1212,2217,2115
538101,3,936,72,510,1518,1446
538102,3,1998,180,1509,3687,3504
538201,3,1164,108,765,2040,1932
538202,3,18,3,0,24,21
538301,3,435,39,591,1065,1023
538302,3,1065,162,1293,2520,2358
538303,3,1113,135,1542,2793,2655
538501,3,1170,162,966,2301,2139
538502,3,1755,189,1638,3579,3393
538601,3,978,144,1161,2283,2139
538602,3,381,84,507,972,885
538721,3,72,21,99,189,171
538722,3,159,57,135,354,297
538731,3,177,48,225,447,402
538732,3,771,102,1674,2550,2445
538741,3,1134,396,1089,2619,2223
538742,3,699,162,747,1608,1446
538811,3,666,81,1239,1986,1905
538812,3,0,0,0,0,0
538820,3,750,228,1119,2097,1872
538831,3,153,21,117,288,270
538832,3,408,36,645,1092,1053
538841,3,537,78,348,966,885
538842,3,189,21,126,333,312
538850,3,549,87,654,1293,1203
538861,3,60,15,45,120,105
538863,3,204,60,300,561,501
538864,3,201,36,279,516,477
539000,3,462,48,243,750,702
539100,3,1365,339,834,2535,2199
539200,3,783,159,552,1494,1338
539310,3,879,105,468,1455,1347
539320,3,891,135,1113,2142,2004
539400,3,933,168,648,1752,1584
539500,3,579,75,765,1422,1344
539600,3,837,135,192,1164,1026
539700,3,537,57,435,1032,975
539800,3,420,54,741,1215,1161
539900,3,561,63,483,1107,1044
540000,3,1230,162,1944,3336,3174
540100,3,684,78,618,1380,1302
540200,3,756,135,441,1332,1197
540300,3,108,33,69,210,174
540410,3,720,180,144,1047,867
540420,3,993,213,309,1515,1299
540510,3,768,132,921,1821,1692
540520,3,951,231,546,1728,1497
540600,3,711,132,405,1251,1116
540700,3,102,42,36,183,141
540900,3,312,33,231,576,543
541000,3,1113,117,1038,2268,2151
541311,3,303,48,804,1152,1104
541312,3,258,42,126,426,384
541313,3,105,15,225,345,330
541315,3,0,0,0,6,0
541316,3,168,18,252,441,423
541317,3,168,18,396,585,567
541318,3,27,6,36,69,66
541319,3,381,33,762,1176,1143
541320,3,642,120,372,1131,1011
541333,3,96,9,291,396,387
541334,3,111,18,75,204,186
541335,3,594,105,1014,1710,1608
541342,3,90,3,15,108,102
541344,3,219,9,255,483,471
541345,3,147,39,150,336,297
541346,3,309,21,117,447,426
541347,3,54,6,141,198,195
541348,3,66,18,72,156,138
541501,3,39,12,24,75,63
541502,3,0,0,0,0,0
541503,3,45,0,3,48,45
541710,3,567,60,582,1212,1152
541720,3,1713,165,984,2862,2697
541730,3,1635,225,1215,3075,2853
541740,3,1203,84,1557,2847,2763
541750,3,564,48,930,1539,1491
541760,3,720,72,789,1581,1509
541900,3,954,105,1317,2373,2268
542000,3,228,30,243,498,471
542100,3,267,129,144,537,411
542200,3,579,60,588,1230,1167
542300,3,195,42,126,363,321
542410,3,1221,144,1062,2427,2283
542421,3,252,30,447,732,699
542422,3,1044,210,1005,2262,2052
542430,3,1299,123,954,2379,2253
542440,3,1230,153,1611,2991,2841
542511,3,180,57,159,396,336
542513,3,0,0,0,0,0
542514,3,42,6,39,87,81
542520,3,207,42,213,459,420
542530,3,1176,186,1611,2970,2784
542540,3,504,123,693,1320,1197
542550,3,495,117,396,1008,891
542561,3,189,57,141,384,330
542562,3,729,207,612,1548,1341
542600,3,2187,444,2094,4722,4278
542700,3,627,180,333,1137,957
542800,3,1461,399,1044,2904,2508
542901,3,174,30,114,318,291
542903,3,414,90,390,891,801
542904,3,105,27,87,219,192
542905,3,0,0,0,0,0
542906,3,909,222,1038,2175,1950
543301,3,1017,105,636,1755,1650
543302,3,303,30,141,474,444
543303,3,150,18,123,291,276
543601,3,603,78,453,1137,1059
543602,3,198,30,108,336,306
543800,3,117,30,114,261,231
543901,3,315,48,591,954,906
543902,3,108,27,270,408,381
543903,3,501,84,750,1338,1254
544001,3,618,81,669,1368,1287
544002,3,696,96,768,1554,1461
544003,3,174,21,213,408,387
544004,3,330,48,192,570,522
544200,3,1554,186,1401,3141,2955
544300,3,1782,198,1362,3345,3144
544400,3,1137,180,573,1890,1710
544500,3,1080,108,1668,2856,2745
544600,3,1458,198,882,2538,2337
544701,3,693,48,801,1542,1494
544702,3,918,225,378,1521,1296
544801,3,1182,174,567,1923,1749
544802,3,945,174,474,1596,1419
544900,3,648,63,1008,1716,1653
545201,3,111,6,63,180,171
545202,3,69,12,120,201,189
545204,3,264,39,213,516,477
545205,3,138,15,78,228,216
545206,3,0,0,0,0,0
545301,3,246,30,189,468,435
545302,3,276,36,249,561,525
545303,3,99,18,84,201,186
545304,3,225,51,315,594,540
545500,3,1605,159,1233,2997,2838
545611,3,468,51,1017,1539,1485
545621,3,393,30,1113,1530,1503
545631,3,459,75,822,1356,1281
545632,3,120,21,117,261,240
545710,3,375,54,456,885,831
545721,3,438,30,666,1134,1104
545722,3,282,39,297,618,576
545730,3,474,48,852,1374,1326
545740,3,651,126,1014,1791,1662
545750,3,183,18,264,465,447
545761,3,198,12,192,402,387
545762,3,309,18,441,768,753
545811,3,210,27,321,555,528
545812,3,138,15,366,516,504
545821,3,729,114,1278,2121,2007
545822,3,111,30,123,264,234
545831,3,96,12,177,285,273
545832,3,231,15,261,507,489
545841,3,396,36,552,981,945
545842,3,627,72,285,984,912
545851,3,396,42,585,1023,981
545852,3,216,24,282,516,495
545860,3,321,42,471,831,789
545911,3,207,33,207,447,417
545912,3,153,15,93,264,246
545913,3,87,6,99,189,183
546100,3,375,42,483,897,858
546200,3,498,33,456,990,957
546300,3,393,33,627,1053,1020
546400,3,168,9,42,216,207
546500,3,1683,312,1215,3210,2895
546600,3,1905,249,1419,3573,3324
546700,3,1311,240,591,2145,1905
546801,3,861,99,1266,2229,2127
546802,3,984,141,1149,2271,2130
546901,3,990,135,789,1914,1782
546902,3,990,102,786,1875,1776
547001,3,939,81,849,1869,1791
547002,3,939,72,1020,2034,1959
547100,3,1845,162,3396,5406,5241
547200,3,1476,114,2625,4218,4101
547300,3,1869,126,2490,4485,4356
547400,3,1200,138,1305,2643,2502
547600,3,1323,165,1260,2751,2583
547700,3,1116,129,960,2208,2076
547800,3,663,81,1023,1770,1686
547900,3,1491,237,1470,3192,2958
548000,3,1620,183,1365,3165,2985
548100,3,1062,120,1311,2493,2373
548200,3,1200,159,1002,2361,2205
548300,3,1776,204,1413,3390,3186
548400,3,12,0,18,30,27
548500,3,846,135,345,1326,1188
548611,3,1245,291,471,2007,1716
548612,3,1080,261,510,1854,1590
548620,3,1425,294,873,2592,2301
548810,3,561,90,426,1077,984
548821,3,762,66,1491,2319,2253
548822,3,177,12,561,753,738
548831,3,1041,75,1836,2952,2877
548832,3,828,78,1587,2493,2415
548833,3,204,9,627,840,828
549000,3,135,39,216,390,351
549100,3,597,75,879,1551,1476
549200,3,897,96,1134,2130,2034
549400,3,150,18,261,429,411
549500,3,1182,138,1692,3012,2877
549601,3,69,9,81,159,150
549602,3,864,111,1425,2406,2292
549800,3,1005,153,1485,2643,2490
549901,3,144,18,210,372,354
549902,3,0,0,0,6,0
550101,3,624,96,933,1656,1557
550102,3,1074,180,1104,2358,2181
550200,3,381,42,378,801,759
550500,3,411,72,630,1116,1044
550600,3,102,21,228,348,330
550700,3,633,114,960,1707,1593
550800,3,330,48,654,1032,981
550901,3,1635,159,2253,4047,3888
550902,3,243,12,78,330,318
551012,3,270,33,411,711,678
551013,3,120,15,237,372,357
551014,3,207,24,447,678,654
551021,3,186,21,441,651,624
551022,3,741,63,1716,2520,2460
551023,3,147,21,489,663,639
551024,3,453,69,1239,1761,1692
551030,3,150,21,243,414,393
551111,3,645,72,1143,1860,1791
551112,3,690,144,1344,2181,2037
551120,3,141,33,237,411,378
551301,3,1308,207,1338,2850,2643
551302,3,966,147,1071,2181,2034
551400,3,1254,174,1293,2721,2544
551501,3,780,93,858,1731,1638
551502,3,648,57,870,1578,1521
551503,3,714,114,687,1515,1401
551600,3,417,51,801,1272,1218
551700,3,1341,96,1365,2802,2706
551800,3,342,39,237,621,579
551900,3,906,54,657,1614,1560
552001,3,399,30,312,747,711
552002,3,621,57,486,1164,1107
552100,3,1251,126,1656,3030,2904
552200,3,759,54,693,1503,1452
552300,3,939,102,1281,2322,2220
552400,3,1149,126,1413,2688,2562
552500,3,1575,192,2145,3915,3720
552701,3,135,15,300,453,435
552702,3,768,111,1245,2121,2010
552800,3,897,102,1548,2550,2445
552900,3,51,3,126,186,177
553001,3,57,9,57,120,114
553002,3,222,42,291,552,510
553003,3,366,36,486,891,855
553004,3,393,51,492,936,888
553101,3,1089,132,1368,2592,2457
553102,3,600,99,1038,1737,1638
553200,3,459,57,552,1068,1011
553301,3,102,9,72,186,174
553302,3,1026,174,720,1920,1746
553400,3,102,6,120,228,225
553500,3,717,42,510,1269,1227
553601,3,612,114,792,1518,1404
553700,3,552,72,321,945,876
553800,3,285,36,390,711,675
553900,3,240,57,372,666,609
554010,3,1296,174,1578,3048,2874
554020,3,1323,174,1539,3036,2862
554111,3,231,15,285,528,513
554113,3,183,27,357,570,543
554114,3,102,6,189,297,291
554115,3,174,27,450,651,624
554120,3,210,24,201,435,411
554130,3,201,27,171,396,372
554300,3,24,9,27,57,51
554400,3,387,51,339,777,726
554500,3,288,57,297,645,588
554700,3,420,93,372,885,792
554800,3,258,75,330,666,588
554900,3,474,42,411,927,885
555000,3,405,36,339,783,744
