meshblock_id,census_year_id,doctortates,level_five_or_six,level_four,level_one,level_seven,level_three,level_two,masters,no_qualification,not_elsewhere_included,overseas_secondary,postgraduate,total,total_stated
32200,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15
32300,2,0,6,15,15,3,3,6,3,21,15,0,3,93,78
32400,2,0,0,0,0,0,0,0,0,0,0,0,0,18,12
32501,2,0,3,3,3,3,3,6,0,18,12,0,0,54,42
32502,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32600,2,0,6,6,15,0,6,6,0,27,15,3,0,78,66
32700,2,0,0,0,0,0,0,0,0,9,6,0,0,24,15
32800,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9
32900,2,0,0,0,0,0,0,0,0,0,0,0,0,24,15
33000,2,0,9,6,6,0,9,3,0,6,6,3,0,51,45
33100,2,0,12,12,18,12,6,6,3,24,15,3,0,111,96
33200,2,0,0,0,0,0,0,0,0,0,0,0,0,24,27
33300,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12
33400,2,0,3,6,6,3,3,6,0,9,6,3,0,39,33
33500,2,0,0,0,0,0,0,0,0,0,0,0,0,18,15
33600,2,3,9,18,15,9,6,6,0,15,21,6,0,114,90
33700,2,0,9,12,27,15,9,12,0,24,30,12,3,156,123
33800,2,3,9,12,9,9,3,12,3,24,15,3,3,105,87
33900,2,0,6,3,12,3,3,6,3,18,3,3,0,60,54
34000,2,0,0,3,3,3,3,6,0,6,12,0,0,36,27
34101,2,3,9,24,18,9,9,27,6,18,21,6,3,150,129
34102,2,0,0,0,0,0,0,0,0,0,0,0,0,24,18
34201,2,0,3,6,9,3,6,9,0,15,9,3,0,66,54
34202,2,0,15,6,12,6,6,3,0,18,15,3,3,84,69
34301,2,0,3,6,9,9,0,6,0,6,9,0,3,48,39
34302,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
34400,2,0,12,12,6,9,3,6,0,15,3,3,0,63,63
34500,2,0,6,6,6,0,3,3,0,9,0,3,3,33,33
34600,2,3,6,3,6,9,3,3,0,12,6,0,0,54,48
34700,2,0,6,6,6,6,9,9,0,15,30,3,0,96,66
34800,2,0,3,3,6,3,3,0,0,3,3,3,0,27,21
34900,2,0,6,6,6,3,0,3,3,9,9,0,3,48,39
35000,2,3,9,3,9,3,0,9,0,15,6,3,3,60,51
35100,2,0,0,0,0,0,0,0,0,0,9,0,0,18,9
35200,2,0,3,9,12,6,6,12,0,27,9,0,0,93,81
35300,2,0,0,0,0,0,0,0,0,0,0,0,0,21,15
35401,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
35402,2,0,0,0,0,0,0,0,0,6,9,0,0,24,12
35501,2,0,3,0,9,0,3,3,0,15,3,3,0,39,33
35502,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6
35600,2,0,3,3,3,3,3,6,0,12,6,3,0,39,33
35700,2,0,6,12,18,9,6,12,0,15,6,9,0,93,87
35800,2,0,6,6,9,6,0,9,3,27,21,0,0,90,69
35900,2,0,6,6,15,6,9,12,0,18,9,3,0,90,78
36000,2,0,6,0,3,0,0,3,3,9,6,3,3,33,27
36100,2,0,3,3,6,3,3,9,0,9,12,0,0,51,39
36202,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
36203,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
36204,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
36301,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12
36302,2,3,6,3,12,0,3,6,0,12,9,3,0,60,51
36303,2,0,0,0,0,0,0,0,0,0,0,0,0,21,18
36401,2,0,3,3,6,6,0,3,3,9,9,0,0,36,27
36402,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6
36500,2,0,3,3,9,0,3,3,0,9,12,0,0,42,30
36600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36700,2,0,3,6,3,6,3,6,0,24,27,3,0,78,51
36800,2,0,0,0,0,0,0,0,0,9,0,0,0,21,18
36901,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0
36902,2,0,0,0,0,0,0,0,0,0,0,0,0,12,6
37000,2,0,3,9,15,0,15,15,0,57,144,0,0,264,117
37100,2,0,0,0,0,0,0,0,0,0,9,0,0,21,12
37202,2,0,0,0,0,0,0,0,0,6,9,0,0,18,12
37203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37301,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
37302,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
37401,2,0,3,9,9,3,6,3,0,21,15,3,0,72,54
37402,2,0,6,0,12,0,9,3,0,27,33,0,0,96,60
37501,2,0,0,6,9,6,3,3,0,18,9,0,0,54,45
37502,2,0,0,0,0,0,0,0,0,9,9,0,0,21,12
37600,2,0,0,6,3,0,0,0,0,9,9,0,0,33,24
37701,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12
37702,2,0,0,0,0,0,0,0,0,6,6,0,0,18,9
37802,2,0,9,12,24,0,6,12,0,36,51,3,3,153,102
37803,2,0,3,0,3,3,3,3,0,12,3,3,0,36,30
37804,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6
37805,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
37806,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37807,2,0,6,6,9,3,6,6,3,6,12,0,0,57,45
37901,2,0,3,6,9,0,0,0,0,9,6,0,0,30,24
37902,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38001,2,0,0,0,0,0,0,0,0,6,0,0,0,21,18
38002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38100,2,0,3,6,6,0,3,6,0,21,12,0,0,57,42
38200,2,0,0,3,9,0,6,3,0,15,9,0,0,42,36
38300,2,0,6,0,6,3,0,0,0,9,3,0,0,27,27
38400,2,0,0,0,0,0,0,0,0,9,0,0,0,21,18
38500,2,0,6,3,9,0,3,3,0,12,9,0,0,45,36
38600,2,0,3,3,6,3,0,6,0,12,6,0,0,42,39
38700,2,0,0,6,3,0,0,3,0,18,12,0,0,42,30
38800,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
38900,2,0,0,0,0,0,0,0,0,9,0,0,0,24,18
39000,2,0,6,6,6,0,6,0,0,21,15,0,0,63,45
39100,2,0,0,6,6,3,3,3,0,6,6,0,0,33,27
39200,2,0,3,6,9,0,3,3,0,12,3,3,0,33,33
39300,2,0,0,0,6,0,0,0,0,0,0,0,0,15,15
39400,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
39500,2,0,3,6,12,0,3,6,0,12,15,0,0,51,36
39600,2,0,0,0,0,0,0,3,0,18,21,0,0,42,21
39701,2,0,0,0,0,0,0,0,0,0,9,0,0,15,0
39702,2,0,0,0,0,0,0,0,0,6,0,0,0,21,18
39800,2,0,3,3,0,0,3,0,0,9,9,0,0,30,18
39900,2,0,6,6,3,3,3,3,0,18,21,0,0,66,45
40001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40002,2,0,0,0,0,0,0,0,0,6,0,0,0,12,9
40100,2,0,0,0,0,0,0,0,0,6,0,0,0,18,15
40200,2,0,0,0,3,0,0,0,3,9,12,3,0,27,15
40300,2,0,0,0,0,0,0,0,0,0,6,0,0,9,0
40400,2,0,0,0,0,0,0,0,0,9,9,0,0,24,15
40501,2,0,0,3,3,0,3,0,0,24,9,0,0,48,39
40502,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40601,2,0,3,0,9,3,3,6,0,9,9,0,0,36,30
40602,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40701,2,0,9,6,15,6,9,12,0,30,9,0,0,93,81
40702,2,0,3,0,6,0,0,3,0,15,6,0,3,36,30
40703,2,0,6,9,9,6,6,6,0,24,9,0,0,75,66
40801,2,0,6,6,9,3,3,3,0,27,12,0,0,72,57
40802,2,0,6,3,3,0,3,3,0,12,9,0,0,33,27
40900,2,0,3,9,12,6,3,6,0,15,12,0,0,69,57
41000,2,0,0,3,3,0,3,0,0,24,21,0,0,54,33
41100,2,0,9,3,9,3,6,9,3,27,12,3,0,87,75
41200,2,0,15,3,9,3,12,9,3,33,33,3,0,126,93
41300,2,0,6,12,21,6,9,15,3,42,21,0,0,138,117
41401,2,0,0,3,6,0,0,3,0,15,6,3,0,36,33
41402,2,0,3,0,9,0,3,6,0,21,15,0,0,66,51
41403,2,0,3,6,6,6,6,6,0,21,15,0,0,69,54
41500,2,0,0,0,6,0,0,0,0,0,0,0,0,12,12
41600,2,0,3,0,6,3,0,3,0,21,12,0,0,51,39
41700,2,0,3,6,15,0,6,6,0,30,21,3,0,96,75
41800,2,0,3,9,9,3,3,6,0,24,18,0,3,78,60
41900,2,0,0,9,12,0,3,6,0,12,21,3,0,66,45
42001,2,0,0,6,3,0,3,3,0,27,15,0,0,60,42
42002,2,0,3,6,12,3,0,3,0,30,21,0,0,78,57
42101,2,0,0,0,0,0,0,0,0,6,0,0,0,18,15
42102,2,0,0,3,6,3,3,3,0,12,15,0,0,42,27
42103,2,0,3,3,9,0,3,3,0,15,15,0,0,54,39
42201,2,0,0,0,0,0,0,0,0,3,45,0,0,48,0
42202,2,0,3,6,21,3,18,12,0,48,39,3,0,153,114
42300,2,0,6,9,12,3,6,9,0,27,27,3,3,105,78
42400,2,0,3,6,9,0,9,3,0,24,15,3,0,78,60
42500,2,0,3,6,3,0,0,9,0,15,33,6,0,81,48
42600,2,0,0,3,3,6,3,3,0,6,12,0,0,33,24
42700,2,0,0,0,12,3,9,0,0,21,12,0,0,63,48
42800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42900,2,0,0,3,6,0,3,3,0,15,12,3,0,48,36
43000,2,0,6,3,3,0,3,6,0,33,33,3,0,87,57
43100,2,0,6,0,9,3,3,9,0,18,21,0,0,75,54
43200,2,0,0,9,9,0,6,6,0,27,27,0,0,87,57
43300,2,0,0,3,3,3,0,3,0,15,12,0,0,39,27
43400,2,0,0,0,0,0,0,0,0,0,0,0,0,24,18
43500,2,0,6,9,15,3,6,6,0,24,18,0,0,90,72
43600,2,3,3,3,6,6,3,3,0,9,9,3,3,42,36
43700,2,0,0,0,0,0,0,0,0,0,6,0,0,21,15
43800,2,0,9,21,18,9,3,12,0,21,6,6,3,108,99
43902,2,0,3,3,0,3,0,3,0,9,0,3,0,30,27
43904,2,0,6,9,15,9,6,12,3,12,3,6,0,78,75
43905,2,0,6,9,27,6,6,12,3,21,9,3,3,105,96
43906,2,0,15,24,24,12,12,18,3,36,24,9,3,174,147
43907,2,0,12,9,15,12,6,12,0,24,9,9,0,102,93
44003,2,0,9,15,30,6,6,15,0,30,21,6,0,135,114
44004,2,0,12,9,6,6,3,15,0,18,6,9,0,87,81
44005,2,0,18,15,24,12,12,15,3,12,6,6,3,120,114
44006,2,0,6,6,9,3,3,6,3,21,27,6,0,90,60
44007,2,0,0,0,0,0,0,0,0,0,6,0,0,15,9
44008,2,0,9,3,3,6,3,9,0,6,3,3,0,45,42
44101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44102,2,3,12,12,21,18,6,15,3,54,54,9,0,201,150
44201,2,0,3,3,6,3,0,3,0,18,9,3,0,42,36
44202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44301,2,0,6,6,6,12,9,0,3,12,12,0,0,63,54
44302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44402,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
44403,2,0,9,9,15,9,3,3,3,9,3,9,3,72,69
44404,2,3,21,6,12,15,15,12,0,42,9,12,3,144,138
44405,2,3,6,9,9,3,3,6,6,9,6,3,0,57,48
44406,2,0,15,21,18,9,6,12,3,18,6,9,3,114,111
44501,2,0,27,27,33,18,21,27,3,33,9,18,3,222,213
44503,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12
44504,2,0,12,6,6,3,6,6,0,15,3,3,0,60,57
44505,2,0,9,18,12,6,3,15,0,21,3,6,0,93,90
44506,2,0,0,0,0,0,0,0,0,0,0,0,0,12,15
44507,2,0,12,9,12,6,6,9,0,9,3,6,0,75,75
44508,2,3,6,6,6,6,0,6,0,6,3,0,0,42,39
44602,2,0,12,9,18,12,3,6,3,6,21,9,0,99,78
44603,2,0,6,3,3,6,0,3,0,6,0,0,0,33,30
44604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44605,2,0,9,9,9,3,3,3,0,15,6,12,3,69,60
44606,2,0,3,0,6,3,6,3,0,6,3,6,0,33,30
44607,2,0,3,3,9,0,0,6,0,15,3,3,0,48,45
44608,2,0,0,0,0,0,0,0,0,0,0,0,0,24,21
44609,2,0,6,3,3,3,3,0,0,3,3,6,0,33,30
44610,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12
44611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44701,2,0,3,3,15,3,3,6,0,24,9,12,0,78,72
44702,2,0,21,21,15,12,9,6,0,24,9,3,6,126,117
44703,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
44801,2,0,18,15,9,15,9,21,0,27,6,6,0,129,123
44803,2,0,3,0,9,6,6,6,0,6,3,6,3,45,45
44804,2,0,6,6,3,3,3,3,0,6,3,3,0,39,33
44805,2,0,3,3,3,3,0,0,3,3,3,3,0,27,27
44806,2,0,6,9,12,0,3,6,3,15,0,3,0,54,51
44807,2,0,6,6,6,0,6,6,3,6,3,0,0,42,39
44808,2,0,3,6,9,6,3,6,0,6,3,0,0,45,39
44901,2,0,0,6,6,6,0,6,0,9,3,0,0,36,33
44902,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
45000,2,0,0,3,12,0,3,3,0,24,6,0,3,51,48
45100,2,0,0,6,6,3,3,6,0,15,3,3,0,36,36
45200,2,0,3,3,9,0,0,6,3,9,0,3,0,36,36
45300,2,0,0,6,12,3,0,3,0,15,3,0,3,48,45
45400,2,0,6,3,6,0,0,6,0,12,9,3,0,45,39
45500,2,0,3,0,0,0,3,3,0,6,3,0,0,27,27
45600,2,0,3,0,6,0,3,0,0,12,3,0,0,27,24
45700,2,0,0,0,0,0,0,0,0,0,0,0,0,18,15
45800,2,0,0,3,6,0,0,3,0,15,6,3,0,36,30
45901,2,0,0,3,9,0,0,3,0,12,6,0,0,33,27
45902,2,0,3,0,9,0,3,3,0,6,0,0,0,27,24
46001,2,0,0,0,6,0,0,0,0,0,0,0,0,21,21
46002,2,0,0,0,0,0,0,0,0,9,0,0,0,18,15
46100,2,0,3,0,6,0,3,0,0,15,0,0,0,27,30
46200,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6
46300,2,0,3,3,3,0,0,3,0,9,3,0,0,27,27
46400,2,0,6,3,3,0,0,3,0,12,6,0,0,39,30
46500,2,0,0,0,0,0,0,0,0,15,0,0,0,24,21
46600,2,0,0,0,0,0,0,0,0,6,0,0,0,12,12
46700,2,0,0,0,0,0,3,3,0,9,18,0,0,33,15
46801,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
46802,2,0,0,0,0,0,0,0,0,6,0,0,0,9,9
46901,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
46902,2,0,0,0,0,0,0,0,0,0,6,0,0,9,0
47001,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
47002,2,0,3,3,3,0,3,0,0,12,3,0,0,30,24
47100,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
47200,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9
47301,2,0,0,0,3,3,0,3,0,15,6,0,0,33,27
47302,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
47400,2,0,0,0,0,0,0,0,0,0,6,0,0,12,6
47500,2,0,0,0,0,0,0,0,0,0,6,0,0,12,9
47601,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15
47602,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
47603,2,0,3,6,15,3,0,9,0,9,6,3,0,60,54
47701,2,0,3,0,3,3,3,3,3,12,3,0,0,30,27
47702,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
47801,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9
47802,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
47901,2,0,9,6,6,0,3,0,3,9,0,3,0,39,39
47902,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
48001,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15
48003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48004,2,0,6,3,3,0,0,3,0,9,6,3,0,33,27
48101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48102,2,0,0,0,0,0,0,0,0,6,0,0,0,21,18
48201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48203,2,0,3,0,0,0,3,0,0,21,3,0,0,33,30
48204,2,0,3,3,6,3,3,3,0,24,12,3,0,54,42
48205,2,0,0,0,0,0,0,0,0,6,0,0,0,18,18
48301,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48303,2,0,6,12,9,6,3,3,0,21,3,3,0,63,63
48304,2,0,3,0,3,0,3,6,0,9,12,3,0,42,30
48403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48404,2,0,12,15,9,6,6,3,0,24,12,15,0,105,93
48405,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48407,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
48408,2,3,12,9,9,9,9,6,6,9,3,9,3,81,78
48409,2,0,18,18,9,3,3,6,3,24,9,9,0,102,93
48410,2,0,9,15,9,6,6,6,0,21,9,15,0,99,93
48500,2,0,3,3,3,6,3,0,0,21,6,0,0,45,42
48601,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
48602,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
48701,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
48702,2,0,3,6,12,0,3,12,3,9,9,3,0,63,54
48800,2,0,0,0,0,0,0,0,0,9,0,0,0,21,18
48900,2,0,0,0,6,0,0,0,0,12,6,0,0,27,21
49000,2,0,3,3,6,0,3,3,0,21,15,0,0,48,36
49102,2,0,3,0,6,0,3,0,0,15,6,0,0,33,27
49103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49104,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
49105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49203,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49204,2,0,21,18,24,15,18,12,3,42,15,18,9,189,177
49205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49206,2,0,15,9,12,6,6,12,0,18,15,6,3,99,87
49302,2,3,27,24,24,12,6,12,3,27,6,12,3,150,144
49303,2,0,3,6,3,6,3,0,0,3,3,0,3,33,27
49304,2,0,0,0,0,6,0,0,0,0,0,0,0,15,9
49305,2,0,3,3,3,3,3,6,0,9,3,0,0,36,36
49306,2,0,9,3,6,9,3,6,0,3,0,6,0,48,45
49307,2,0,6,12,0,3,3,0,3,3,0,6,0,39,36
49401,2,0,21,21,18,9,12,18,0,21,6,12,0,135,129
49403,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0
49404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49405,2,0,6,9,3,12,6,9,3,9,0,3,3,63,63
49406,2,0,3,6,9,3,3,3,0,15,3,3,0,54,48
49407,2,0,9,3,6,3,3,6,0,18,3,0,0,54,54
49501,2,0,6,0,3,3,3,0,0,9,3,0,0,30,24
49502,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
49503,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
49504,2,0,3,12,9,9,6,6,0,12,6,9,0,63,60
49505,2,0,6,6,3,3,3,0,0,6,3,3,0,30,30
49506,2,0,0,0,0,0,0,0,0,0,0,0,0,21,18
49507,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
49600,2,0,12,18,24,21,12,15,0,24,15,9,3,153,138
49700,2,0,30,27,33,12,15,18,3,39,18,12,9,216,198
49801,2,0,12,9,15,6,12,12,0,24,57,9,0,159,102
49802,2,0,27,21,30,15,9,30,3,36,18,12,3,201,183
49901,2,0,15,15,12,3,0,9,0,15,3,3,0,78,75
49903,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12
49904,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
49905,2,0,12,6,6,3,3,9,0,6,3,3,0,45,42
50001,2,0,9,9,6,12,0,12,0,12,0,0,3,63,60
50002,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
50003,2,0,6,3,9,6,0,0,0,3,3,3,0,36,33
50004,2,0,3,3,6,0,0,3,0,9,3,0,0,27,24
50100,2,0,33,30,33,27,6,27,3,51,21,18,9,261,240
50201,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
50202,2,0,0,0,0,0,0,0,0,0,0,0,0,6,9
50303,2,0,9,9,12,6,3,9,0,9,6,6,0,66,60
50304,2,0,3,6,6,0,0,0,0,12,6,3,0,36,30
50305,2,0,0,6,9,3,3,3,0,12,9,9,0,57,48
50306,2,0,9,6,9,3,3,3,0,9,6,3,0,51,45
50307,2,0,3,9,6,0,3,3,0,9,12,3,0,45,33
50308,2,0,3,0,6,3,3,0,3,6,6,3,0,33,27
50309,2,0,9,3,6,0,9,6,0,12,3,3,3,57,51
50310,2,0,3,9,6,3,3,3,0,3,6,3,3,42,36
50311,2,0,9,6,3,3,3,3,0,6,3,3,0,36,33
50400,2,0,9,3,12,3,3,6,0,18,9,6,0,72,60
50501,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
50502,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
50602,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50603,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50604,2,0,0,0,0,0,0,0,0,0,0,0,0,18,12
50605,2,3,3,3,9,3,3,3,0,18,6,3,0,48,42
50701,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15
50703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50705,2,0,12,12,6,6,3,6,0,21,6,9,3,84,81
50706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50707,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
50708,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50802,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
50803,2,0,0,0,3,0,0,0,0,39,18,0,0,60,45
50804,2,3,12,18,12,6,3,9,0,27,9,9,3,111,102
50805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50806,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50902,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
51000,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
51101,2,0,3,3,3,3,0,3,0,3,21,3,0,42,21
51102,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
51201,2,3,3,6,12,12,6,6,3,12,9,9,0,75,69
51202,2,0,6,3,6,3,0,3,3,9,0,3,3,42,39
51300,2,0,12,15,15,15,6,12,0,18,9,6,0,114,105
51401,2,0,6,15,15,9,6,12,3,12,6,15,3,99,96
51402,2,0,0,0,0,0,0,0,0,0,0,0,0,27,21
51403,2,0,6,12,6,9,3,9,0,6,3,3,0,63,57
51405,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51406,2,0,12,9,24,6,9,12,0,30,27,12,6,150,123
51407,2,0,9,6,9,6,6,9,0,9,15,9,0,84,69
51408,2,0,9,9,12,6,6,9,3,21,9,6,3,87,78
51409,2,0,6,6,15,6,0,6,0,9,12,6,3,69,57
51501,2,0,6,9,15,3,6,3,0,9,3,6,0,60,57
51502,2,0,6,6,0,3,3,3,0,6,3,3,0,33,27
51504,2,0,0,0,0,0,0,0,0,0,9,0,0,21,12
51505,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
51506,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
51507,2,0,0,0,0,0,0,0,0,6,0,0,0,24,18
51508,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51601,2,0,12,6,6,6,0,9,3,18,6,6,0,66,63
51602,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51700,2,0,3,3,3,0,0,9,0,15,9,3,0,45,36
51800,2,0,6,0,3,3,0,3,0,9,3,3,0,30,27
51900,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
52001,2,0,0,0,0,0,0,0,0,15,0,0,0,27,21
52002,2,0,0,0,0,0,0,0,0,0,12,0,0,18,9
52100,2,0,0,0,0,0,0,0,0,9,0,0,0,21,18
52200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52300,2,0,3,9,9,3,3,6,0,21,21,0,0,72,51
52400,2,0,0,0,9,0,0,0,0,0,0,0,0,18,15
52501,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0
52502,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6
52600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52700,2,0,3,0,6,0,6,0,0,12,15,0,0,42,30
52800,2,0,3,3,0,0,0,0,0,15,12,3,0,33,24
52902,2,0,6,9,15,9,6,12,0,12,9,3,3,81,72
52903,2,0,3,6,15,3,3,0,0,6,6,0,0,45,39
52904,2,3,9,9,9,9,3,6,3,12,3,3,0,60,60
52905,2,0,9,0,6,6,3,0,0,6,0,3,0,30,30
52906,2,0,12,9,9,6,3,6,0,12,3,6,0,69,66
52907,2,0,0,9,6,3,3,6,0,12,9,3,0,54,45
53001,2,0,18,6,12,15,6,12,0,9,3,12,3,96,93
53002,2,0,9,9,9,12,3,3,0,9,6,6,3,60,54
53003,2,0,9,15,3,6,0,3,0,12,6,6,3,66,57
53004,2,0,9,3,6,6,3,9,0,9,9,6,3,66,57
53005,2,0,12,9,6,6,9,6,0,9,6,6,0,63,57
53101,2,3,12,12,6,9,6,12,0,15,3,9,0,90,90
53102,2,0,6,6,6,3,3,3,0,3,3,3,0,33,30
53200,2,0,9,21,15,6,9,6,0,24,9,3,0,99,90
53301,2,0,3,6,0,6,6,9,0,12,6,3,3,57,51
53303,2,0,3,3,6,0,6,6,0,12,24,3,0,60,36
53304,2,0,15,9,24,6,9,9,0,39,24,9,0,141,117
53305,2,0,6,6,6,3,6,9,0,18,9,9,0,78,69
53403,2,0,15,9,18,6,3,12,0,24,9,9,3,105,96
53404,2,0,24,12,6,3,9,9,3,45,33,24,0,162,129
53405,2,0,3,3,6,3,0,3,0,15,0,0,0,39,36
53406,2,0,9,24,30,6,12,9,0,45,18,6,3,156,141
53407,2,0,12,12,18,12,6,9,3,33,9,6,3,114,111
53408,2,0,3,6,0,3,0,3,0,9,0,3,3,33,30
53502,2,0,0,9,0,0,0,0,0,6,0,0,0,24,21
53503,2,0,0,0,0,0,0,0,0,6,0,0,0,15,12
53504,2,0,3,3,6,0,0,0,0,9,6,3,0,30,24
53505,2,0,0,3,6,3,0,0,0,3,6,6,0,33,27
53506,2,0,6,6,3,3,3,3,0,6,3,3,3,36,33
53507,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53508,2,0,3,6,3,0,3,0,0,15,3,0,0,30,27
53509,2,0,6,6,3,3,0,3,0,18,9,3,0,51,45
53600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53700,2,0,0,0,0,0,0,0,0,12,9,0,0,24,15
53800,2,0,3,6,15,3,9,6,0,33,24,0,0,99,75
